"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","typeStatus","comments"
"13",NA,"Universidade Federal do Paraná, UFPR","EFC","14192","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Völtz, R.R.","2015-06-10T00:00:00.000+0000","539",NA,"Völtz, R.R.; Brotto, M.L.; Bizarro, O.M.R.",2015,5,3,"Brazil","Paraná","Antonina","Serra do Ibitiraquire - Caminho da Conceição",NA,NA,"Arvoreta 4m alt. crescendo junto ao riacho; flores alvacentas com máculas verdes, frutos verdes.","BRA:UFPR:EFC:0000014192",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"14",NA,"Universidade Regional de Blumenau, FURB","FURB","47511","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Pastório, FF","2015-08-12T00:00:00.000+0000","68",NA,"Pastório, F.F.",2015,5,23,"Brazil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, trilha para a localidade do Mono.",-49.151944,-27.024722,NA,"BRA:FURB:FURB:0000047511",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"15",NA,"UNESC","CRI","11741","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Pastório, FF","2015-09-28T00:00:00.000+0000","2822",NA,"Oliveira, A.A. de",2015,9,13,"Brazil","Santa Catarina","Ponte Alta","Ponte Altinha. Ponte Altinha.",-50.233611,-27.361111,NA,"BRA:UNESC:CRI:0000011741",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"18",NA,"UNESC","CRI","11740","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Pastório, FF","2016-03-09T00:00:00.000+0000","2853",NA,"Oliveira, A.A. de",2015,12,9,"Brazil","Santa Catarina","Alfredo Wagner","Alto Limeira. Alto Limeira.",-49.5,-27.63,NA,"BRA:UNESC:CRI:0000011740",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"21",NA,"Universidade Federal do Paraná, UFPR","EFC","13867","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, J.R.","2016-06-20T00:00:00.000+0000","1592",NA,"Blum, C.T.",2014,4,18,"Brazil","Paraná","Piraquara","Recreio da Serra",-49.0004,-25.4687,"Arvoreta com 3 m, aos 1.100 m.s.n.m. Com frutos verdes.","BRA:UFPR:EFC:0000013867",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"22",NA,"Universidade Federal do Paraná, UFPR","EFC","14454","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Völtz, R.R.","2015-10-24T00:00:00.000+0000","662",NA,"Völtz, R.R.; Santos, G.H.",2014,4,29,"Brazil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira - Núcleo Santana",NA,NA,"Arbusto ramoso; frutos verdes.","BRA:UFPR:EFC:0000014454",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"23",NA,"Universidade Regional de Blumenau, FURB","FURB","47271","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2015-05-27T00:00:00.000+0000","718",NA,"Mayer, M.",2014,10,17,"Brazil","Santa Catarina","Agronômica","Planalto Areado.",-49.678611,-27.36,NA,"BRA:FURB:FURB:0000047271",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"24",NA,"Universidade Regional de Blumenau, FURB","FURB","45085","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2016-04-20T00:00:00.000+0000","3501",NA,"Funez, L.A.",2014,10,1,"Brazil","Santa Catarina","Urubici","Cascata do Avencal.",-49.613056,-28.033056,NA,"BRA:FURB:FURB:0000045085",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"25",NA,"IF","SPSF","49298","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G.A.D.C.Franco","2015-02-09T00:00:00.000+0000","55",NA,"F. Periotto & R.Cielo-Filho",2014,11,5,"Brazil","Pr","Matelândia","Estrada Matelândia-Marquezita",-53.957778,-25.296111,"COLETA: Arbusto de 1m com fruto vermelho.; GEOGRAFIA: Beira de estrada.;","BRA:IF:SPSF:0000049298",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"26",NA,"Universidade Regional de Blumenau, FURB","FURB","40034","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2016-04-20T00:00:00.000+0000","1389",NA,"Funez, L.A.",2013,1,15,"Brazil","Santa Catarina","Urubici","Cascata do Avencal.",-49.6175,-28.045,NA,"BRA:FURB:FURB:0000040034",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"27",NA,"UDESC","LUSC","5546","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"311",NA,NA,2013,1,22,"Brazil","Santa Catarina","Rio Rufino","Fazenda Santo Antônio.",NA,NA,NA,"BRA:UDESC:LUSC:0000005546",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"28","2017-10-18T14:21:24.000+0000","JBRJ","RB","RB00794277","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","L.L. Giacomin",NA,"1837",NA,"L. A. Funez; A. E. Zermiani",2013,2,22,"Brazil","Santa Catarina","Rodeio",NA,-49.401111,-26.8675,"Altura: 0,8 m; Hábito: arbustiva; Cor/Flor: branca.","urn:catalog:JBRJ:RB:794277",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"30",NA,"Universidade Regional de Blumenau, FURB","FURB","41064","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2016-04-20T00:00:00.000+0000","2049",NA,"Funez, L.A.",2013,4,17,"Brazil","Santa Catarina","Blumenau","Parque Ecológico do Spitzkopf.",-49.129167,-27.025833,NA,"BRA:FURB:FURB:0000041064",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"31",NA,"Universidade Federal do Paraná, UFPR","EFC","13268","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Völtz, R.R.","2014-09-03T00:00:00.000+0000","402",NA,"Völtz, R.R.",2013,6,8,"Brazil","Paraná","Morretes","Recanto Grota Funda - Estrada da Graciosa",-48.8951,-25.3335,"Arvoreta 4m alt.; flores com pétalas esverdeadas com nervura central verde escuro; frutos verdes; beira de rio encachoeirado.","BRA:UFPR:EFC:0000013268",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"32",NA,"Universidade Regional de Blumenau, FURB","FURB","37817","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2016-04-20T00:00:00.000+0000","377",NA,"Funez, L.A.",2012,2,27,"Brazil","Santa Catarina","Rodeio","Cascata do Salto.",-49.369722,-26.883889,NA,"BRA:FURB:FURB:0000037817",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"33",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","155729","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2014-01-01T00:00:00.000+0000","1716",NA,"Giacomin, LL; Mota, NFO; Rezende, VL",2012,2,11,"Brazil","Santa Catarina","Doutor Pedrinho","Estrada vicinal não pavimentada que leva a Alto Benedito",-49.514722,-26.641111,NA,"BRA:UFMG:BHCB:0000155729",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"34",NA,"PUCRS","MPUC","20515","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","C.A. Mondin","2011-01-01T00:00:00.000+0000",NA,"3543","et.al.",2011,3,18,"Brazil","Rs","São Francisco de Paula","CPCN Pró-Mata",NA,NA,"Na trilha do açude, flores brancas com estrias verdes","BRA:PUCRS:MPUC:0000020515",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"35",NA,"Universidade Regional de Blumenau, FURB","FURB","35017","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Giacomin, LL","2012-02-01T00:00:00.000+0000",NA,NA,"Stanke Sobrinho, A.",2011,6,5,"Brazil","Santa Catarina","José Boiteux","Reserva Biológica Estadual do Sassafrás.",-49.679167,-26.716667,NA,"BRA:FURB:FURB:0000035017",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"37",NA,"Universidade Federal do Paraná, UFPR","EFC","11423","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Saueressig, D.","2011-12-17T00:00:00.000+0000","1627",NA,"Saueressig, D.; Henke, J.M.",2011,11,4,"Brazil","Santa Catarina","Otacílio Costa","próx. ao trevo de saída de Otacílio Costa para Santa Cecília/SC",NA,NA,"arvoreta de 4 metros. __COMMOM_NAME__: fumeirinho","BRA:UFPR:EFC:0000011423",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"38",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","143676","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2010-11-04T00:00:00.000+0000","1078",NA,"Cadorin, TJ; Grosch, B; Lopes, CP",2010,1,26,"Brazil","Santa Catarina","Doutor Pedrinho","Forcação, Interior do fragmento",-49.585133,-26.7275,"Florística IFFSC e801a (arbusto).","BRA:UFMG:BHCB:0000143676",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"39",NA,"UNESC","CRI","10337","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Oliveira, AA de","2011-01-26T00:00:00.000+0000","1731",NA,"Korte, A.",2010,2,5,"Brazil","Santa Catarina","Santa Terezinha","Nova Esperança.",-49.950556,-26.730278,"Florística IFFSC 797 (Arbusto)","BRA:UNESC:CRI:0000010337",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"41",NA,"Universidade Regional de Blumenau, FURB","FURB","26984","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2010-09-02T00:00:00.000+0000","3714",NA,"Verdi, M.",2010,2,22,"Brazil","Santa Catarina","Orleans","Barra do Rio Novo.",-49.319167,-28.348055,"Florística IFFSC 97 (Arbusto)","BRA:FURB:FURB:0000026984",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"43",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","143707","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2010-11-10T00:00:00.000+0000","1897",NA,"Korte, A; Kniess, A",2010,2,22,"Brazil","Santa Catarina","Rio do Campo","Anta Branca, (Antigo Alto Rio do Oeste)",-50.220278,-26.91,"Florística IFFSC 681.","BRA:UFMG:BHCB:0000143707",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"45",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","22753","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J.R. Stehmann","2010-09-02T00:00:00.000+0000","3714",NA,"M. Verdi",2010,2,22,"Brazil","Sc","Orleans","Barra do Rio Novo",-49.319167,-28.348056,"arbusto. Flor e botões florais brancos. Floresta Ombrófila Densa em estágio médio de regeneração. Interior do fragmento. Florística IFFSC 97.","BRA:UTFPR:HCF:0000022753",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"48",NA,"Universidade Regional de Blumenau, FURB","FURB","26992","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Oliveira, AA de","2011-01-26T00:00:00.000+0000","1750",NA,"Dreveck, S.",2010,2,19,"Brazil","Santa Catarina","Schroeder","Rancho Bom.",-49.048611,-26.369444,"Florística IFFSC 995 (Arbusto)","BRA:FURB:FURB:0000026992",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"49",NA,"UNESC","CRI","10338","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2010-09-02T00:00:00.000+0000","3920",NA,"Verdi, M.",2010,3,12,"Brazil","Santa Catarina","Orleans","Rio Mirador (próximo ao Parque Estadual da Serra Furada).",-49.41,-28.17,"Florística IFFSC 142 (Arbusto)","BRA:UNESC:CRI:0000010338",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"52",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","143741","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2010-11-11T00:00:00.000+0000","2329",NA,"Korte, A; Kniess, A",2010,3,30,"Brazil","Santa Catarina","Rodeio","São Pedro",-49.411389,-26.910278,"Florística IFFSC 690.","BRA:UFMG:BHCB:0000143741",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"55",NA,"Universidade Regional de Blumenau, FURB","FURB","27289","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2016-04-20T00:00:00.000+0000","2492",NA,"Stival-Santos, A.",2010,4,20,"Brazil","Santa Catarina","Major Gercino",NA,-49.14,-27.449722,"Florística IFFSC 385 (Arbusto)","BRA:FURB:FURB:0000027289",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"58","2018-08-29T14:50:31.000+0000","JBRJ","RB","RB01396925","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","A. A. de Oliveira","2011-01-26T00:00:00.000+0000","3037",NA,"A. Korte; A. Kniess",2010,4,30,"Brazil","Santa Catarina","Petrolândia","Rio do Jango",-49.68,-27.539444,"Com fruto. Flor branca  IFFSC - 1/341/Florística/Arbusto","urn:catalog:JBRJ:RB:1396925",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"60",NA,"Universidade Regional de Blumenau, FURB","FURB","27288","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Giacomin, LL","2012-02-01T00:00:00.000+0000","3459",NA,"Korte, A.",2010,5,27,"Brazil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Área Virgem.",-49.14,-27.09,"Florística IFFSC 578 (Arbusto)","BRA:FURB:FURB:0000027288",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"62",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","150437","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2011-02-01T00:00:00.000+0000","3851",NA,"Korte, A; Kniess, A",2010,6,24,"Brazil","Santa Catarina","Vitor Meireles","Jacú-Paca",-49.77,-26.821667,NA,"BRA:UFMG:BHCB:0000150437",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"63",NA,"Universidade Regional de Blumenau, FURB","FURB","31680","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Oliveira, AA de","2011-01-26T00:00:00.000+0000","4958",NA,"Verdi, M.",2010,6,10,"Brazil","Santa Catarina","Paulo Lopes","Sertão do Campo/Parque Estadual da Serra do Tabuleiro.",-48.755833,-27.893333,"Florística IFFSC 226 (Arbusto)","BRA:FURB:FURB:0000031680",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"65",NA,"Universidade Regional de Blumenau, FURB","FURB","27053","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Oliveira, AA de","2011-01-26T00:00:00.000+0000","5207",NA,"Verdi, M.",2010,7,6,"Brazil","Santa Catarina","Anitápolis","Rio da Prata.",-49.14,-27.81,"Florística IFFSC 251 (Arbusto)","BRA:FURB:FURB:0000027053",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"67",NA,"Universidade Regional de Blumenau, FURB","FURB","32653","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2011-02-01T00:00:00.000+0000","5501",NA,"Verdi, M.",2010,8,24,"Brazil","Paraná","Morretes","Olimpo / Parque Estadual Pico Marumbi.",-48.923333,-25.442222,NA,"BRA:FURB:FURB:0000032653",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"68",NA,"Universidade Regional de Blumenau, FURB","FURB","32672","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2011-02-01T00:00:00.000+0000","5477",NA,"Verdi, M.",2010,8,24,"Brazil","Paraná","Morretes","Olimpo / Parque Estadual Pico Marumbi.",-48.923333,-25.442222,NA,"BRA:FURB:FURB:0000032672",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"71","2014-07-07T21:47:56.000+0000","JBRJ","RB","RB00654212","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Cervi, A. C.","2009-01-01T00:00:00.000+0000","9409",NA,"Cervi, A. C.; et al",2009,4,29,"Brazil","Paraná","Quatro Barras","Serra da Graciosa.",NA,NA,"Arvoreta ca. 3,5m, flores com pétalas alvas com listras verdes. Orla da floresta ombrófila densa montana.","urn:catalog:JBRJ:RB:654212",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"73",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","133646","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2013-01-01T00:00:00.000+0000","986",NA,"Dreveck, S; Carneiro, FE",2009,6,9,"Brazil","Santa Catarina","Agronômica","Planalto Areado",-49.68,-27.36,NA,"BRA:UFMG:BHCB:0000133646",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
