"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","typeStatus","comments"
"1",NA,"F","Botany","V0103517F","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"ffb987ed-6216-43b4-804a-1413af6d85b8",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"2",NA,"AK","AK","AK225787","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"G Hatschbach 29339, O Guimaraes",NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"84a35aaa-74b8-455f-a289-6e4c227315b8",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"3",NA,"PUCRS","MPUC","20504","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","C.A. Mondin","2011-01-01T00:00:00.000+0000",NA,"3529",NA,2011,3,18,"Brazil","Rs","São Francisco de Paula","CPCN Pró-Mata",NA,NA,NA,"BRA:PUCRS:MPUC:0000020504",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
