"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","145006","Aureliana sellowiana (Sendtn.) Barboza & Stehmann","Solanaceae","Aureliana","sellowiana","(Sendtn.) Barboza & Stehmann",NA,NA,NA,"69","Rodrigues, IMC; Stehmann, JR; Giacomin, LL; Hattori, EKO; Thode, VA",2009,10,12,"Brazil","São Paulo","São Paulo","Distrito de Parelheiros. Estrada para Engenheiro M, Após cerca de 100 metros da entrada direita para a Ponte seca, na beira do córrego. Floresta Ombrófila Densa, beira de estrada.",-46.726061,-23.900342,"Árvore ca 7m. Com botões florais e frutos imaturos. Indivíduo 1.","BRA:UFMG:BHCB:0000145006","Aureliana sellowiana (Sendtn.) Barboza & Stehmann",NA,NA,NA,NA,NA
"2",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","145007","Aureliana sellowiana (Sendtn.) Barboza & Stehmann","Solanaceae","Aureliana","sellowiana","(Sendtn.) Barboza & Stehmann",NA,NA,NA,"70","Rodrigues, IMC; Stehmann, JR; Giacomin, LL; Hattori, EKO; Thode, VA",2009,10,12,"Brazil","São Paulo","São Paulo","Distrito de Parelheiros. Estrada para Engenheiro M, Após cerca de 100 metros da entrada direita para a Ponte seca, na beira do córrego. Floresta Ombrófila Densa, beira de estrada.",-46.726061,-23.900342,"Indivíduo 2 a ca. de 3 m. do indivíduo 1. Material para sílica","BRA:UFMG:BHCB:0000145007","Aureliana sellowiana (Sendtn.) Barboza & Stehmann",NA,NA,NA,NA,NA
"3",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","176466","Aureliana sellowiana (Sendtn.) Barboza & Stehmann","Solanaceae","Aureliana","sellowiana","(Sendtn.) Barboza & Stehmann",NA,"2010-01-01T00:00:00.000+0000",NA,"2024","Barboza, GE; Romero, MV; Bertone, G",2008,4,15,"Brazil","São Paulo","São Paulo","Desde Parelheiros rumbo a Eng. Marsilac, a 300m de la Estrada Ponte Seca rumbo a Marsilac",-46.725278,-23.897778,NA,"BRA:UFMG:BHCB:0000176466","Aureliana sellowiana (Sendtn.) Barboza & Stehmann",NA,NA,NA,NA,NA
"6",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","123388","Aureliana sellowiana (Sendtn.) Barboza & Stehmann","Solanaceae","Aureliana","sellowiana","(Sendtn.) Barboza & Stehmann",NA,"2013-01-01T00:00:00.000+0000",NA,"862","Souza, FM; Sousa, RC; Silva, JB; Costa, ZS",2007,7,26,"Brazil","São Paulo","São Paulo","Parque Estadual do Jaraguá, Trilha do Mauro",-46.774722,-23.457778,NA,"BRA:UFMG:BHCB:0000123388","Aureliana sellowiana (Sendtn.) Barboza & Stehmann",NA,NA,NA,NA,NA
"7","2018-03-15T09:45:21.000+0000","JBRJ","RB","RB00938604","Aureliana sellowiana (Sendtn.) Barboza & Stehmann","Solanaceae","Aureliana","sellowiana","(Sendtn.) Barboza & Stehmann","J.R.STEHMANN","2018-03-03T00:00:00.000+0000",NA,"2232","F.T. Farah; et al",2001,4,13,"Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar. Núcleo Curucutu.",-46.775278,-23.988889,"Arvoreta, ca. 4m alt. Botões e frutos imaturos verdes","urn:catalog:JBRJ:RB:938604","Aureliana sellowiana (Sendtn.) Barboza & Stehmann",NA,NA,NA,NA,NA
"8",NA,"Instituto de Botânica, IBT","SP","304308","Aureliana sellowiana (Sendtn.) Barboza & Stehmann","Solanaceae","Aureliana","sellowiana","(Sendtn.) Barboza & Stehmann","Rodrigues, IMC","2013-01-01T00:00:00.000+0000",NA,"203","Costa, CB; Kirizawa, M; Rapini, A",1996,3,19,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha. Trilha do Rio Bonito.",-45.048056,-23.224444,NA,"BRA:IBt:SP:0000304308","Aureliana sellowiana (Sendtn.) Barboza & Stehmann",NA,NA,NA,NA,NA
"10",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","133519","Aureliana sellowiana (Sendtn.) Barboza & Stehmann","Solanaceae","Aureliana","sellowiana","(Sendtn.) Barboza & Stehmann",NA,"2010-01-01T00:00:00.000+0000",NA,"956","Garcia, RJF; Coffani-Nunes, JV; Sordi, SJ de; Oliveira, LF; Soares, JM",1996,12,19,"Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha para rio Embu-Guaçu",-46.733611,-23.987778,NA,"BRA:UFMG:BHCB:0000133519","Aureliana sellowiana (Sendtn.) Barboza & Stehmann",NA,NA,NA,NA,NA
"12",NA,"Instituto de Botânica, IBT","SP","305738","Aureliana sellowiana (Sendtn.) Barboza & Stehmann","Solanaceae","Aureliana","sellowiana","(Sendtn.) Barboza & Stehmann","Rodrigues, IMC","2013-01-01T00:00:00.000+0000",NA,"379","Godoy, SAP; Pereira, DL",1995,2,14,"Brazil","São Paulo","São Paulo","Parelheiros. Sítio à esquerda na Estrada Eng. Marsilac, sentido Eng. Marsilac. Borda da mata à esquerda da casa do sítio.",-46.727778,-23.896111,NA,"BRA:IBt:SP:0000305738","Aureliana sellowiana (Sendtn.) Barboza & Stehmann",NA,NA,NA,NA,NA
"13",NA,"Instituto de Botânica, IBT","SP","305739","Aureliana sellowiana (Sendtn.) Barboza & Stehmann","Solanaceae","Aureliana","sellowiana","(Sendtn.) Barboza & Stehmann","Rodrigues, IMC","2013-01-01T00:00:00.000+0000",NA,"551","Baitello, JB",1994,3,30,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Pedreira e arredores, área de solo arenoso pedregoso, em alguns locais bastante úmido",0,0,NA,"BRA:IBt:SP:0000305739","Aureliana sellowiana (Sendtn.) Barboza & Stehmann",NA,NA,NA,NA,NA
"14",NA,"Instituto de Botânica, IBT","SP","305737","Aureliana sellowiana (Sendtn.) Barboza & Stehmann","Solanaceae","Aureliana","sellowiana","(Sendtn.) Barboza & Stehmann","Rodrigues, IMC","2013-01-01T00:00:00.000+0000",NA,"199","Godoy, SAP; Ferreira, GMP; Pereira, DL",1994,9,12,"Brazil","São Paulo","São Paulo","Jardim dos Eucaliptos (Gramado), Sítio do Sr. Mário; Estrada Pedro Tico.",-46.766667,-23.901944,NA,"BRA:IBt:SP:0000305737","Aureliana sellowiana (Sendtn.) Barboza & Stehmann",NA,NA,NA,NA,NA
