"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"UNICAMP","UEC","84597","Mollinedia jorgearum Peixoto",NA,"Monimiaceae","Mollinedia","jorgearum","Peixoto","Lirio, E.J.","2016-01-01T00:00:00.000+0000",NA,249,NA,"Godoy, S.A.P.; Ferreira, G.M.P.; Sordi, S.J.; Garcia, R.J.F.",1994,9,14,"Brazil","São Paulo","São Paulo","Jd. Novo Parelheiros, Sítio Sr. José guilguer Reimberg (José Toco). a direita na Estrada Engº Marsilac, após o entroncamento com a Estrada Colônia.",-46.735,-23.835558,"Árvore ca. 10m alt.; DAP 0,18m. Botões florais creme-esverdeados.; Borda de mata","BRA:UNICAMP:UEC:0000084597","Mollinedia jorgearum Peixoto",NA,NA,NA
"2",NA,"NY","NY","454376","Mollinedia jorgearum Peixoto",NA,"Monimiaceae","Mollinedia","jorgearum","Peixoto","S. M. Silva","1988-04-01T00:00:00.000+0000",NA,1808,NA,"R. M. Britez",1987,11,6,"Brazil","Paraná",NA,"Morro do Forte, Ilha do Mel",-48.3,-25.5,NA,"1c1d516c-d072-4657-a140-d6404ddfb16a","Mollinedia jorgearum Peixoto",NA,NA,NA
"3",NA,"Universidade Estadual Paulista, UNESP","BOTU","26264","Mollinedia jorgearum Peixoto",NA,"Monimiaceae","Mollinedia","jorgearum","Peixoto","Silva, S.M.",NA,NA,NA,NA,"Britez, R.M.",1987,11,6,"Brazil","Paraná","Paranaguá",NA,NA,NA,NA,"BRA:UNESPIBB:BOTU:0000026264","Mollinedia jorgearum Peixoto",NA,NA,NA
"4","2018-03-02T12:02:59.000+0000","JBRJ","RB","RB00270833","Mollinedia jorgearum Peixoto",NA,"Monimiaceae","Mollinedia","jorgearum","Peixoto","Elton John de Lírio","2017-01-01T00:00:00.000+0000",NA,96,NA,"E.F. Pacioinik",1984,10,7,"Brazil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca",NA,NA,"Arbusto, 2 metros","urn:catalog:JBRJ:RB:270833","Mollinedia jorgearum Peixoto",NA,NA,NA
"5","2017-10-10T17:43:48.000+0000","JBRJ","RB","RB00222503","Mollinedia jorgearum Peixoto",NA,"Monimiaceae","Mollinedia","jorgearum","Peixoto","A.Peixoto","2006-01-01T00:00:00.000+0000",NA,1630,NA,"R.S.Ramalho",1979,10,19,"Brazil","Minas Gerais","Viçosa",NA,NA,NA,"pequena árvore 4m de altura","urn:catalog:JBRJ:RB:222503","Mollinedia jorgearum Peixoto",NA,NA,NA
"6",NA,"US","Botany","1618052","Mollinedia jorgearum Peixoto",NA,"Monimiaceae","Mollinedia","jorgearum","Peixoto",NA,NA,"ISOTYPE",5262,NA,"Y. Mexia",1930,11,6,"Brazil","Minas Gerais",NA,"Road to Sao Geraldo, Mareco, cut-over woods.",NA,NA,NA,"http://n2t.net/ark:/65665/35da5645a-6b05-4ed9-9521-6ad12e470148","Mollinedia jorgearum Peixoto",NA,NA,NA
"7",NA,NA,"Botany","U  0004419","Mollinedia jorgearum Peixoto",NA,"Monimiaceae","Mollinedia","jorgearum","Peixoto","Peixoto AL","1985-08-01T00:00:00.000+0000","ISOTYPE",NA,NA,"Mexia YEJ",1930,11,6,"Brazil","Minas Gerais",NA,"State of Minas GeraesDistricto Rio Branco.Road to Sao Geraldo; Mareco",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200004419","Mollinedia jorgearum Peixoto",NA,NA,NA
"8","2015-04-11T10:13:24.000+0000","S","VascularPlants","S-R-7090","Mollinedia jorgearum Peixoto",NA,"Monimiaceae","Mollinedia","jorgearum","Peixoto",NA,NA,NA,5262,5262,"Y. Mexia",1930,11,6,"Brazil","Minas Gerais",NA,"Brazil, Districto Rio Branco, road to Sao Geraldo, Mareco",NA,NA,NA,"S:VascularPlants:S-R-7090","Mollinedia jorgearum Peixoto",NA,NA,NA
"9","2018-03-02T09:37:20.000+0000","JBRJ","RB","RB00223184","Mollinedia jorgearum Peixoto","aff.","Monimiaceae","Mollinedia","jorgearum","Peixoto","LIRIO","2017-01-01T00:00:00.000+0000",NA,NA,NA,"SCHWACKE",NA,NA,NA,"Brazil","Minas Gerais","Minas Gerais","ES HER. DAMAZIO.",NA,NA,NA,"urn:catalog:JBRJ:RB:223184","Mollinedia jorgearum Peixoto",NA,NA,NA
"10","2018-03-02T09:40:01.000+0000","JBRJ","RB","RB00222030","Mollinedia jorgearum Peixoto","aff.","Monimiaceae","Mollinedia","jorgearum","Peixoto","LIRIO","2017-01-01T00:00:00.000+0000",NA,11541,NA,"SCHWACKE",NA,NA,NA,"Brazil","Minas Gerais","Minas Gerais","EX HERB. DAMAZIO.",NA,NA,NA,"urn:catalog:JBRJ:RB:222030","Mollinedia jorgearum Peixoto",NA,NA,NA
