"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"1",NA,"MBML","MBML-HERBARIO","50954","Mollinedia dolichotricha Lírio & Peixoto","Monimiaceae","Mollinedia","dolichotricha","Lírio & Peixoto",NA,NA,NA,1316,NA,"E.J. de Lírio; R. Cipriano",2013,9,13,"Brazil","Espírito Santo","Santa Teresa","EB Santa Lúcia, A2 de Luciana Thomaz, entrada pela ""Trilha Perigosa""",NA,NA,"Árvore ca. 12m, flores estaminadas, aparentemente bastante danificadas por predação","BRA:MBML:MBML-HERBARIO:0000050954","Mollinedia dolichotricha Lírio & Peixoto",NA,NA,NA,NA
"2",NA,"MBML","MBML-HERBARIO","44335","Mollinedia dolichotricha Lírio & Peixoto","Monimiaceae","Mollinedia","dolichotricha","Lírio & Peixoto","De Lírio & Peixoto/23-XI-2015",NA,"PARATYPE",19,NA,"E.J. de Lírio; V.L. Aledi",2011,6,28,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,"Floresta Ombrófila Densa. Arv. 14m. Botões verdes. Em álcool. Próximo a trilha perigosa. A2 L. Thomaz. Entrada pela trilha seca","BRA:MBML:MBML-HERBARIO:0000044335","Mollinedia dolichotricha Lírio & Peixoto",NA,NA,NA,NA
"3",NA,"MBML","MBML-HERBARIO","43827","Mollinedia dolichotricha Lírio & Peixoto","Monimiaceae","Mollinedia","dolichotricha","Lírio & Peixoto","De Lírio & Peixoto/23-XI-2015",NA,"PARATYPE",27,NA,"E.J. de Lírio; V.L. Aledi",2011,7,1,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,"Floresta Ombrófila Densa. Arv. 14m. Botões amarelos. Em álcool. Elev. 722m. Próximo a trilha perigosa. A2 L. Thomaz. Entrada pela Trilha seca","BRA:MBML:MBML-HERBARIO:0000043827","Mollinedia dolichotricha Lírio & Peixoto",NA,NA,NA,NA
"4",NA,"MBML","MBML-HERBARIO","43832","Mollinedia dolichotricha Lírio & Peixoto","Monimiaceae","Mollinedia","dolichotricha","Lírio & Peixoto","De Lírio & Peixoto/23-XI-2015",NA,"ISOTYPE",39,NA,"E.J. de Lírio; V.L. Aledi",2011,8,17,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,"Floresta Ombrófila Densa. Arv. 14m. Botões maturos, amarelos, ligeiramente abertos. Em álcool. Elev. 722m. Próximo a trilha perigosa. A2 L. Thomaz. Entrada pela Trilha seca","BRA:MBML:MBML-HERBARIO:0000043832","Mollinedia dolichotricha Lírio & Peixoto",NA,NA,NA,NA
"5","2018-05-09T09:10:01.000+0000","JBRJ","RB","RB01386969","Mollinedia dolichotricha Lírio & Peixoto","Monimiaceae","Mollinedia","dolichotricha","Lírio & Peixoto","Lírio","2018-01-01T00:00:00.000+0000",NA,922,NA,"Perdiz, R. de O.; P. Leitman, J. Paixão, L.C. Gomes, L. Daneu",2011,9,11,"Brazil","Bahia","Arataca","Face Sudeste da Serra das Lontra",-39.386944,-15.195278,"Botões florais verdes","urn:catalog:JBRJ:RB:1386969","Mollinedia dolichotricha Lírio & Peixoto",NA,NA,NA,NA
"6",NA,"MBML","MBML-HERBARIO","20026","Mollinedia dolichotricha Lírio & Peixoto","Monimiaceae","Mollinedia","dolichotricha","Lírio & Peixoto","De Lírio & Peixoto/23-XI-2015",NA,"PARATYPE",1953,NA,"R.R. Vervloet; et al",2003,3,11,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Árvore de 8m, frutos imaturos de cor verde, planta pilosa, baixada, beira de rio, dossel 18m.","BRA:MBML:MBML-HERBARIO:0000020026","Mollinedia dolichotricha Lírio & Peixoto",NA,NA,NA,NA
"7",NA,"MBML","MBML-HERBARIO","18626","Mollinedia dolichotricha Lírio & Peixoto","Monimiaceae","Mollinedia","dolichotricha","Lírio & Peixoto","De Lírio & Peixoto/23-XI-2015",NA,"PARATYPE",1420,NA,"R.R. Vervloet; et al",2002,12,4,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Árvore com 10m, frutos imaturos de cor verde, pêlos translúcidos, baixada, beira de córrego, dossel 18m, altitude 810m.","BRA:MBML:MBML-HERBARIO:0000018626","Mollinedia dolichotricha Lírio & Peixoto",NA,NA,NA,NA
"8","2017-10-06T17:42:05.000+0000","JBRJ","RB","RB00569891","Mollinedia dolichotricha Lírio & Peixoto","Monimiaceae","Mollinedia","dolichotricha","Lírio & Peixoto","LIRIO","2017-01-01T00:00:00.000+0000",NA,1510,NA,"L. Kollmann; & E. Bausen",1999,1,7,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio, terreno do Boza.",NA,NA,"Beira de Estrada. Arvoreta. DAP 8 centímetros. Fuste 8 metros. Frutos verdes","urn:catalog:JBRJ:RB:569891","Mollinedia dolichotricha Lírio & Peixoto",NA,NA,NA,NA
"9","2017-10-19T01:14:17.000+0000","JBRJ","RB","RB00932532","Mollinedia dolichotricha Lírio & Peixoto","Monimiaceae","Mollinedia","dolichotricha","Lírio & Peixoto","E.J.LIRIO","2016-01-01T00:00:00.000+0000",NA,2294,NA,"L. Kollmann et. al.;",1999,3,30,"Brazil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia (trilha do sagui).",NA,NA,"Arvoreta 11m. Dap 20 cm; Fuste 10 m; Frutos verdes","urn:catalog:JBRJ:RB:932532","Mollinedia dolichotricha Lírio & Peixoto",NA,NA,NA,NA
"10",NA,"MBML","MBML-HERBARIO","10679","Mollinedia dolichotricha Lírio & Peixoto","Monimiaceae","Mollinedia","dolichotricha","Lírio & Peixoto","De Lírio & Peixoto/23-XI-2015",NA,"PARATYPE",1273,NA,"L. D. Thomaz",1993,5,18,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Altura 15m, PAP 43cm, caule interno creme, resto fruto seco.","BRA:MBML:MBML-HERBARIO:0000010679","Mollinedia dolichotricha Lírio & Peixoto",NA,NA,NA,NA
"11","2018-04-02T08:42:45.000+0000","JBRJ","RB","RB00569893","Mollinedia dolichotricha Lírio & Peixoto","Monimiaceae","Mollinedia","dolichotricha","Lírio & Peixoto","E.J. Lírio","2016-01-01T00:00:00.000+0000","PARATYPE",1659,NA,"L.D. Thomaz",1993,6,22,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.",NA,NA,"DAP 37 centímetros, caule interno creme, botões verdes. A2P50N1324","urn:catalog:JBRJ:RB:569893","Mollinedia dolichotricha Lírio & Peixoto",NA,NA,NA,NA
