"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2017-12-12T17:31:17.000+0000","JBRJ","RB","RB00681583","Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.",NA,NA,NA,"BHRG-24","K. Yoshida-Arns; M. Alves A. Alves-Araújo, E. Pessoa, B. Jesus & M. Ribeiro",2010,1,24,"Brazil","Bahia","Catolândia","Deságue do Rio Arapuá no Rio Boa Sorte.",-44.831944,-12.253333,"Árvore, frutos verdes.","urn:catalog:JBRJ:RB:681583","Celtis orthacanthos Planch."
"2",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","75989","Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.",NA,NA,NA,"159","Couto, FR",2002,11,20,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.",0,0,NA,"BRA:UFMG:BHCB:0000075989","Celtis orthacanthos Planch."
"3",NA,"DAV","Herbarium","154541","Celtis orthocantha Planch","Cannabaceae","Celtis","orthocantha","Planch",NA,NA,NA,"25688","Grady L. Webster",1986,11,16,"Brazil","Bahia",NA,"Mun. Valente:  caatinga scrub 3 km NE of Valente,; elev. c. 400 m, 11°23'S, 39°27'W; common shrub or; tree 3-4 m high; fls. greenish.;",-39.45,-11.383333,NA,"DAV:Herbarium:154541","Celtis orthocantha Planch"
"4",NA,"NY","NY","02429057","Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.",NA,NA,NA,"836","K. B. Strier",1984,3,25,"Brazil","Minas Gerais",NA,"Estacao Biologica de Caratinga.",-41.83,-19.67,NA,"13956d8e-07fe-4424-aec4-9e4f2f94ae60","Celtis orthacanthos Planch."
"5",NA,"NY","NY","02429056","Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.",NA,NA,NA,"613","K. B. Strier",1984,3,27,"Brazil","Minas Gerais",NA,"Estaçao Biologica de Caratinga.",-41.83,-19.67,NA,"cf8d467a-0c01-4b5c-90b9-3bdde4cbbd1d","Celtis orthacanthos Planch."
"6",NA,"NY","NY","476067","Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.","C. C. Berg","1999-01-01T00:00:00.000+0000",NA,"55420","Pessoal do Horto Florestal",1927,9,3,"Brazil","Rio de Janeiro",NA,"Matas do SumarÃ©",-43.226672,-22.945054,NA,"23aa0cc1-0b8b-411f-b512-fe78732b6b9a","Celtis orthacanthos Planch."
"7",NA,"NY","NY","02429058","Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.",NA,NA,NA,NA,"L. Riedel",1923,10,NA,"Brazil",NA,NA,NA,0,0,NA,"62f5d8d5-07a7-4e49-84d4-fe3a47574515","Celtis orthacanthos Planch."
"8","2017-03-02T13:17:29.000+0000","UM","MPU","MPU017541","Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.",NA,NA,"ISOTYPE",NA,"Salzmann, P.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Double de P00089365, P00089366, P00089367, MPU017544, MPU017543, MPU017542 et MPU017540","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu017541","Celtis orthacanthos Planch."
"9",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","38177","Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.",NA,NA,NA,"s.n.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga",0,0,NA,"BRA:UFMG:BHCB:0000038177","Celtis orthacanthos Planch."
"10","2015-10-13T09:48:43.000+0000","UM","MPU","MPU017542","Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.",NA,NA,"ISOTYPE",NA,"Salzmann, P.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Double de P00089365, P00089366, P00089367, MPU017544, MPU017543, MPU017541 et MPU017540","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu017542","Celtis orthacanthos Planch."
"11","2013-11-28T15:16:08.000+0000","UM","MPU","MPU017543","Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.",NA,NA,"ISOTYPE",NA,"Salzmann, P.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Double de P00089365, P00089366, P00089367, MPU017544, MPU017542, MPU017541 et MPU017540","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu017543","Celtis orthacanthos Planch."
"12",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","26232","Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.",NA,NA,NA,"s.n.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga",0,0,NA,"BRA:UFMG:BHCB:0000026232","Celtis orthacanthos Planch."
"13","2015-10-29T07:57:21.000+0000","UM","MPU","MPU017540","Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.",NA,NA,"ISOTYPE",NA,"Salzmann, P.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Double de P00089365, P00089366, P00089367, MPU017544, MPU017543, MPU017542 et MPU017541","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu017540","Celtis orthacanthos Planch."
"14",NA,"F","Botany",NA,"Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.",NA,NA,"TYPE",NA,"P. Salzmann",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"4bfa872e-7f5d-4700-b13e-99b4da1ae2a8","Celtis orthacanthos Planch."
"15","2015-10-14T05:59:33.000+0000","UM","MPU","MPU017544","Celtis orthacanthos Planch.","Cannabaceae","Celtis","orthacanthos","Planch.",NA,NA,"ISOTYPE",NA,"Salzmann, P.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Double de P00089365, P00089366, P00089367, MPU017543, MPU017542, MPU017541 et MPU017540","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu017544","Celtis orthacanthos Planch."
