"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"FURB","58621","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Kassner-Filho, A.","2018-02-14",NA,"2042",NA,"Kassner-Filho, A.",2018,2,14,"brazil","Santa Catarina","José Boiteux","",-49.588055,-26.911667,"flor branca","Inga sessilis (Vell.) Mart.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"FURB","59132","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Kassner-Filho, A.","2018-06-14",NA,"2873",NA,"Kassner-Filho, A.",2018,6,14,"brazil","Santa Catarina","Urussanga","",-49.413056,-28.526389,"flor branca","Inga sessilis (Vell.) Mart.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"FURB","59654","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Kassner-Filho, A.","2018-07-03",NA,"3010",NA,"Kassner-Filho, A.",2018,7,3,"brazil","Santa Catarina","Grão Pará","",-49.322222,-28.17,"flor branca e fruto seco","Inga sessilis (Vell.) Mart.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"HCF","24171","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","M.L. Brotto","2017-02-14",NA,"2391",NA,"M.L. Brotto",2017,1,30,"brazil","Paraná","Piraquara","Recreio da Serra",-49.013056,-25.456111,"árvore com 5 m de altura, frutos maduros de cor castanho-escuro. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","Inga sessilis (Vell.) Mart.",NA,"original coordinates OK","GBIF"
"5",NA,NA,"MBM","407601","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Brotto, ML","2017-02-14",NA,"2391",NA,"Brotto, ML; Völtz, RR",2017,1,30,"brazil","Paraná","Piraquara","Recreio da Serra",-49.013056,-25.456111,"Árvore com 5 m de altura, frutos maduros de cor castanho-escuro.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","Inga sessilis (Vell.) Mart.",NA,"original coordinates OK","GBIF"
"6",NA,NA,"UEC","197330","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Silva, B.G.","2018-01-12",NA,"396",NA,"Silva, B.G.; Pires, T.P.",2017,11,16,"brazil","São Paulo","Jundiaí","Serra do Japi",-47,-23.390972,"Local: borda da trilha, pleno sol. Solo: serrapilheira. Hábito: arbóreo. Altura: 3m. Látex: não. Cor: sementes com arilo branco. Odor: não. Outros: _; Floresta Estacional Semidecidual","Inga sessilis (Vell.) Mart.",NA,"original coordinates outside municipality original in jundiai falls in pirapora do bom jesus","GBIF"
"7",NA,NA,"SP","490563","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Aragaki, S; Petri, L","2016-12-19",NA,"790",NA,"Petri, L; Biasoli, SM",2016,7,6,"brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga",-46.647014,-23.64989,"","Inga sessilis (Vell.) Mart.",NA,"centroide mpo (0) OK","GBIF"
"8",NA,NA,"FURB","45446","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Oliveira, AA de","2015-01-15",NA,"851",NA,"Oliveira, A.A. de",2015,1,15,"brazil","Santa Catarina","Nova Veneza","São Bento Baixo.",-49.499444,-28.710833,"Florística Entorno IFFSC 40","Inga sessilis (Vell.) Mart.",NA,"original coordinates OK","GBIF"
"9",NA,NA,"VIES","40230","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Castro, M.A.","2017-07-25",NA,"682",NA,"Silva, L.A.; Freitas, J.; Oliveira, W. & Luber, J.",2015,4,30,"brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó.",-41.949051,-20.528296,"SW*****","Inga sessilis (Vell.) Mart.",NA,"centroide mpo OK","GBIF"
"10",NA,NA,"VIES","40220","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Castro, M.A.","2017-07-24",NA,"664",NA,"Silva, L.A.; Freitas, J.; Oliveira, W. & Luber, J.",2015,4,28,"brazil","Minas Gerais","Caparaó","Parque Nacional do Caparaó.",-41.949051,-20.528296,"SW*****","Inga sessilis (Vell.) Mart.",NA,"centroide mpo OK","GBIF"
"11",NA,NA,"RB","RB01013248","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","H.C. Lima","",NA,"127",NA,"Carlos D. M. Ferreira; M. G. Bovini, F. Negreiros",2015,8,25,"brazil","Rio de Janeiro","Miguel Pereira","Próx ao Orbel 2. ReBio do Tinguá",-43.474103,-22.510859,"Arvoreta. Cálice e corola de coloração pardacenta e estames brancos.","Inga sessilis (Vell.) Mart.",NA,"centroide mpo OK","GBIF"
"12",NA,NA,"RB","RB01050887","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Gaui, T. D.","2015-09-17",NA,"336",NA,"Gaui­, T. D.",2015,9,15,"brazil","Rio de Janeiro","Teresópolis","Conglomerado 32-1-2-5. UTM do Ponto Central: E(731764m) N (7530023m). Fuso do GPS 24K). Parque Estadual dos Três Picos",-42.874637,-22.313566,"Árvore, com 1 metro de altura. Base digitada. Casca interna avermelhada e externa marrom, fina, lisa. Fruto maduro, com 10 centímetros, formato de ferradura, internamente e externamente marrom, seco. Nome Vulgar: Inga-ferradura. RBcarpo 7849","Inga sessilis (Vell.) Mart.",NA,"centroide mpo OK","GBIF"
"13",NA,NA,"VIES","40159","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Castro, M.A.","2017-07-27",NA,"834",NA,"Dutra, V.F.",2015,9,30,"brazil","Espírito Santo","Castelo","Parque Estadual do Forno Grande.",-41.204984,-20.552454,"SW*****","Inga sessilis (Vell.) Mart.",NA,"centroide mpo OK","GBIF"
"14",NA,NA,"VIES","40157","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Castro, M.A.","2017-07-27",NA,"832",NA,"Dutra, V.F.",2015,9,29,"brazil","Espírito Santo","Castelo","Parque Estadual do Forno Grande.",-41.204984,-20.552454,"","Inga sessilis (Vell.) Mart.",NA,"centroide mpo OK","GBIF"
"15",NA,NA,"FURB","43572","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Funez, L.A.","2014-02-19",NA,"3485",NA,"Gasper, A.L. de",2014,1,31,"brazil","Santa Catarina","Blumenau","Morro do Cachorro, do meio para o topo.",-49.031944,-26.776667,"Projeto REFLORA FAPESC 14843/2011-1","Inga sessilis (Vell.) Mart.",NA,"original coordinates outside municipality original in blumenau falls in luiz alves","GBIF"
"16",NA,NA,"HUCO","6231","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Brandalize, H. .D.","2014-01-01",NA,"s.n.",NA,"Brandalize, H. .D.",2014,1,14,"brazil","Paraná","Irati","",-50.825856,-25.488107,"N1-25 / TMT; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo","Inga sessilis (Vell.) Mart.",NA,"centroide mpo (0) OK","GBIF"
"17",NA,NA,"FURB","46352","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Brotto, ML","2014-08-20",NA,"",NA,"Schwirkowski, P.",2014,3,30,"brazil","Santa Catarina","São Bento do Sul","Rio Natal, próximo ao Km 26.",-49.386389,-26.316389,"","Inga sessilis (Vell.) Mart.",NA,"original coordinates OK","GBIF"
"18",NA,NA,"MBM","391866","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","Brotto, ML","2014-08-20",NA,"63A",NA,"Schwirkowski, P",2014,3,30,"brazil","Santa Catarina","São Bento do Sul","Rio Natal, próximo ao Km 26",-49.34941,-26.295148,"Árvore de 7m.; Beira de rua.","Inga sessilis (Vell.) Mart.",NA,"centroide mpo (0) OK","GBIF"
"19",NA,NA,"RB","RB01122256","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","G.D. Colletta; M.A.P. Ferreira","2014-01-01",NA,"1341",NA,"G.D. Colletta; et al",2014,4,13,"brazil","São Paulo","São Miguel Arcanjo","P.E. Carlos Botelho. Trilha da represa",-47.993345,-23.913252,"Árvore, 7m, frutos marrons, flores alvas","Inga sessilis (Vell.) Mart.",NA,"centroide mpo OK","GBIF"
"20",NA,NA,"HUEFS","212799","Inga sessilis (Vell.) Mart.",NA,"Fabaceae","Inga","sessilis",NA,"(Vell.) Mart.","","",NA,"15",NA,"Scarponi, T.M.",2014,5,22,"brazil","Rio de Janeiro","Cambuci","Localidade de Monte verde. Conglomerado 216-1-1-2. Situado em área de Floresta Secundária, perturbada, em encosta.",-47.940278,-21.510278,"","Inga sessilis (Vell.) Mart.",NA,"original coordinates outside municipality original in cambuci falls in guatapara","GBIF"
