"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2017-10-15T15:16:23.000+0000","JBRJ","RB","RB00309447","Aldina polyphylla Ducke","Fabaceae","Aldina","polyphylla","Ducke","V. F. Mansano","2006-03-27T00:00:00.000+0000",NA,"14601",NA,"G. Martinelli; J. Ramos",1991,7,29,"Brazil","Amazonas","São Gabriel da Cachoeira","Rio Curicuriari.",NA,NA,"Árvore 11 metros de altura. Folhas na face ventral verde, face dorsal verde-acinzentado, botões florais argenteo-alvacento.","urn:catalog:JBRJ:RB:309447","Aldina polyphylla Ducke"
"2","2017-10-18T17:58:52.000+0000","JBRJ","RB","RB00545296","Aldina polyphylla Ducke","Fabaceae","Aldina","polyphylla","Ducke",NA,NA,"SYNTYPE",NA,NA,"Ducke, A.",1937,6,10,"Brazil","Amazonas","Santa Isabel do Rio Negro","Rio Negro, margem inundável.",NA,NA,"Árvore grande, flor branca.","urn:catalog:JBRJ:RB:545296","Aldina polyphylla Ducke"
"3",NA,"NY","NY","231177","Aldina polyphylla Ducke","Fabaceae","Aldina","polyphylla","Ducke",NA,NA,"ISOTYPE","35083",NA,"W. A. Ducke",1936,11,14,"Brazil","Amazonas",NA,"UarurÃ¡ super UanauacÃ¡, Rio Negro (civit. Amazonas)",0,0,NA,"eee482f7-70b6-4483-bf6b-2dfccd96053a","Aldina polyphylla Ducke"
"4","2015-04-11T10:14:09.000+0000","S","VascularPlants","S-R-9326","Aldina polyphylla Ducke","Fabaceae","Aldina","polyphylla","Ducke",NA,NA,NA,"35083",35083,"A. Ducke",1936,11,14,"Brazil","Amazonas",NA,"[Brazil] Amazonas, Uarurá, Rio Negro super Uananacá",NA,NA,NA,"S:VascularPlants:S-R-9326","Aldina polyphylla Ducke"
"5","2014-11-03T13:08:10.000+0000","JBRJ","RB","RB00539367","Aldina polyphylla Ducke","Fabaceae","Aldina","polyphylla","Ducke",NA,NA,"SYNTYPE",NA,NA,"Ducke, A.",1936,11,14,"Brazil","Amazonas","Amazonas","Uarurá, Rio Negro.",NA,NA,"Árvore grande, flor branca.","urn:catalog:JBRJ:RB:539367","Aldina polyphylla Ducke"
"6","2014-11-03T13:37:17.000+0000","JBRJ","RB","RB00585684","Aldina polyphylla Ducke","Fabaceae","Aldina","polyphylla","Ducke",NA,NA,"SYNTYPE",NA,NA,"Ducke, A.",1936,11,14,"Brazil","Amazonas","Amazonas","Uarurá, Rio Negro.",NA,NA,"Árvore grande, flor branca.","urn:catalog:JBRJ:RB:585684","Aldina polyphylla Ducke"
"7",NA,NA,"Botany","U  0003462","Aldina polyphylla Ducke","Fabaceae","Aldina","polyphylla","Ducke","Ducke A",NA,"ISOTYPE",NA,NA,"Ducke A",1936,11,14,"Brazil","Amazonas",NA,"Uarurà, Rio Negro super Uanauacá, (civ. Amazonas)",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200003462","Aldina polyphylla Ducke"
"8",NA,"US","Botany","1694207","Aldina polyphylla Ducke","Fabaceae","Aldina","polyphylla","Ducke",NA,NA,"ISOSYNTYPE","35083",NA,"A. Ducke",1936,11,14,"Brazil","Amazonas",NA,"Uaruria [Uaruma? Uarupia?], Rio Negro super Uauauca.",NA,NA,NA,"http://n2t.net/ark:/65665/33e576a32-561a-42c8-ac58-c9429ca2f4e6","Aldina polyphylla Ducke"
"9","2015-09-04T02:45:19.000+0000","MNHN","P","P02771858","Aldina polyphylla Ducke","Fabaceae","Aldina","polyphylla","Ducke","Ducke",NA,"ISOSYNTYPE",NA,35083,"Ducke, A.",1936,11,14,"Brazil",NA,NA,NA,NA,NA,"Reçu le 6 mai 1938","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02771858","Aldina polyphylla Ducke"
"10","2014-11-03T13:37:16.000+0000","JBRJ","RB","RB00585683","Aldina polyphylla Ducke","Fabaceae","Aldina","polyphylla","Ducke",NA,NA,"SYNTYPE",NA,NA,"Ducke, A.",1936,11,14,"Brazil","Amazonas","Amazonas","Uarurá, Rio Negro.",NA,NA,"Árvore grande, flor branca.","urn:catalog:JBRJ:RB:585683","Aldina polyphylla Ducke"
