"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","233162","Ribeiro, RD"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","220312","Martins, MV"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","182471","Ratter, JA"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","94090","Rodrigues, WA"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","93588","Hopkins, HCF"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","93592","Hopkins, HCF"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","93594","Hopkins, HCF"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","93593","Hopkins, HCF"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","93589","Hopkins, HCF"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","93591","Hopkins, HCF"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","93590","Hopkins, HCF"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","11795","Egler, WA"
