"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"UESC","UESC","23020","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"2002",NA,"Paixão, J.L.,",2017,3,8,"Brazil","Bahia","Ilhéus","Salobrinho",-39.172222,-14.795833,"Cabruca; Árvore ca. 12m de alt.; ""Projeto Ação de Extrato e Biocompostos"" Nome popular: ""Sucupira"".","BRA:UESC:UESC:0000023020","Diplotropis incexis Rizzini & A.Mattos"
"2",NA,"UEFS","HUEFS","238613","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","A.M.Miranda","2017-11-01T00:00:00.000+0000",NA,"6846",NA,"Miranda, A.M.",2017,10,19,"Brazil","Bahia","Saubara","Cabuçu. Fazenda Cabuçu.",NA,NA,NA,"BRA:UEFS:HUEFS:0000238613","Diplotropis incexis Rizzini & A.Mattos"
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","131606","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Miranda, AM","2017-11-01T00:00:00.000+0000",NA,"6846",NA,"Miranda, AM; Martins, K",2017,10,19,"Brazil","Bahia","Saubara","Distrito de cabuçu, fazenda Cabuçu.",0,0,"ca 25m de altura, caule marrom, folhas quebradiças, flores em botões amarronzados.","BRA:UFBA:ALCB:0000131606","Diplotropis incexis Rizzini & A.Mattos"
"4",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","22042","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","A.M.Miranda","2017-11-07T00:00:00.000+0000",NA,"6846",NA,"A.M.Miranda; K.Martins, A.Figueredo",2017,10,19,"Brazil","Bahia","Saubara","distrito de Cabuçu, fazenda Cabuçu",NA,NA,"Árvore ca. 25 m alt.; caule marrom; folhas quebradiças; flores em botões amarronzados.","BRA:UFRPE:HST:0000022042","Diplotropis incexis Rizzini & A.Mattos"
"5",NA,"UEFS","HUEFS","238919","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"3532",NA,"Cardoso, D.",2015,1,12,"Brazil","Bahia","Elísio Medrado","Serra da Jibóia. Reserva do Projeto GAMBA.",-39.473889,-12.868889,NA,"BRA:UEFS:HUEFS:0000238919","Diplotropis incexis Rizzini & A.Mattos"
"6",NA,"UEFS","HUEFS","219944","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"16161",NA,"Queiroz, L.P.de",2015,11,24,"Brazil","Bahia","Nilo Peçanha","Estrada para o Jatimane.",-39.068056,-13.680833,NA,"BRA:UEFS:HUEFS:0000219944","Diplotropis incexis Rizzini & A.Mattos"
"7",NA,"Universidade Federal da Bahia (UFBA)","ALCB","128392","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"16161",NA,"Queiroz, LP de; Domenech, B; Snak, C; Souza, IM",2015,11,24,"Brazil","Bahia","Nilo Peçanha","Estrada para o Jatimane.",-39.068056,-13.680833,"ca. 15 m altura, copa alongada. Folíolos cartáceos. Flores com cálice ferrugíneo e pétalas lilás-claro.","BRA:UFBA:ALCB:0000128392","Diplotropis incexis Rizzini & A.Mattos"
"8",NA,"UFPB","JPB","57887","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, IB","2015-05-13T00:00:00.000+0000",NA,"4057",NA,"Nusbaumer, L; Ammann, M",2014,5,15,"Brazil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.",-36.444337,-9.244428,"arbre, 12 m, 14 cm DBH; arbre divisé en 3 tronc à la base, calice vert-beige poilu, poils débordant sur les pétales, fleur violet-noire, aile et carène à base veiné de blanc, f. pennées brillantes à apparence cahoutchouteuse, slash à","BRA:UFPB:JPB:0000057887","Diplotropis incexis Rizzini & A.Mattos"
"9",NA,"UEFS","HUEFS","151126","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"2657",NA,"Queiroz, E.P.",2008,1,6,"Brazil","Pernambuco","São Lourenço da Mata","Engenho mamucaia.",-35.052222,-8.058333,"Mata Atlântica.","BRA:UEFS:HUEFS:0000151126","Diplotropis incexis Rizzini & A.Mattos"
"10",NA,"UEFS","HUEFS","140026","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"2259",NA,"Cardoso, D.",2008,5,25,"Brazil","Bahia","Santa Terezinha","Serra da Jibóia. Reserva Jequitibá/GAMBA.",-39.476944,-12.869722,"Floresta ombrófila montana.","BRA:UEFS:HUEFS:0000140026","Diplotropis incexis Rizzini & A.Mattos"
