"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"NY","NY","02687076","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,NA,"14629",NA,"P. Acevedo-RodrÃ­guez",2008,8,18,"Brazil","Amazonas",NA,"TunuÃ­ (community on middle Rio IÃ§ana), Igarape JacitarÃ­",-68.15733,1.39447,NA,"56600303-5ba6-43d0-ba59-11fc86387acd",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"2","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","148553","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke","Silva, M. da","1988-08-01T00:00:00.000+0000",NA,"8236",NA,"Ferreira, CAC",1986,9,20,"Brazil","Amazonas",NA,"Vicinal ES-01. Margem esquerda do Rio Uatumã. Área do reservatório de Balbina.",-59,-1.5,NA,"urn:catalog:inpa:herbarium:52379",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"3",NA,"NY","NY","1171335","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke","M. R. Silva","1988-08-01T00:00:00.000+0000",NA,"8113",NA,"C. A. Cid Ferreira",1986,NA,NA,"Brazil","Amazonas",NA,"Rio Uatumã, a montante da barragem de Balbina.",-58.726988,-2.306591,NA,"38349f19-75b9-44a6-a055-c992c4d4faff",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"4",NA,"NY","NY","1171336","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke","M. R. Silva","1988-08-01T00:00:00.000+0000",NA,"8236",NA,"C. A. Cid Ferreira",1986,NA,NA,"Brazil","Amazonas",NA,"Vicinal ES-01. Margem esquerda do Rio UatumÃ£. Ãrea do reservatÃ³rio de Balbina.",-59.5,-1.5,NA,"e45b4474-1af0-4995-9a3f-88a18268e4e8",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"5",NA,"Instituto de Botânica, IBT","SP","57936","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,NA,"25335",NA,"Fróes, RL",1949,9,20,"Brazil","Amazonas",NA,"Rio Urubú, terra firme, alta",0,0,NA,"BRA:IBt:SP:0000057936",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"6",NA,"US","Botany","2341387","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,NA,"25335",NA,"R. L. Fróes",1949,9,20,"Brazil","Amazonas",NA,"Rio urubu",NA,NA,NA,"http://n2t.net/ark:/65665/33669771b-8e18-49ef-aa9a-54785b7d1b50",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"7","2011-03-26T12:55:45.000+0000","Harvard University","GH","barcode-00053866","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,"1978-11-01T00:00:00.000+0000","ISOTYPE","814",814,"A. Ducke",1941,9,26,"Brazil","Amazonas",NA,"Rio Urubú inter cataractas Lindoya et Iracema",NA,NA,NA,NA,NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"8","2017-10-19T13:19:39.000+0000","JBRJ","RB","RB00539581","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,"HOLOTYPE","814",NA,"Ducke, A.",1941,9,26,"Brazil",NA,"Brasil","Rio Urubu entre as cachoeiras de Lindoya e Iracema.",NA,NA,"Mata da margem (catinga). árvore mediana ( ou bastante grande), flor alaranjada. Comum por todo o trecho entre as cachoeiras e é a árvore mais típica da paisagem.","urn:catalog:JBRJ:RB:539581",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"9","2017-10-19T13:57:33.000+0000","JBRJ","RB","RB00545365","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,"HOLOTYPE","814",NA,"Ducke, A.",1941,9,26,"Brazil",NA,"Brasil","Rio Urubu entre as cachoeiras de Lindoya e Iracema.",NA,NA,"Mata da margem (catinga). árvore mediana ( ou bastante grande), flor alaranjada. Comum por todo o trecho entre as cachoeiras e é a árvore mais típica da paisagem.","urn:catalog:JBRJ:RB:545365",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"10","2009-01-06T09:58:57.000+0000","K","Herbarium","K000555294","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke","Silva",NA,"ISOTYPE","814",NA,"Ducke, A.",1941,9,26,"Brazil",NA,NA,"Rio Urubu inter cataractas Lindoya et Iracema",NA,NA,NA,"http://specimens.kew.org/herbarium/K000555294",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"11",NA,"US","Botany","1834268","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,"ISOTYPE","814",NA,"A. Ducke",1941,9,26,"Brazil","Amazonas",NA,"Rio Urubu inter cataractas Lindoya et Iracema.",NA,NA,NA,"http://n2t.net/ark:/65665/33b0d70be-f825-409d-adac-26f1c721ed5b",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"12",NA,"US","Botany","2449582","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,"ISOTYPE","814",NA,"A. Ducke",1941,9,26,"Brazil","Amazonas",NA,"Rio Urubu.",NA,NA,NA,"http://n2t.net/ark:/65665/3bd26b3dd-d97b-4fd8-8a70-aff430a0b048",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"13","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","95484","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke",NA,NA,NA,"814",NA,"Ducke, A",1941,9,26,"Brazil","Amazonas",NA,"Rio Urubu, entre as cachoeiras Lindóia e Iracema. Mata da Margem (caatinga).",NA,NA,NA,"urn:catalog:inpa:herbarium:41499",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"14",NA,"MN","R-TIPOS","55312A","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke","Silva, M.F.","1978-01-01T00:00:00.000+0000",NA,"814",NA,"Ducke, W.A.",1941,NA,NA,"Brazil","Amazonas",NA,"Rio Urubu",NA,NA,NA,"BRA:MN:R-TIPOS:000055312A",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
"15",NA,"MN","R-TIPOS","55312","Dimorphandra urubuensis Ducke","Fabaceae","Dimorphandra","urubuensis","Ducke","Silva, M.F.","1978-01-01T00:00:00.000+0000",NA,"814",NA,"Ducke, W.A.",1941,NA,NA,"Brazil","Amazonas",NA,"Rio Urubu",NA,NA,NA,"BRA:MN:R-TIPOS:0000055312",NA,"Dimorphandra urubuensis Ducke",NA,NA,NA
