"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"17",NA,"Cenargen","CEN","85066","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby","T. C. Tyeen",NA,NA,"334",NA,"T. C. Tyeen - CPAO",2012,12,6,"Brazil","Pa","SANTAREM","Floresta Nacional do Tapajós.",NA,NA,"Tree, DBH=50cm. Trunk slash odor pea and fresh squash. Trunk slash layers: bark brown; phloem light orange-brown; exfoliating in large, irregular, stiff plates. Lenticels beneath plates numerous, dens","BRA:Cenargen:CEN:0000085066","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"20","2014-07-08T01:04:16.000+0000","JBRJ","RB","RB00761963","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby","N.A. Rosa",NA,NA,"467",NA,"M.P. do Nascimento",2010,8,13,"Brazil","Pará","Santarém","Área do Projeto Sustentabiliade dos Usos da Terra na Amazônia. B: 357, T:5.",NA,NA,"Cipó, botão floral bege-claro","urn:catalog:JBRJ:RB:761963","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"21",NA,"Universidade Federal do Ceará, UFC","EAC","54904","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby","Coutinho, I.A.C.","2016-07-28T00:00:00.000+0000",NA,"2641",NA,"Lima-Verde, L.W.",2004,8,15,"Brazil","Maranhao","Codó","Torre da Embratel",0,0,"Arbustivo.; Cerrado.","BRA:UFC:EAC:0000054904","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"23","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","212045","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby","Rando, J.G.","2012-02-01T00:00:00.000+0000",NA,"s.n.",NA,"Magnusson, WE",1998,9,NA,"Brazil","Pará",NA,"Alter do Chão",NA,NA,NA,"urn:catalog:inpa:herbarium:96594","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"24","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","82569","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"1155",NA,"Pessoal do L.P.F., Bras�_lia",1977,11,10,"Brazil","Pará",NA,"Barreirinha, Curuá-Una.",NA,NA,NA,"urn:catalog:inpa:herbarium:121158","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"25",NA,"US","Botany","2584743A","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"2557",NA,"M. G. Silva & R. Souza",1969,9,11,"Brazil","Pará",NA,"Santarem, km 70 da estrada do palhao, ramal do caetetu",NA,NA,NA,"http://n2t.net/ark:/65665/3f79328bc-0794-4900-8ea7-dbe01a6b387a","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"26",NA,"NY","NY","1135654","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"2557",NA,"M. G. da Silva",1969,9,11,"Brazil","ParÃ¡",NA,"SantarÃ©m, km 70 da estrada do PalhÃ£o, Ramal de Caetetu",0,0,NA,"65baf63a-3464-422d-bf0b-828a2feabc5c","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"27",NA,"US","Botany","2676850","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"7213",NA,"A. P. Duarte",1962,10,7,"Brazil","Pará",NA,"Estrada de belterra, santarem",NA,NA,NA,"http://n2t.net/ark:/65665/32e296528-9e1d-4d10-a628-a717136fc0b1","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"28",NA,"NY","NY","1135651","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"33881",NA,"R. de Lemos Fróes",1957,6,NA,"Brazil","Pará",NA,"Região do Rio Curua-una, Baixo Amazonas",-54.463067,-3.17038,NA,"11243601-75dd-4cbe-89a4-e37923f32958","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"29",NA,"NY","NY","1135649","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"33883",NA,"R. de Lemos Fróes",1957,6,NA,"Brazil","Pará",NA,"Região do Rio Curua-una, Baixo Amazonas",-54.463067,-3.17038,NA,"a51f1f84-2632-4bea-b4ab-6ec50669e7c2","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"30",NA,"NY","NY","1135652","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"31813",NA,"R. de Lemos FrÃ³es",1955,5,NA,"Brazil","ParÃ¡",NA,"Rio UruarÃ¡",0,0,NA,"d02c6dc5-e651-43cd-b457-b8fa0ac0d1bb","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"31",NA,"US","Botany","2646308","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"32171",NA,"R. L. Fróes",1955,10,10,"Brazil","Pará",NA,"Porto de moz, alto rio jaraucu",NA,NA,NA,"http://n2t.net/ark:/65665/3302a7d63-6c8f-492e-a950-cc2b2af8c87e","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"32",NA,"NY","NY","1135648","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"47-1031 F 19 A",NA,"G. A. Black",1947,7,17,"Brazil","ParÃ¡",NA,"Belterra.",-54.941254,-2.925897,NA,"379a6824-4f15-4863-9535-a70834af3d4c","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"33",NA,"US","Botany","2169800","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"F19a-47-1031",NA,"G. A. Black",1947,7,17,"Brazil","Pará",NA,"Belterra",NA,NA,NA,"http://n2t.net/ark:/65665/3482c48aa-1c55-46bd-9e28-b2f9ecaa5da7","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"34",NA,"UNICAMP","UEC","68435","Cassia scleroxylon Ducke","Fabaceae","Chamaecrista","scleroxylon","Ducke",NA,NA,NA,"47-1031",NA,"Black, G.A.",1947,7,19,"Brazil","Pará","Belterra",NA,0,0,"flor, Árvore, flores amarelas, madeira dura. Plantas recebidas do Instituto Agronômico do Norte, do Sr. J. Murça Pires, em maio de 1950.","BRA:UNICAMP:UEC:0000068435","Cassia scleroxylon Ducke",NA,NA,NA,NA
"37",NA,NA,"Botany","U.1301018","Cassia scleroxylon Ducke","Fabaceae","Chamaecrista","scleroxylon","Ducke",NA,NA,NA,NA,NA,"Black GA",1947,7,31,"Brazil",NA,NA,"Plantas da Amazonas. Para.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1301018","Cassia scleroxylon Ducke",NA,NA,NA,NA
"38",NA,"IPA","IPA","8349","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"1031",NA,"Black, G.A.",1947,7,17,"Brazil","Pará","Belterra",NA,0,0,"Árvore, madeira apresenta miolo preto e bonito e é bastante duro. Flor amarela. Fruto em vagem comprida e achatada","BRA:IPA:IPA:0000008349","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"40",NA,"US","Botany","2169801","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"F19a-47-1133",NA,"G. A. Black",1947,7,31,"Brazil","Pará",NA,"Belterra",NA,NA,NA,"http://n2t.net/ark:/65665/36fcda4d9-a057-45fd-af5d-d5aa10cd3e7e","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"41",NA,"NY","NY","1135653","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"F19A 47-1133",NA,"G. A. Black",1947,7,31,"Brazil","ParÃ¡",NA,"Belterra.",-54.941254,-2.925897,NA,"9f9e7177-7453-4d62-aa09-14d7c5fa6abb","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"42","2017-10-10T14:50:14.000+0000","JBRJ","RB","RB00142891","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"47-1031 F 19 A",NA,"G.A. BLACK",1947,7,17,"Brazil","Pará","Pará",NA,NA,NA,"BELTERRA, MATA. ARVORE, MADEIRA APRESENTA MIOLO PRETO E BONITO E É BASTANTE DURA. FLÔR AMARELA. FRUTO EM VAGEM COMPRIDA E ACHATADA.","urn:catalog:JBRJ:RB:142891","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"43",NA,"NY","NY","1135650","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"F19-47-1031",NA,"G. A. Black",1947,7,17,"Brazil","ParÃ¡",NA,"Belterra.",-54.941254,-2.925897,NA,"feb450fa-8230-4889-b27f-3f7b8de157e1","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"45","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","2563","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"47-1133",NA,"Black, GA",1947,8,4,"Brazil","Pará",NA,"Belterra, Belterra.",NA,NA,NA,"urn:catalog:inpa:herbarium:15518","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"46",NA,"MN","R","106648","Cassia scleroxylon Ducke","Fabaceae","Chamaecrista","scleroxylon","Ducke","Irwin, H.S","1965-01-01T00:00:00.000+0000",NA,"1133",NA,"Black, G.A",1947,8,4,"Brazil","Pará",NA,NA,NA,NA,NA,"BRA:MN:R:0000106648","Cassia scleroxylon Ducke",NA,NA,NA,NA
"47","2017-10-10T14:11:27.000+0000","JBRJ","RB","RB00142918","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"630",NA,"A. DUCKE",1940,11,21,"Brazil","Amazonas","São Paulo de Olivença",NA,NA,NA,"ARV. MED. COM TRONCO ESBURACADO. - FL. AMARELA.","urn:catalog:JBRJ:RB:142918","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"49","2012-10-16T00:00:00.000+0000","K","Herbarium","K000835337","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"630",NA,"Ducke, A.",1940,11,21,"Brazil",NA,"São Paulo de Olivença",NA,NA,NA,"A. Lima (IPA) Reg. No. 1174","http://specimens.kew.org/herbarium/K000835337","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"50","2014-07-22T08:29:00.000+0000","JBRJ","RB","RB00142902","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA,NA,"A. DUCKE",1923,5,24,"Brazil","Pará","Pará","RIO TAPAJOZ. VILLA BRAGA.",NA,NA,"ARV. PEQU. OU MED., FL. AMARELLA. FREQUENTE.","urn:catalog:JBRJ:RB:142902","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"51",NA,NA,"Botany","U.1301016","Cassia scleroxylon Ducke","Fabaceae","Chamaecrista","scleroxylon","Ducke",NA,NA,NA,NA,NA,"Ducke A",1923,5,24,"Brazil",NA,NA,"Villa Braga prope fluminis Tapajor intaractam infimam,silvor non inundata.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1301016","Cassia scleroxylon Ducke",NA,NA,NA,NA
"52",NA,"MN","R-TIPOS","5339","Cassia scleroxylon Ducke","Fabaceae","Chamaecrista","scleroxylon","Ducke","Irwin, H.S.",NA,NA,"16819",NA,"Ducke, W.A.",1917,7,20,"Brazil","Pará","Vila Braga","Rio Tapajós",NA,NA,NA,"BRA:MN:R-TIPOS:0000005339","Cassia scleroxylon Ducke",NA,NA,NA,NA
"53","2015-09-04T02:41:52.000+0000","MNHN","P","P02935296","Cassia scleroxylon Ducke","Fabaceae","Chamaecrista","scleroxylon","Ducke",NA,NA,"ISOTYPE",NA,16819,"Ducke, A.",1917,7,20,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935296","Cassia scleroxylon Ducke",NA,NA,NA,NA
"54","2012-10-16T00:00:00.000+0000","K","Herbarium","K000835335","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"16819",NA,"Herb. Amaz. Mus. Paraensis",1917,7,20,"Brazil",NA,NA,"Rio Tapajoz. cerca cataractas infimas loco Villa Braga.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000835335","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"55","2017-10-18T17:16:53.000+0000","JBRJ","RB","RB00545334","Cassia scleroxylon Ducke","Fabaceae","Chamaecrista","scleroxylon","Ducke",NA,NA,"SYNTYPE","16814",NA,"Museu Goeldi",1917,7,20,"Brazil","Pará","Pará","Villa Braga, Rio Tapajoz.",NA,NA,"EX herbario Amazonico Musei Paraensis (Museu Goeldi), MG 16819, Nome vulgar: ""Muirapixuna""","urn:catalog:JBRJ:RB:545334","Cassia scleroxylon Ducke",NA,NA,NA,NA
"57",NA,"US","Botany","1040970","Cassia scleroxylon Ducke","Fabaceae","Chamaecrista","scleroxylon","Ducke",NA,NA,"ISOSYNTYPE","16819",NA,"A. Ducke",1917,7,27,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3f9b9b9b5-988e-4e6e-8efa-d90a68202801","Cassia scleroxylon Ducke",NA,NA,NA,NA
"60",NA,"F","Botany",NA,"Cassia scleroxylon Ducke","Fabaceae","Chamaecrista","scleroxylon","Ducke",NA,NA,"SYNTYPE","16605 & 16819",NA,"A. Ducke",1916,12,13,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"44ba21d3-1d32-4708-9560-c57692c83eb9","Cassia scleroxylon Ducke",NA,NA,NA,NA
"63",NA,"US","Botany","1040946","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"16605",NA,"A. Ducke",1916,12,13,"Brazil","Pará",NA,"Chemin de la ""voltan"", rio xingu",NA,NA,NA,"http://n2t.net/ark:/65665/33f305810-35bb-405e-9144-8d20c5e16a35","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"64",NA,"G","Geneva Herbarium – General Collection (G)","G-G-274714/1","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,"SYNTYPE",NA,NA,"Anon. (Coll. Delessert)",1817,7,20,"Brazil",NA,NA,"Pará - Villa Braga, Rio Tapajoz, Etat de Pará/Estado do Pará",-52.53,-5.64861,NA,NA,"Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"65","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","16621","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby",NA,NA,NA,"630",NA,"Ducke, A",NA,NA,NA,"Brazil","Amazonas",NA,NA,-69.45,-3.616667,NA,"urn:catalog:inpa:herbarium:41484","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"66",NA,"F","Botany",NA,"Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby","RRC ID Flag","1982-01-01T00:00:00.000+0000",NA,"2557",2557,"M. Silva",NA,NA,NA,"Brazil","ParÃ¡",NA,NA,NA,NA,NA,"dc58128e-244b-45d7-b724-7fcaaf550956","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"67",NA,"US","Botany","USw31479","Cassia scleroxylon Ducke","Fabaceae","Chamaecrista","scleroxylon","Ducke",NA,NA,NA,"RBW 392",NA,"J. Cohen",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/33b0e1019-66f5-4876-a96f-1bc3c27223b2","Cassia scleroxylon Ducke",NA,NA,NA,NA
"68",NA,"W","Herbarium W","1958-0021824","Cassia scleroxylon Ducke","Fabaceae","Chamaecrista","scleroxylon","Ducke",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Cassia scleroxylon Ducke",NA,NA,NA,NA
"71",NA,"USP","SPFW","4911","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","Fabaceae","Chamaecrista","scleroxylon","(Ducke) H.S.Irwin & Barneby","Serviço Florestal",NA,NA,NA,NA,"Sem coletor",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia","BRA:USP:SPFW:0000004911","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby",NA,NA,NA,NA
"72",NA,"US","Botany","USw31463","Cassia scleroxylon Ducke","Fabaceae","Chamaecrista","scleroxylon","Ducke",NA,NA,NA,"40",NA,"H. Miranda-Bastos",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/36f652bfc-1d04-45c7-a496-fc285ec03f5e","Cassia scleroxylon Ducke",NA,NA,NA,NA
