"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","244637","Pereira-Silva, G da"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","247125","Equipe Resgate"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","214560","Sobreira, FCL"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","173621","Fran̤a, JT"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","140781","Ferreira, CAC"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","151433","Thomas, WW"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","143163","Frame, D"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","104404","Teixeira, LOA"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","109218","Lowrie, SR"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","22334","Prance, GT"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","13636","Oliveira, J de"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","7919","Rodrigues, WA"
