"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","RB","RB01387548","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","H. Medeiros","","","2551","","H. Medeiros; Daniel S. da Costa, Fernando S. Andriolli, Flávio A. Obermuller, Roberto & Adriano S. Lima","2017","9","27","brazil","Amazonas","Novo Airão","Parque Nacional de Anavilhanas. Trilha do Monitoramento da Biodiversidade (Trilha do Matias). Unidade Amostral 01, Pá ""Norte"".","-60.869722","-2.483889","Árvore 19,2 m, estéril. Placa: # 2.","Swartzia tomentifera Ducke","","original coordinates","GBIF"
"2","","","RB","RB00902886","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","Dexter, K.G.","","","6945","","Dexter, K.G.; Correa, C.","2014","7","1","brazil","Amazonas","Manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO6:2500.","-59.928056","-2.960556","4,5m alt., 2cm DBH, smooth light brown bark - Material no Banco de DNA","Swartzia tomentifera Ducke","","original coordinates","GBIF"
"3","","","EAFM","15507","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","Marra, D.M.; Carneiro, V.M.C.","2012-09-03","","1124","","Marra, D.M.; Neves, A.F. & Souza, I.G.","2012","9","3","brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987","-61.253461","-3.657814","árvore, DAP = 25.2 cm; Floresta de terra-firme ; HA","Swartzia tomentifera Ducke","","original coordinates","GBIF"
"4","","","EAFM","15382","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","Marra, D.M.; Carneiro, V.M.C.","2012-09-02","","999","","Marra, D.M.; Neves, A.F. & Souza, I.G.","2012","9","2","brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987","-61.256533","-3.652619","árvore, DAP = 35.5 cm; Floresta de terra-firme ; HA","Swartzia tomentifera Ducke","","original coordinates","GBIF"
"5","","","EAFM","15575","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","Marra, D.M.; Carneiro, V.M.C.","2012-09-05","","1192","","Marra, D.M.; Neves, A.F. & Souza, I.G.","2012","9","5","brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987","-61.250481","-3.651947","árvore, DAP = 13.1 cm; Floresta de terra-firme ; HA","Swartzia tomentifera Ducke","","original coordinates","GBIF"
"6","","","EAFM","14618","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","Marra, D.M.; Carneiro, V.M.C.","2011-05-12","","235","","Marra, D.M.; Neves, A.F. & Souza, I.G.","2011","5","12","brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","-60.307194","-2.40915","árvore, DAP = 11.5 cm; Floresta de terra-firme ; HA","Swartzia tomentifera Ducke","","original coordinates","GBIF"
"7","","","EAFM","14629","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","Marra, D.M.; Carneiro, V.M.C.","2011-05-12","","246","","Marra, D.M.; Neves, A.F. & Souza, I.G.","2011","5","12","brazil","Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","-60.3068","-2.409797","árvore, DAP = 27.8 cm; Floresta de terra-firme ; HA","Swartzia tomentifera Ducke","","original coordinates","GBIF"
"8","","","EAFM","1545","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","Assunção, P.","2010-03-12","","377","","Stropp, J.; Assunção, P.","2007","7","","brazil","Amazonas","São Gabriel da Cachoeira","Parque Nacional do Pico da Neblina, Próximo a Torre do LBA.","-67.998749","0.374972","Floresta de Terra Firme. ; HA","Swartzia tomentifera Ducke","","centroide mpo (0)","GBIF"
"9","","","EAFM","1448","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","Assunção, P.","2010-03-10","","269","","Stropp, J.; Assunção, P.","2007","7","","brazil","Amazonas","São Gabriel da Cachoeira","rio Icana; Comunidade de Jandu Cachoeira, Atrás da Pista de Avião.","-67.998749","0.374972","Floresta de Campinarana. ; HA","Swartzia tomentifera Ducke","","centroide mpo (0)","GBIF"
"10","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","208502","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","Torke, B.M.","2011-03-01","","INPA208502","","Brito, VM de","2000","2","","brazil","Amazonas","","","","","","Swartzia tomentifera Ducke","","","GBIF"
"11","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","188467","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","""Hopkins, M.J.G.; Mesquita, M.R.""","","","1858","","Ribeiro, JELS","1996","11","19","brazil","Amazonas","","Reserva Florestal Adolfo Ducke","-59.97","-2.883333","","Swartzia tomentifera Ducke","","original coordinates","GBIF"
"12","","","MO","3221276","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","B.M. Torke","2003-01-01","","Ribeiro 1858","","José Eduardo L. da S. Ribeiro","1996","11","19","brazil","Amazonas","","Floresta de Vertente.","","","","Swartzia tomentifera Ducke","","","GBIF"
"13","","","Botany","U.1319562","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","Hopkins MJG; Mesquita MR","","","","","Ribeiro JELS; Pereira EC; Assunção PACL","1996","11","19","brazil","Amazonas","","","-59.966667","-2.883333","","Swartzia tomentifera Ducke","","original coordinates","GBIF"
"14","","","Herbarium","K000877641","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","Hopkins, M.J.G.; Mesquita, M.R.","","","1858","","Ribeiro, J.E.L.S.; Assunção, P.A.C.L.; Pereira, E.C.","1996","11","19","brazil","","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, m 26. Planta fichada 4432-07.","-59.97","-2.88","Instituto Nacional de Pesquisas da Amazônia. Overseas Development Administration","Swartzia tomentifera Ducke","","original coordinates","GBIF"
"15","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","188464","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","","","","16","","Mesquita, MR","1996","12","6","brazil","Amazonas","","Reserva Florestal Adolfo Ducke","-59.97","-2.883333","","Swartzia tomentifera Ducke","","original coordinates","GBIF"
"16","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","191833","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","Torke, B.M.","2011-03-01","","17593","","Nitta, A","1996","12","10","brazil","Amazonas","","Reserva Biológica da Campina, BR- 174, 45 Km de Manaus","","","","Swartzia tomentifera Ducke","","","GBIF"
"17","","","SP","320771","Swartzia tomentifera Ducke","","Fabaceae","Swartzia","tomentifera","","Ducke","Corrêa, D","","","s.n.","","Egler, SG; et al.","1994","12","","brazil","Amazonas","Manaus","Rio Cuieiras. Solo arenoso","-60.251153","-2.607107","","Swartzia tomentifera Ducke","","centroide mpo (0)","GBIF"
