"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","170964","Farney, C de S."
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","146389","Co̻lho, LS"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","146379","Co̻lho, LS"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","101768","Martinelli, GM"
