"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1","2018-01-24T11:33:57.000+0000","JBRJ","RB","RB00146129","Peltogyne gracilipes Ducke",NA,"Fabaceae","Peltogyne","gracilipes","Ducke","F.J.KOCHANOVSKI",NA,NA,"59",NA,"M. T. Nascimento",1992,7,3,"Brazil","Roraima","Boa Vista","Est. Ecolo. de Maracá, ilha Nova Olinda, Lado do Furo Apuí, próx. a casa de Maracá .",-61.333333,-3.333333,"àrv. 53,5cm de CAP, com botões florais e fr. bem jovens","urn:catalog:JBRJ:RB:146129",NA,"Peltogyne gracilipes Ducke"
"2","2013-12-12T00:00:00.000+0000","E","E","E00016227","Peltogyne gracilipes Ducke",NA,"Fabaceae","Peltogyne","gracilipes","Ducke",NA,NA,NA,"57",NA,"Nascimento, Marcelo T.",1992,7,3,"Brazil","Roraima",NA,"Floresta de _Peltogyne_. Iiha Pequena proxima a casa de Maraca, Furo Apuí. Solo angilo-arenoso com pedras aflorando.",NA,NA,NA,"http://data.rbge.org.uk/herb/E00016227",NA,"Peltogyne gracilipes Ducke"
"3","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","168845","Peltogyne gracilipes Ducke",NA,"Fabaceae","Peltogyne","gracilipes","Ducke",NA,NA,NA,"52",NA,"Mike Hopkins",1992,NA,NA,"Brazil","Roraima",NA,"E.E. Ilha de Maracá.",NA,NA,NA,"urn:catalog:inpa:herbarium:113259",NA,"Peltogyne gracilipes Ducke"
"4","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","168851","Peltogyne gracilipes Ducke",NA,"Fabaceae","Peltogyne","gracilipes","Ducke",NA,NA,NA,"58",NA,"Mike Hopkins",1992,NA,NA,"Brazil","Roraima",NA,"E.E. Ilha de Maracá. Ilha Pequena, próxima a casa de Maracá, Furo Apuí.",NA,NA,NA,"urn:catalog:inpa:herbarium:113265",NA,"Peltogyne gracilipes Ducke"
"5","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","168847","Peltogyne gracilipes Ducke",NA,"Fabaceae","Peltogyne","gracilipes","Ducke",NA,NA,NA,"54",NA,"Mike Hopkins",1992,NA,NA,"Brazil","Roraima",NA,"E.E. Ilha de Maracá.",NA,NA,NA,"urn:catalog:inpa:herbarium:113261",NA,"Peltogyne gracilipes Ducke"
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","156621","Peltogyne gracilipes Ducke",NA,"Fabaceae","Peltogyne","gracilipes","Ducke","Silva, M. da","1988-08-01T00:00:00.000+0000",NA,"579",NA,"Mike Hopkins",1988,2,NA,"Brazil","Roraima",NA,"Ilha de Maracá.",NA,NA,NA,"urn:catalog:inpa:herbarium:154479",NA,"Peltogyne gracilipes Ducke"
"9","2012-08-29T00:00:00.000+0000","K","Herbarium","K000834145","Peltogyne gracilipes Ducke",NA,"Fabaceae","Peltogyne","gracilipes","Ducke",NA,NA,NA,"5893v",NA,"Milliken, W.; Ratter, J.A.; Sothers, C.; Mota, C.D.A.; Coelho, L.F.",1988,10,26,"Brazil",NA,NA,"Near Igarapé camp. Fumaca Trail, SEMA ecological reserve, Ilha de Maracá.",-61.73,3.43,NA,"http://specimens.kew.org/herbarium/K000834145",NA,"Peltogyne gracilipes Ducke"
"10","2017-11-29T00:00:00.000+0000","E","E","E00613876","Peltogyne gracilipes Ducke",NA,"Fabaceae","Peltogyne","gracilipes","Ducke",NA,NA,NA,"R.5893V",NA,"Ratter, J.A., Milliken, W., Coelho, Luiz F., Da Mota, Cosme D.A., & Sothers, Cynthia",1988,10,26,"Brazil","Roraima",NA,"Near Igrape camp, Fumaca Trail, SEMA ecological reserve, Ilha de Maraca.",-61.733333,3.433333,"Vegetative specimen.","http://data.rbge.org.uk/herb/E00613876",NA,"Peltogyne gracilipes Ducke"
"11","2012-08-29T00:00:00.000+0000","K","Herbarium","K000834148","Peltogyne gracilipes Ducke","?","Fabaceae","Peltogyne","gracilipes","Ducke","Lewis, G.P.","1988-06-07T00:00:00.000+0000",NA,"1530",NA,"Lewis, G.P.",1987,3,20,"Brazil",NA,"Boa Vista","Reserva Ecológica de Maracá. Furo de Maracá, ca. 3Km up river from Casa de Maracá.",-61.83,3.58,NA,"http://specimens.kew.org/herbarium/K000834148",NA,"Peltogyne gracilipes Ducke"
"12","2012-08-29T00:00:00.000+0000","K","Herbarium","K000834146","Peltogyne gracilipes Ducke",NA,"Fabaceae","Peltogyne","gracilipes","Ducke","Lewis, G.P.","1988-02-23T00:00:00.000+0000",NA,"100V",NA,"Milliken, W.; Lima, J.; Watson, F.",1987,4,27,"Brazil",NA,NA,"SEMA Ecological Reserve, Ilha de Maracá. Near Casa de Maracá.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000834146",NA,"Peltogyne gracilipes Ducke"
