"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Regional de Blumenau, FURB","FURB","58168","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","Funez, L.A.","2018-01-06T00:00:00.000+0000",NA,"7161",NA,"Funez, L.A.",2018,1,6,"Brazil","Santa Catarina","Indaial","Ilha Ninja Paintball.",NA,NA,"frutos imaturos vermelhos","BRA:FURB:FURB:0000058168",NA,"Ormosia arborea Harms"
"2","2018-05-07T16:22:51.000+0000","JBRJ","RB","RB01385257","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","H. C. Lima & A. Novaes",NA,NA,"1471",NA,"C. Baez; E. Fernandez, T. Lima, R. Gomes",2018,3,20,"Brazil","Rio de Janeiro","Saquarema","Antiga Reserva Ecológica de Jacarepiá (""Vilatur). Parque Estadual da Costa do Sol",-42.453889,-22.926389,"Árvore matriz nº 188; CAP 113+74 cm; Folhas verdes discolores. Frutos castanhos secos deiscentes. Sementes no solo de coloracção vermelha e preta.","urn:catalog:JBRJ:RB:1385257",NA,"Ormosia arborea Harms"
"3","2018-04-27T11:54:12.000+0000","JBRJ","RB","RB01385311","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","C. Baez",NA,NA,"1525",NA,"C. Baez; E. Fernandez, T. Lima, R. Gomes",2018,3,21,"Brazil","Rio de Janeiro","Saquarema","Antiga Reserva Ecológica de Jacarepiá (""Vilatur). Parque Estadual da Costa do Sol",-42.4575,-22.926667,"Árvore matriz nº 242; CAP 62+36 cm; Corte amarelado. Folhas verdes discolores com indumento castanho nas nervuras da face abaxial. Frutos maduros castanhos deiscentes com sementes pretas e vermelhas sendo dispersadas.","urn:catalog:JBRJ:RB:1385311",NA,"Ormosia arborea Harms"
"4",NA,"Universidade Regional de Blumenau, FURB","FURB","59508","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","Kassner-Filho, A.","2018-06-06T00:00:00.000+0000",NA,"2762",NA,"Kassner-Filho, A.",2018,6,6,"Brazil","Santa Catarina","Pescaria Brava",NA,-48.87,-28.44,"fruto seco","BRA:FURB:FURB:0000059508",NA,"Ormosia arborea Harms"
"5",NA,"Universidade Regional de Blumenau, FURB","FURB","60075","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","Kassner-Filho, A.","2018-07-17T00:00:00.000+0000",NA,"3115",NA,"Kassner-Filho, A.",2018,7,17,"Brazil","Santa Catarina","Palhoça",NA,-48.599444,-27.904722,"fruto imaturo","BRA:FURB:FURB:0000060075",NA,"Ormosia arborea Harms"
"6",NA,"UNESC","CRI","10499","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","Alexandre Medeiros","2017-04-30T00:00:00.000+0000",NA,NA,NA,"Alexandre Medeiros",2017,4,30,"Brazil","Santa Catarina","Balneário Camboriú","Praia do Pinho. (antena)",NA,NA,"Coleta 248","BRA:UNESC:CRI:0000010499",NA,"Ormosia arborea Harms"
"7",NA,"UNESC","CRI","10913","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","Renato Colares & Aline V. Guislon","2017-09-18T00:00:00.000+0000",NA,NA,NA,"Alexandre Medeiros",2017,5,23,"Brazil","Santa Catarina","Balneário Camboriú","Laranjeiras (Pedra do Urubu)",NA,NA,"Coleta 356.","BRA:UNESC:CRI:0000010913",NA,"Ormosia arborea Harms"
"8",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","21855","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","A.M.Miranda et H.Gomes","2017-09-11T00:00:00.000+0000",NA,"21",NA,"K.Martins; A.Figueredo",2017,8,15,"Brazil","Bahia","Saubara",NA,NA,NA,"Árvore ca. 22 m alt.; caule marron avermelhado; folhas coriáceas; frutos maduros, legume com decência lateral, semente laranja com preto. Ocasional.","BRA:UFRPE:HST:0000021855",NA,"Ormosia arborea Harms"
"9",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","22106","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","A.M.Miranda","2018-03-13T00:00:00.000+0000",NA,"90",NA,"K.Martins; A.Figueredo",2017,11,11,"Brazil","Bahia","São Desidério",NA,NA,NA,"Arbusto ca. 8 m alt.; caule pouco nervurado; folhas rígidas; frutos seco, semente laranja. Pouco frequente.","BRA:UFRPE:HST:0000022106",NA,"Ormosia arborea Harms"
"10",NA,"MBM","MBM","402788","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","Brotto, ML","2016-04-15T00:00:00.000+0000",NA,"2292",NA,"Brotto, ML",2016,4,8,"Brazil","Paraná","Campina Grande do Sul","Serra da Virgem Maria, vale do rio Pardinho",-48.548056,-25.092222,"Árvore com 5m de altura; frutos secos.; Floresta Ombrófila Densa Montana.","BRA:MBM:MBM:0000402788",NA,"Ormosia arborea Harms"
"11","2017-10-15T12:25:10.000+0000","JBRJ","RB","RB01218286","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","D.V.S. Machado",NA,NA,"949",NA,"D.N.S. Machado; G.A. de Queiroz",2016,7,5,"Brazil","Rio de Janeiro","Macaé","Cabiúnas, Parque Nacional da Restinga de Jurubatiba, entorno da Lagoa de Cabiúnas.",-41.673889,-22.290833,NA,"urn:catalog:JBRJ:RB:1218286",NA,"Ormosia arborea Harms"
"12",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","4814","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","Moreira, SN","2016-10-02T00:00:00.000+0000",NA,"1993",NA,"Moreira, SN; Pereira, E",2016,7,17,"Brazil","Minas Gerais","Conceição do Mato Dentro",NA,-43.427222,-18.904722,"Fruto Castanho; Remanescente de Floresta Estacional Semidecidual em transição com Cerrado","BRA:UFVJM:HDJF:0000004814",NA,"Ormosia arborea Harms"
"13",NA,"Jardim Botânico de Brasília (JBB)","HEPH","32275","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms",NA,NA,NA,"s.n.",NA,"Rosa-Filho, JA",2016,9,14,"Brazil","Goiás","Orizona","Fazenda São José. Entre Pires do Rio e Orizona, área de pastagem + ou - 10km do Rio Piracanjuba e 5km do Rio Corumbá",0,0,NA,"BRA:JBB:HEPH:0000032275",NA,"Ormosia arborea Harms"
"14",NA,"Universidade Regional de Blumenau, FURB","FURB","45384","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","Oliveira, AA de","2015-01-09T00:00:00.000+0000",NA,"930",NA,"Oliveira, A.A. de",2015,1,9,"Brazil","Santa Catarina","Praia Grande","Fortaleza.",-49.9525,-29.159444,"Fito IFFSC 04 /O/2","BRA:FURB:FURB:0000045384",NA,"Ormosia arborea Harms"
"15",NA,"Universidade Regional de Blumenau, FURB","FURB","45714","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","Oliveira, AA de","2015-02-08T00:00:00.000+0000",NA,"1109",NA,"Oliveira, A.A. de",2015,2,8,"Brazil","Santa Catarina","Botuverá","Localidade de """".",-49.051944,-27.268611,"Regeneração IFFSC 468 /N/50","BRA:FURB:FURB:0000045714",NA,"Ormosia arborea Harms"
"16","2017-10-08T15:40:07.000+0000","JBRJ","RB","RB00932971","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","H.C. de Lima",NA,NA,"7934",NA,"Haroldo C. de Lima; Aline.S. Oliveira, Marina M. de Lima, Isabele O. de Lima, Martim L. dos Santos & Marcos Vinicius dos Santos",2015,2,2,"Brazil","Rio de Janeiro","Macaé","Barra do Sana, cerca 1 km na estrada para Sana. Mata degradada.",-42.203889,-22.365,"Árvore com 12 m alt. Tronco com casca levemente fissurada e pardo-escuro, DAP cerca 30 cm. Flores com cálice fulvo-tomentoso e corola lilás-rosada, vexilo com mácula central amarelo-esverdeada; frutos passados, acastanhados; sementes bicolores, vermelho e preto. Ocasional. Material banco DNA.","urn:catalog:JBRJ:RB:932971",NA,"Ormosia arborea Harms"
