"","scientificName","new_Lon","new_Lat","municipality","county.shape","status"
"1","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-41.918333,-21.879444,"santa maria madalena","santa maria madalena","Ok"
"2","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-42.861944,-22.896111,"marica","marica","Ok"
"3","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-41.436667,-21.788055,"campos dos goytacazes","campos dos goytacazes","Ok"
"4","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-41.446667,-21.793889,"campos dos goytacazes","campos dos goytacazes","Ok"
"5","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-39.589444,-15.740278,"potiragua","potiragua","Ok"
"6","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-43.429167,-22.584722,"nova iguacu","nova iguacu","Ok"
"7","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-42.055278,-22.448611,"rio das ostras","casimiro de abreu","outside municipality"
"8","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-19.570394,-19.570394,"baixo guandu","not found","outside Brazil"
"9","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-19.570394,-19.570394,"baixo guandu","not found","outside Brazil"
"10","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-40.473056,-20.059167,"santa leopoldina","santa leopoldina","Ok"
"11","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-40.55,-20.3,"cariacica","cariacica","Ok"
"12","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-47.2961,-22.4875,NA,"limeira","original municipality not informed"
"13","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-42.999167,-22.9225,"niteroi","niteroi","Ok"
"14","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-40.620278,-19.923889,"santa teresa","santa teresa","Ok"
"15","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-19.877577,-19.877577,"santa teresa","not found","outside Brazil"
"16","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-43.503733,-22.689201,"nova iguacu","nova iguacu","Ok"
"17","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-22.788203,-22.788203,"sao pedro da aldeia","not found","outside Brazil"
"18","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-40.774291,-20.430852,"marechal floriano","marechal floriano","Ok"
