"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"64",NA,"NY","NY","470633","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","L. P. de Queiroz",NA,NA,"61982",NA,"G. G. Hatschbach",1995,3,16,"Brazil","Bahia",NA,"Rod. BA-160, prÃ³ximo ao Rio Santa Rita. Em mata remanescente do vale do Rio Sao Francisco",-43.1843576831353,-12.6944585996706,NA,"257cb72c-d261-4278-9a24-c9980b573b0a",NA,"Goniorrhachis marginata Taub.",NA,NA
"65",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","34088","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"61982",NA,"Hatschbach, GM; Hatschbach, M; Silva, JM",1995,3,16,"Brazil","Bahia","Paratinga","Rod. BA-160, Próx. ao Rio Santa Rita",0,0,"Árvore, 30 cm, flor alva. Em mata remanescente do vale do Rio São francisco. Alt: 900 m.","BRA:UFMG:BHCB:0000034088",NA,"Goniorrhachis marginata Taub.",NA,NA
"66","2016-01-27T15:17:26.000+0000","CANB","CANB","CANB 534875.1","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","Queiroz, L.P.","1995-01-01T00:00:00.000+0000",NA,"61982",61982,"Hatschbach, G.",1995,3,16,"Brazil",NA,NA,"Rod. BA-160, proximo ao Rio Santa Rita (mun. Paratinga) Bahia.",NA,NA,"Arvore, 30 cm, flor alva.","a3aa65ee-d092-4826-ba37-59e7c20799f6",NA,"Goniorrhachis marginata Taub.",NA,NA
"67",NA,"UCS","HUCS","12275","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","Queiroz, L. .P.","1995-01-01T00:00:00.000+0000",NA,"61982",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.",1995,3,16,"Brazil","Bahia","Paratinga","Rod. BA 160, próximo ao Rio Santa Rita",0,0,"Em mata remanescente do Vale do Rio São Francisco - alt. 900 m","BRA:UCS:HUCS:0000012275",NA,"Goniorrhachis marginata Taub.",NA,NA
"68",NA,"UnB","UB","127894","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","Queiroz, LP","1995-01-01T00:00:00.000+0000",NA,"61982",NA,"Hatschbach, G",1995,3,16,"Brazil","Bahia","Paratinga","Rodovia BA-160, próximo ao Rio Santa Rita",0,0,"Flor alva.; Árvore.; Mata remanescente","BRA:UnB:UB:0000127894",NA,"Goniorrhachis marginata Taub.",NA,NA
"69","2012-06-11T00:00:00.000+0000","E","E","E00082205","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"61982",NA,"Hatschbach, G.; Hatschbach, M. & Silva, J.M.",1995,3,16,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00082205",NA,"Goniorrhachis marginata Taub.",NA,NA
"70",NA,"UNESPSJRP","SJRP","18323","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","L.P. Queiroz","1995-01-01T00:00:00.000+0000",NA,"61982",NA,"G. Hatschbach",1995,3,16,"Brazil","Bahia","Paratinga","Rod. BA-160, próximo ao Rio Santa Rita",NA,NA,"Geografia: árvore 30 m, flor alva.;","BRA:UNESPSJRP:SJRP:0000018323",NA,"Goniorrhachis marginata Taub.",NA,NA
"71",NA,"UEFS","HUEFS","16771","Goniorrhachis marginata var. marginata","Fabaceae","Goniorrhachis","marginata","marginata","var. marginata",NA,NA,NA,"3857",NA,"Queiroz, L.P.de",1994,4,26,"Brazil","Bahia","Santa Terezinha",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000016771",NA,"Goniorrhachis marginata var. marginata",NA,NA
"72","2017-10-17T19:00:14.000+0000","JBRJ","RB","RB00114726","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","H.C. de Lima",NA,NA,"3000",NA,"Cyl Farney; J.C. Gomes",1992,1,28,"Brazil","Sergipe","Santo Amaro das Brotas","Sepé, Fazenda Aravari, próximo a Torre da Embratel.",NA,NA,"Árvore com aproximadamente 30 metros de altura; tronco de casca áspera; folhas discolores verdes, muito frequente, inflorescência com raque castanho, flores com cálice alvo amarelado, corola alva, estames amarelos, flores perfumadas. Carp. nº 7312","urn:catalog:JBRJ:RB:114726",NA,"Goniorrhachis marginata Taub.",NA,NA
"73","2017-10-04T12:20:35.000+0000","JBRJ","RB","RB00140214","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"3004",NA,"C Farney; J C Gomes",1992,1,28,"Brazil","Sergipe","Santo Amaro das Brotas","Localidade de Sapê, Faz. Aruari. Mata remanescente próx. a Torre da Embratel.",NA,NA,"Árvore; ca. 25m; tronco de casca áspera; folhas verdes discolores; flores em botões alvo/esverdeados.","urn:catalog:JBRJ:RB:140214",NA,"Goniorrhachis marginata Taub.",NA,NA
"74",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","49433","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","G. P. Lewis",NA,NA,"1909",NA,"G. P. Lewis",1991,3,27,"Brazil","Bahia","LIVRAMENTO DO BRUMADO","7,5Km da estr. de terra Liv. do Brumado/Rio de Contas.",-41.816667,-13.616667,"Ambiente: Campos Gerais/Caatinga mixta. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000049433",NA,"Goniorrhachis marginata Taub.",NA,NA
"75",NA,"NY","NY","470635","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"1909",NA,"G. P. Lewis",1991,3,27,"Brazil","Bahia",NA,"Ca, 7.5 km along estrada de terra from Livramento do Brumado to Rio de Contas",-41.82,-13.62,NA,"404e0839-bfad-45bb-905b-21fd21c50887",NA,"Goniorrhachis marginata Taub.",NA,NA
"76",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","50399","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","G. P. Lewis",NA,NA,"1994",NA,"G. P. Lewis",1991,4,16,"Brazil","Bahia","LIVRAMENTO DO BRUMADO","7,5Km ao N da estr. de terra Liv. do Brumado/Rio de Contas.",-41.816667,-13.616667,"Ambiente: Campos Gerais c/ elementos da Caatinga. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000050399",NA,"Goniorrhachis marginata Taub.",NA,NA
"77",NA,"NY","NY","470630","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"1994",NA,"G. P. Lewis",1991,4,16,"Brazil","Bahia",NA,"Ca. 7.5 km N along estrada de terra from Livramento do Brumado to Rio de Contas",-41.82,-13.62,NA,"e7db6ba8-852d-44b1-8815-627de4a49af7",NA,"Goniorrhachis marginata Taub.",NA,NA
"78","2014-07-22T16:37:30.000+0000","JBRJ","RB","RB00484941","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","R.D. Ribeiro",NA,NA,"1976",NA,"G.P.Lewis; S.M.M. de Andrade",1991,4,11,"Brazil","Bahia","Bahia","c 35 Km S of from Livramento to Brumado to Rio de contas.",-41.716667,-13.9,"Tree to 9m x 45 cm with very rough, fissured, chunky, grey bark, slash pinkish orange, wood very hard, trunk and main branches with knobbly protuberances producing short-shoots with tufts of foliage which arise sporadically along branches, main branches contorted, flexuous leaflets slightly discolorous, yellowish lime green, paler below, mais veins, including the marginal one, yellow, young fruit green, infrutescence rachis zig zag","urn:catalog:JBRJ:RB:484941",NA,"Goniorrhachis marginata Taub.",NA,NA
"79",NA,NA,"Botany","L.1062625","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,"Lewis GP; Andrade SMM de",1991,4,16,"Brazil","Bahía",NA,"Bahia: c. 7.5 km N along estrada de terra drom Livramneto do Brumado to Rio de Contas.",-41.816667,-13.616667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1062625",NA,"Goniorrhachis marginata Taub.",NA,NA
"80",NA,"US","Botany","3212993","Goniorrhachis marginata var. bahiana R.S.Cowan","Fabaceae","Goniorrhachis","marginata","bahiana","var. bahiana R.S.Cowan",NA,NA,NA,"1976",NA,"G. P. Lewis & S. De Andrade",1991,4,11,"Brazil","Bahia",NA,"S of livramento do brumado",-41.7167,-13.9,NA,"http://n2t.net/ark:/65665/3ef6d7ce0-0877-47a2-bbea-ecf553cab938",NA,"Goniorrhachis marginata var. bahiana R.S.Cowan",NA,NA
"81",NA,NA,"Botany","U.1247389","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,"Lewis GP; Andrade SMM de",1991,4,16,"Brazil","Bahía",NA,"Bahia: c. 7.5 km N along estrada de terra drom Livramneto do Brumado to Rio de Contas.",-41.816667,-13.616667,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1247389",NA,"Goniorrhachis marginata Taub.",NA,NA
"82",NA,"NY","NY","470636","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"1976",NA,"G. P. Lewis",1991,4,11,"Brazil","Bahia",NA,"35 km S of Livramento do Brumado on road to Brumado",-41.72,-13.9,NA,"fc5f4cbd-7fe5-4293-a7cc-4bf2da5ec1a9",NA,"Goniorrhachis marginata Taub.",NA,NA
"83","2017-11-19T07:53:15.000+0000","JBRJ","RB","RB00140141","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"3985",NA,"H.C. de Lima; et al",1990,9,12,"Brazil","Bahia","Lençóis","Chapada  Diamantina,  Rod  BR-242,  ca.  10  km  após  Lençóis.",NA,NA,"Arbusto com 3m alt. Estéril. Ví alguns indivíduos jovens","urn:catalog:JBRJ:RB:140141",NA,"Goniorrhachis marginata Taub.",NA,NA
"84",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","43987","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","T. S. dos Santos","1988-11-24T00:00:00.000+0000",NA,"4430",NA,"T. S. dos Santos",1988,11,23,"Brazil","Bahia","ILHÉUS","Quadra I. Arboreto do CEPEC.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore","BRA:CEPLAC:CEPEC:0000043987",NA,"Goniorrhachis marginata Taub.",NA,NA
"85",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","48480","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","G. P. Lewis",NA,NA,"50495",NA,"G. Hatschbach",1986,6,18,"Brazil","Bahia","BOM JESUS DA LAPA","Marg. do Rio Sao Francisco.",NA,NA,"Ambiente: Mata. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000048480",NA,"Goniorrhachis marginata Taub.",NA,NA
"86",NA,"US","Botany","3207105","Goniorrhachis marginata var. bahiana R.S.Cowan","Fabaceae","Goniorrhachis","marginata","bahiana","var. bahiana R.S.Cowan",NA,NA,NA,"50495",NA,"G. Hatschbach & J. M. Silva",1986,6,18,"Brazil","Bahia",NA,"Bom jesus da lapa",NA,NA,NA,"http://n2t.net/ark:/65665/37cb76fd5-b7e9-4b32-a4f4-5c37d10f9f58",NA,"Goniorrhachis marginata var. bahiana R.S.Cowan",NA,NA
"87",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","40447","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","A. M. de Carvalho",NA,NA,"92",NA,"M. M. Santos",1984,5,29,"Brazil","Bahia","CARINHANHA","Prox. ao Riacho das lagoas.",-43.716667,-13.85,"Ambiente: Floresta Estacional Decidual. Solo arenoso. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000040447",NA,"Goniorrhachis marginata Taub.",NA,NA
"88",NA,"UEFS","HUEFS","1152","Goniorrhachis marginata var. marginata","Fabaceae","Goniorrhachis","marginata","marginata","var. marginata",NA,NA,NA,"1129",NA,"Grupo Pedra do Cavalo",1981,3,NA,"Brazil","Bahia","Cachoeira",NA,-41.533333,-39.083333,NA,"BRA:UEFS:HUEFS:0000001152",NA,"Goniorrhachis marginata var. marginata",NA,NA
"89",NA,"UnB","UB","127895","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","Pinto, GCP","1981-01-01T00:00:00.000+0000",NA,"257",NA,"Silva, SB",1981,3,18,"Brazil","Bahia","Bom Jesus da Lapa",NA,-43.3,-13.25,"Flor estacional.; Árvore.; Floresta estacional","BRA:UnB:UB:0000127895",NA,"Goniorrhachis marginata Taub.",NA,NA
"90",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","29851","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","G. C. P. Pinto","1981-03-18T00:00:00.000+0000",NA,"257",NA,"S. B. da Silva",1981,3,18,"Brazil","Bahia","BOM JESUS DA LAPA",NA,-43.3,-13.25,"Ambiente: Floresta Estacional (Secundaria). Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000029851",NA,"Goniorrhachis marginata Taub.",NA,NA
"91","2017-10-18T12:30:30.000+0000","JBRJ","RB","RB00115124","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","scardino",NA,NA,"1129",NA,"Gº Pedra do Cavalo",1981,3,NA,"Brazil","Bahia","Bahia","Porto Castro Alves. Cachoeira, Vale dos Nos Paraguaçu e Jacuipe. Árvore com casca de c15 m de altura; folhas concolor e semicoriáceas; botões alvo-amarelado e flores alvo-creme em inflorescências terminais.",NA,NA,NA,"urn:catalog:JBRJ:RB:115124",NA,"Goniorrhachis marginata Taub.",NA,NA
"92",NA,"UEFS","HUEFS","9302","Goniorrhachis marginata var. marginata","Fabaceae","Goniorrhachis","marginata","marginata","var. marginata","L.P.de Queiroz","1992-01-01T00:00:00.000+0000",NA,"180",NA,"Araújo, A.P.de",1980,2,7,"Brazil","Bahia","Governador Mangabeira",NA,-39.833333,-12.466667,NA,"BRA:UEFS:HUEFS:0000009302",NA,"Goniorrhachis marginata var. marginata",NA,NA
"93",NA,"Universidade Federal da Bahia (UFBA)","ALCB","21323","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","Lima, HC","1980-12-01T00:00:00.000+0000",NA,"180",NA,"Araújo, AP",1980,2,7,"Brazil","Bahia","Governador Mangabeira","Recôncavo Sul",-39.2,-12.466667,NA,"BRA:UFBA:ALCB:0000021323",NA,"Goniorrhachis marginata Taub.",NA,NA
"94",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","23325","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","A. P. de Araujo",NA,NA,"180",NA,"A. P. de Araújo",1980,2,7,"Brazil","Bahia","GOVERNADOR MANGABEIRA","Antes da BR-116. Em direcao p/ Sto. Estevao.",-39.2,-12.466667,"Ambiente: Estepe. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000023325",NA,"Goniorrhachis marginata Taub.",NA,NA
"95","2014-07-22T08:03:06.000+0000","JBRJ","RB","RB00140202","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"141",NA,"J Spada",1973,1,18,"Brazil","Espírito Santo","Linhares","Res. Flor. Linhares, CVRD. Est. 154, talhão 507.",NA,NA,"Árvore com ca. 18m de altura, fuste de ca. 12m, flor branca, botão amarelo. Fuste cilindrico e casca aspera.","urn:catalog:JBRJ:RB:140202",NA,"Goniorrhachis marginata Taub.",NA,NA
"96",NA,"UFOP","OUPR","18635","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","Spada, J.","1973-01-18T00:00:00.000+0000",NA,"141",NA,"Spada, J.",1973,1,18,"Brazil","Espírito Santo",NA,"Reserva Florestal de Linhares",0,0,"árvore com 18m de altura. Crescendo em mata de tabuleiro, com flor branca e botão floral amarelo. Aplicação:dormentes","BRA:UFOP:OUPR:0000018635",NA,"Goniorrhachis marginata Taub.",NA,NA
"97",NA,"US","Botany","2858599","Goniorrhachis marginata var. bahiana R.S.Cowan","Fabaceae","Goniorrhachis","marginata","bahiana","var. bahiana R.S.Cowan",NA,NA,"ISOSYNTYPE","2255",NA,"T. S. Santos",1972,2,25,"Brazil","Bahia",NA,"North of Esplanda city on road to Jaquera.",NA,NA,NA,"http://n2t.net/ark:/65665/3be8583e2-bb1f-4d6c-9ae4-81f4fe4ff538",NA,"Goniorrhachis marginata var. bahiana R.S.Cowan",NA,NA
"98",NA,"IPA","IPA","75897","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","Queiroz, L.P. de","2011-12-01T00:00:00.000+0000",NA,"60",NA,"Ramalho, F.B.",1972,3,17,"Brazil","Bahia","Catinga do Moura","Fazenda Cana Brava",0,0,"Árvore de grande porte, mais ou menos 15m alt. Flores alvas perfumadas.","BRA:IPA:IPA:0000075897",NA,"Goniorrhachis marginata Taub.",NA,NA
"99",NA,"UEFS","HUEFS","175965","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","L.P.de Queiroz","2011-12-01T00:00:00.000+0000",NA,"60",NA,"Ramalho, F.B.",1972,3,17,"Brazil","Bahia",NA,"Catinga do Moura. Fazenda Carnaíba.",NA,NA,"Árvore de grande porte.","BRA:UEFS:HUEFS:0000175965",NA,"Goniorrhachis marginata Taub.",NA,NA
"100",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","3874","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","L.P. de Queiroz","2011-12-01T00:00:00.000+0000",NA,"60",NA,"F.B.Ramalho",1972,3,17,"Brazil","Bahia","Catinga do Moura","Fazenda Carnaíba",NA,NA,"Árvore de grande porte, mais ou menos 15m alt. Flores alvas perfumadas.","BRA:UFRPE:HST:0000003874",NA,"Goniorrhachis marginata Taub.",NA,NA
"101",NA,"IPA","IPA","74936","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"6",NA,"Ramalho, F.B.",1971,9,17,"Brazil","Bahia","Xique-Xique","Fazenda Lagoa de Palha, na margem do rio Verde.",0,0,"Árvore de grande porte, cerca de 12m de altura . Flôres alvas, perfumadas.","BRA:IPA:IPA:0000074936",NA,"Goniorrhachis marginata Taub.",NA,NA
"102","2014-07-22T08:02:46.000+0000","JBRJ","RB","RB00140134","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","C. T. Rizzini","1976-11-15T00:00:00.000+0000",NA,"6",NA,"F. B. Ramalho",1971,9,17,"Brazil","Bahia","Xique-Xique","Fazenda Lagoa da Palha, na margem do Rio Verde.",NA,NA,"Árvore de grande porte, ca. 12m altura. Flores alvas perfumadas.","urn:catalog:JBRJ:RB:140134",NA,"Goniorrhachis marginata Taub.",NA,NA
"103",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","3645","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","C.T.Rizzini","1976-11-15T00:00:00.000+0000",NA,"6",NA,"F.B.Ramalho",1971,9,17,"Brazil","Bahia","Xique-Xique","Fazenda Lagoa da Palha",NA,NA,"Árvore, grande porte, mais ou menos 12m alt. Flores alvas, perfumadas.","BRA:UFRPE:HST:0000003645",NA,"Goniorrhachis marginata Taub.",NA,NA
"104",NA,"UEFS","HUEFS","218470","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"3409",NA,"Paiva, F.",1968,11,19,"Brazil","Minas Gerais","Manga","Fazenda Boca da Caatinga.",NA,NA,NA,"BRA:UEFS:HUEFS:0000218470",NA,"Goniorrhachis marginata Taub.",NA,NA
"105",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","178493","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,"1972-08-23T00:00:00.000+0000",NA,"3409",NA,"Paiva, F",1968,11,19,"Brazil","Minas Gerais","Manga","Fazenda Boca da Caatinga",0,0,NA,"BRA:UFMG:BHCB:0000178493",NA,"Goniorrhachis marginata Taub.",NA,NA
"106",NA,"NY","NY","470638","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","R. S. Cowan",NA,NA,"3417",NA,"R. P. BelÃ©m",1967,3,9,"Brazil","Bahia",NA,"ItajurÃº, Bahia. Margem do Rio de Contas. Zona de transiÃ§ao",0,0,NA,"f72a78ca-f7fc-48a5-97b0-8a15e9dd649b",NA,"Goniorrhachis marginata Taub.",NA,NA
"107",NA,"US","Botany","2725506","Goniorrhachis marginata var. bahiana R.S.Cowan","Fabaceae","Goniorrhachis","marginata","bahiana","var. bahiana R.S.Cowan",NA,NA,NA,"3417",NA,"R. P. Belém & R. S. Pinheiro",1967,3,9,"Brazil","Bahia",NA,"Itajuru, rio de contas",NA,NA,NA,"http://n2t.net/ark:/65665/342667132-6e46-4499-a896-b275e2d530f2",NA,"Goniorrhachis marginata var. bahiana R.S.Cowan",NA,NA
"108","2015-09-04T08:49:03.000+0000","MNHN","P","P03014720","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,"ISOTYPE",NA,13726,"Glaziou, A.",1883,1,12,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03014720",NA,"Goniorrhachis marginata Taub.",NA,NA
"109","2015-10-27T16:34:51.000+0000","MNHN","P","P03014719","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,"ISOTYPE",NA,13726,"Glaziou, A.",1883,1,12,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03014719",NA,"Goniorrhachis marginata Taub.",NA,NA
"110",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","67944","Goniorrhachis marginata var. marginata","Fabaceae","Goniorrhachis","marginata","marginata","var. marginata","L. P. de Queiroz",NA,NA,"3857",NA,"L. P. de Queiroz",NA,NA,NA,"Brazil","Bahia","SANTA TEREZINHA","5Km W cidade. Estr. vicinal c/ 14Km a E de Itattim.",NA,NA,"Ambiente: Caatinga Arborea. Solo arenoso. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000067944",NA,"Goniorrhachis marginata var. marginata",NA,NA
"111",NA,NA,"Botany","U  0270539","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,"Servico Florestal Brazil",NA,NA,NA,"Brazil","Espirito Santo",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200270539",NA,"Goniorrhachis marginata Taub.",NA,NA
"112",NA,"MBM","MBM","231362","Goniorrhachis marginata var. marginata","Fabaceae","Goniorrhachis","marginata","marginata","var. marginata","Queiróz, LP de",NA,NA,"1975",NA,"Melo, E de; et al.",NA,NA,NA,"Brazil","Bahia","Itatim","Itatim",0,0,NA,"BRA:MBM:MBM:0000231362",NA,"Goniorrhachis marginata var. marginata",NA,NA
"113",NA,NA,"Botany","U  0269330","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,"Whitford HN",NA,NA,NA,"Brazil",NA,NA,"Brazil, S.A.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200269330",NA,"Goniorrhachis marginata Taub.",NA,NA
"114",NA,"US","Botany","USw2557","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,"s.n.",NA,"H. N. Whitford",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3fd3d49e7-b096-44f5-8af5-78e041855d80",NA,"Goniorrhachis marginata Taub.",NA,NA
"115",NA,NA,"Botany","U  0270538","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Brazil","Bahia",NA,"Aqua Preta",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200270538",NA,"Goniorrhachis marginata Taub.",NA,NA
"116",NA,NA,"Botany","U  0270540","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,"Brazilian Forest Service",NA,NA,NA,"Brazil","Espirito Santo",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200270540",NA,"Goniorrhachis marginata Taub.",NA,NA
"117",NA,NA,"Botany","U.1247388","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,"Hatschbach GG; Schinini A; Silva JM",NA,NA,NA,"Brazil",NA,NA,"Serra do Espinhaço, subida via Montividiu (Mun. Monte Azul) Minas Gerais.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1247388",NA,"Goniorrhachis marginata Taub.",NA,NA
"118",NA,NA,"Botany","U  0270912","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,"Viçosa via Ramalho",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200270912",NA,"Goniorrhachis marginata Taub.",NA,NA
"119",NA,"Reserva Natural Vale (CVRD)","CVRD","15542","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.","Geovane S. Siqueira","2015-12-28T00:00:00.000+0000",NA,"1101",NA,"Siqueira, G.S.",2015,12,28,"Brazil","Es","LINHARES",NA,NA,NA,"Perto do Laboratário de sementes <ll>dwc_commonname:</ll> Guaribú amarelo","BRA:CVRD:CVRD:0000015542",NA,"Goniorrhachis marginata Taub.",NA,NA
"120",NA,"UFRB","HURB","2346","Goniorrhachis marginata Taub.","Fabaceae","Goniorrhachis","marginata",NA,"Taub.",NA,NA,NA,NA,NA,"Duarte, E.F.",2011,1,25,"Brazil","Bahia","Conceição do Almeida","Propriedade de Senhor Clovis; próximo à entrada de Conceição do Almeida",-39.177306,-12.780889,"matriz 22, presença de juá, Brachiaria, RhipsalesHábito: árvore","BRA:UFRB:HURB:0000002346",NA,"Goniorrhachis marginata Taub.",NA,NA
