"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","HVASF","23521","Poecilanthe grandiflora Benth.","","Fabaceae","Poecilanthe","grandiflora","","Benth.","R.T. Queiroz","2018-03-30","","4089","","J.A. Siqueira Filho","2018","3","28","brazil","Bahia","São Desidério","Comunidade do Barreiro, na margem da estrada ao lado de um pequeno riacho","-45.080472","-12.424806","Árvore ca. de 10 m alt., frutos pêndulos, vistosos achatados","Poecilanthe grandiflora Benth.","","original coordinates","GBIF"
"2","","","RB","RB01383931","Poecilanthe falcata (Vell.) Heringer","","Fabaceae","Poecilanthe","falcata","","(Vell.) Heringer","H.C. de Lima","","","8626","","Haroldo C. de Lima; M.T. Nascimento, E.A. Fortes, I.S. Broggio","2018","3","26","brazil","Rio de Janeiro","São Francisco de Itabapoana","Estrada do aceiro de contorno, próximo a estrada da Cobiça. Estação Ecológica Estadual de Guaxindiba","-41.068056","-21.381667","Árvore pequena cerca de 7 metros de altura. Frutos-castanho-amarelados. Frequente. Fotos HCL e MTN. RBcarpo 8663","Poecilanthe falcata (Vell.) Heringer","","original coordinates","GBIF"
"3","","","RB","RB01386899","Poecilanthe falcata (Vell.) Heringer","","Fabaceae","Poecilanthe","falcata","","(Vell.) Heringer","E.A. Fortes","","","7","","Elenice A. Fortes; M.A. Faitanin, H.B.M. Viana, N.B. Neves Neto","2018","4","28","brazil","Rio de Janeiro","São Francisco de Itabapoana","Na borda da mata, onde passa a estrada de aceiro que contorna a faixa leste da mata, a 10 m da entrada da Trilha da Pitomba e Parcela 3 PPBio.  Floresta estacional. Estação Ecológica Estadual de Guaxindiba","-41.083889","-21.387222","Árvore ca. 10 m alt. Tronco com casca lisa esbranquiçada, muito ramificado na base. Poucas folhas localizadas no final dos ramos. Folíolos com manchas avermelhadas. Frutos em fase média de maturação, amarelos-amarronzados.","Poecilanthe falcata (Vell.) Heringer","","original coordinates","GBIF"
"4","","","HUEFS","235605","Poecilanthe grandiflora Benth.","","Fabaceae","Poecilanthe","grandiflora","","Benth.","","","","133","","Mizushima, M.","2017","4","17","brazil","Piauí","Sete Cidades","","-41.713889","-4.099722","Caatinga","Poecilanthe grandiflora Benth.","","original coordinates","GBIF"
"5","","","RB","RB01371439","Poecilanthe falcata (Vell.) Heringer","","Fabaceae","Poecilanthe","falcata","","(Vell.) Heringer","","","","8506","","Haroldo C. de Lima; L. Cardoso","2017","4","3","brazil","Minas Gerais","Além Paraíba","UHE Simplício, margem do rio paraíba do Sul, fragmento florestal próx. a BR-393","-6","-21.944444","Arvore com ca. de 2-4 m alt. Estéril. Ocasional nas ilhas do rio, solo areno-argiloso. Material no Banco de DNA","Poecilanthe falcata (Vell.) Heringer","","original coordinates","GBIF"
"6","","","RB","RB01377584","Poecilanthe falcata (Vell.) Heringer","","Fabaceae","Poecilanthe","falcata","","(Vell.) Heringer","","","","8605","","Haroldo C. de Lima; D.N. Machado, A.N. Lima, M. Paixão, M. Faitanin & H. Viana","2017","11","29","brazil","Rio de Janeiro","São Francisco de Itabapoana","Módulo RAPELD do PPBio Mata Atlântica, entre as entradas das parcelas P3 e P4. Estação Ecológica Estadual de Guaxindiba","-41.083056","-21.386667","Arvoreta com 7 m alt. DAP ca. 6 cm.  Folhas jovens rebrotando, membranáceas, discolores. Flores com cálice verde, fusco-tomentoso, corola com pétalas violáceas, vexilo com mácula central alvo-esverdeada; estames alvos. Frutos imaturos de coloração verde. Ocasional. Fotos ANL. Flores em álcool 70.","Poecilanthe falcata (Vell.) Heringer","","original coordinates","GBIF"
"7","","","HURB","14898","Poecilanthe grandiflora Benth.","","Fabaceae","Poecilanthe","grandiflora","","Benth.","","","","24584","","Guedes, M.L.; Casaes, M.P","2016","5","7","brazil","Bahia","Santa Teresinha","Recôncavo Sul, Margem do Paraguaçu;","-39.516667","-12.766667","Hábito: árvore indumento dos ramos, eixo foliar e eixos da inflorecência piloso, ferrúgine","Poecilanthe grandiflora Benth.","","original coordinates","GBIF"
"8","","","RB","RB01153304","Poecilanthe falcata (Vell.) Heringer","","Fabaceae","Poecilanthe","falcata","","(Vell.) Heringer","H.C. de Lima","","","8284","","Haroldo C. de Lima; M.T. Nascimento, M.A. Faitanin, I.S. Broggio e W.H. Macedo","2016","7","12","brazil","Rio de Janeiro","São Francisco de Itabapoana","Imburi, Fazenda Imburi. Fragmento de mata de tabuleiro.","-41.099722","-21.328333","Árvore com 16 m alt. Tronco com casca escamosa, placas irregulares, pardacenta, DAP ca. 40 cm. Estéril. Ocasional. Material banco DNA.","Poecilanthe falcata (Vell.) Heringer","","original coordinates","GBIF"
"9","","","RB","RB01323440","Poecilanthe grandiflora Benth.","","Fabaceae","Poecilanthe","grandiflora","","Benth.","A.P. Fontana","","","6469","","M. Oliveira","2016","9","26","brazil","Pernambuco","Arcoverde","Sítio Gravatazinho.","-37.046944","-8.426389","","Poecilanthe grandiflora Benth.","","original coordinates","GBIF"
"10","","","RB","RB01181604","Poecilanthe falcata (Vell.) Heringer","","Fabaceae","Poecilanthe","falcata","","(Vell.) Heringer","H.C.Lima","2016-09-16","","462","","J.R.Mattos; M.Nadruz, J.Caruso","2016","9","15","brazil","Rio de Janeiro","Rio de Janeiro","Canteiro 34A, JBRJ  Tombo: 6890  Jardim Botânico do Rio de Janeiro","-43.45231","-22.924471","Ramos cilíndricos e glabros, folhas alternas, lâmina foliar composta, com folíolos elípticos de margem inteira. Flores com sépalas esverdeadas e pétalas rosadas.","Poecilanthe falcata (Vell.) Heringer","","centroide mpo","GBIF"
