"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1","2017-10-16T22:55:29.000+0000","JBRJ","RB","RB00731174","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.","H. C. de Lima",NA,NA,"7599",NA,"Haroldo Cavalcante de Lima; Sergio Ricardo Cardoso Sodré; Robélio Duarte Santana &  Manoel Lisboa",2012,10,14,"Brazil","Bahia","Potiraguá","Rodovia BA, ca. 18 Km após Itaimbé, Fazenda Independencia. Mata seca degradada.",-39.567222,-15.712778,"Árvore com 12 metros de altura. Tronco com casca lisa, levemente estriada, pardacenta, DAP ca. 20 cm. Frutos passados no chão. Fotos H.C.L. Material pra banco de DNA.","urn:catalog:JBRJ:RB:731174",NA,"Peltogyne pauciflora Benth.",NA,NA
"2",NA,"UNIVASF","HVASF","2849","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.","L.P. Queiroz","2011-05-31T00:00:00.000+0000",NA,"1806",NA,"J.G. Carvalho-Sobrinho",2009,1,15,"Brazil","Pernambuco","Petrolândia","Estrada para Tacaratu.",-38.220889,-9.063889,"Árvore ca. 4 m alt, copa rala. Folíolos cartáceas. Flores com pétalas brancas, anteras amarelas, filetes brancos, ovário verde.","BRA:UNIVASF:HVASF:0000002849",NA,"Peltogyne pauciflora Benth.",NA,NA
"3",NA,"IPA","IPA","82620","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.","Queiroz, L.P. de","2009-12-01T00:00:00.000+0000",NA,"2732",NA,"Rita Pereira",2008,6,19,"Brazil","Pernambuco","Buíque","Vale do Catimbau",0,0,"Árvore.Frutos imaturos verdes.","BRA:IPA:IPA:0000082620",NA,"Peltogyne pauciflora Benth.",NA,NA
"4",NA,"UFPR","UPCB","58713","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.","Cardoso, D.","2006-01-01T00:00:00.000+0000",NA,"907",NA,"Cardoso, D.",2006,1,4,"Brazil","Bahia","Tucano","Povoado da Pedra Grande, Serra do Pai Miguel",-38.773611,-11.123333,"Árvore com até 6m, folíolos cartáceos, flores perfumadas com sépalas brancas, estames com filetes brancos e anteras amarelas, gineceu com ovário verde estilete branco, botões florais verde-claros. Caatinga arbustiva em solo bastante arenoso..","BRA:UFPR:UPCB:0000058713",NA,"Peltogyne pauciflora Benth.",NA,NA
"5",NA,"UEFS","HUEFS","103734","Peltogyne glaziovii (Taub.) Dwyer",NA,"Fabaceae","Peltogyne","glaziovii","(Taub.) Dwyer","I.Souza & L.P.Queiroz","2015-09-01T00:00:00.000+0000",NA,"907",NA,"Cardoso, D.",2006,1,4,"Brazil","Bahia","Tucano","Povoado da Pedra Grande. Serra do Pai Miguel.",-38.773611,-11.123333,"Caatinga arbustiva em solo bastante arenoso.","BRA:UEFS:HUEFS:0000103734",NA,"Peltogyne glaziovii (Taub.) Dwyer",NA,NA
"6",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","113219","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.",NA,NA,NA,"12057",NA,"Guedes, M. L.",2006,1,12,"Brazil","Bahia","Monte Santo","Nordeste.",-39.316667,-10.433333,"Caatinga arbustiva-arbórea.","BRA:CEPLAC:CEPEC:0000113219",NA,"Peltogyne pauciflora Benth.",NA,NA
"7",NA,"UFPB","JPB","34328","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.","Lima, IB","2005-11-07T00:00:00.000+0000",NA,"299",NA,"Lacerda, AV; Barbosa, FM",2005,1,18,"Brazil","Paraíba","São João do Cariri","Riacho Gangorra",0,0,"Árvore, flores alvas, botões florais ; DE","BRA:UFPB:JPB:0000034328",NA,"Peltogyne pauciflora Benth.",NA,NA
"8",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA091205","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.","Souza, V.C.","2006-01-21T00:00:00.000+0000",NA,"5565",NA,"Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Tsuji, R.",2005,2,7,"Brazil","Minas Gerais","Itaobim","Trilha para o rio Jequitinhonha a partir do rio Anta Podre. 12km da BR 116 em direção a Jequitinhonha",-41.401111,-16.611667,NA,"BRA:ESALQ:ESA:0ESA091205",NA,"Peltogyne pauciflora Benth.",NA,NA
"9",NA,"UFPE","UFP","52999","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.","Córdula, E.; Bocage, A.","2007-03-01T00:00:00.000+0000",NA,"648",NA,"Coelho, D.",2005,2,24,"Brazil","Alagoas","Piranhas","Fazenda Poço da Ingazeira-Mata ciliar do Baixo curso do rio São Francisco.",-37.727583,-9.635139,"Árvore com 4,5m de altura, infl. axilar-terminal de cor verde-claro, estames e estigma amarelos. DESC:Árvore com 4,5m de altura, infl. axilar-terminal de cor verde-claro, estames e estigma amarelos.;","BRA:UFPE:UFP:0000052999",NA,"Peltogyne pauciflora Benth.",NA,NA
"10",NA,"UFPB","JPB","34411","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora","Benth.","Lima, IB","2005-11-07T00:00:00.000+0000",NA,"382",NA,"Lacerda, AV; Barbosa, FM",2005,3,21,"Brazil","Paraíba","São João do Cariri","Riacho Gangorra",0,0,"Árvore, flores alvas, frutos imaturos de cor verde. ; DE","BRA:UFPB:JPB:0000034411",NA,"Peltogyne pauciflora Benth.",NA,NA
