"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Estadual Paulista, UNESP","BOTU","25726","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> olho de cabra","BRA:UNESPIBB:BOTU:0000025726",NA,"Ormosia arborea Harms"
"2",NA,"F","Botany","V0370915F","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"0b641bd5-c28b-4182-9805-28069de08e7b",NA,"Ormosia arborea Harms"
"3","2008-05-27T22:02:00.000+0000","MO","MO","109598","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","J.J. Pipoly III (MO)","1992-01-01T00:00:00.000+0000",NA,"Pipoly 14198","41","John James Pipoly, III|et al.",1991,3,3,"Peru","Loreto",NA,"Región de Amazonas, Dtto. Las Amazonas.  Explornapo  Camp. Inventario  MacArthur; cerca de Sucusari, a lo largo del río Napo. Bosque alto en terra firme.  PARCELA Y, subparcelas # 8-12.",-72.91666,-3.33333,NA,"urn:catalog:MO:Tropicos:109598","http://www.tropicos.org/Specimen/109598","Ormosia arborea Harms"
"4","2014-04-04T05:41:00.000+0000","MO","MO","111151","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","J.J. Pipoly III (MO)","1992-01-01T00:00:00.000+0000",NA,"Vásquez Martínez 14937","238","Rodolfo Vásquez|Nestor Jaramillo",1990,11,NA,"Peru","Loreto",NA,"Dtto. Iquitos, Allpahuayo.  Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana - IIAP. Bosque primario, vegetación sobre suelo arcillo-arenoso (arena blanca), estrato inferior con dominancia de Lepidocaryum tessmannii (""irapay""), y esøtrato medio con relativa abundancia de Jessenia bataua subsp. bataua (""huangurahui""); drenaje irregular, pequeøñas y lígeras ondulaciones del terreno. Levantamiento florístico de la parcela ""A"" de 1 Ha; 500 x 20 m; correspondienø te al inventario de 2 Has. SUBPARCELA No. 14",-73.5,-4.16666,NA,"urn:catalog:MO:Tropicos:111151","http://www.tropicos.org/Specimen/111151","Ormosia arborea Harms"
"5","2014-04-04T05:41:00.000+0000","MO","MO","100344","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","O. Phillips","1996-01-01T00:00:00.000+0000",NA,"Gentry 61895","88-128","Alwyn H. Gentry|Rodolfo Vásquez|C. Blaney|Nestor Jaramillo",1988,2,24,"Peru","Loreto",NA,"Allpahuayo, 39 km SW of Iquitos on road to Nauta. TRANSECT 4",-73.41666,-3.83333,NA,"urn:catalog:MO:Tropicos:100344","http://www.tropicos.org/Specimen/100344","Ormosia arborea Harms"
"6",NA,NA,"Botany","U.1312481","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms",NA,NA,NA,NA,NA,"Constantino D",1917,1,18,"unknown or invalid",NA,NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1312481",NA,"Ormosia arborea Harms"
"7","2012-05-08T00:00:00.000+0000","BR",NA,"BR0000005936434","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms",NA,NA,"TYPE","S.N.",NA,"[Pereira]",1860,10,NA,"El Salvador",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005936434",NA,"Ormosia arborea Harms"
"8","2/06/17 16:24","INPA","INPA","138147","Ormosia arborea",NA,"Leguminosae-Pap","Ormosia",NA,"(Vell.) Harms","Stirton, CH",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso",NA,"15 km N do cruz BR158 e MT285., Estrada da Fazenda Santa Cec�_lia, a 15 km N do cruzamento das estradas BR-158 e MT-285 (Posto da Mata); 15 km da BR 158.",NA,NA,NA,NA,NA,"Ormosia arborea (Vell.) Harms"
"9","2/06/17 16:24","INPA","INPA","189395","Ormosia arborea",NA,"Leguminosae-Pap","Ormosia",NA,"(Vell.) Harms","Torke, BM",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,"Alto Rio Negro. Boat stationed at first set of coodinates",NA,NA,NA,NA,NA,"Ormosia arborea (Vell.) Harms"
"10","2017-03-06T09:18:49.000+0000","JBRJ","RB","RB01235111","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","M.PM. Morim","2017-03-03T00:00:00.000+0000",NA,NA,NA,NA,2001,10,18,"Brazil","Rio de Janeiro","Rio de Janeiro","Bosque da Barra",NA,NA,NA,"urn:catalog:JBRJ:RB:1235111",NA,"Ormosia arborea Harms"
"11",NA,"UNESPFCA","BOTUW","643","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Espírito Santo",NA,"Comp. Vale do Rio Doce",NA,NA,NA,"BRA:UNESPFCA:BOTUW:0000000643",NA,"Ormosia arborea Harms"
