"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"MBM","MBM","404342","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel","Ferneda-Rocha, LC","2015-11-10T00:00:00.000+0000",NA,"s.n.",NA,"Zanin, MAS; Thomé, EC; Placido, JJ; Ferreira, RNR",2014,9,19,"Brazil","Mato Grosso","Colíder","Resgate da Flora da UHE Colíder, Lote B de supressão",-55.506111,-11.011111,"Altura: 6m. CAP: 27cm. Árvore de base reta. Folhas concolores. Frutos maduros alaranjados.; Floresta do ""Planalto dos Parecís"", região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em Floresta Amazônica, solo seco.","BRA:MBM:MBM:0000404342",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
"2",NA,"Universidade Federal da Bahia (UFBA)","ALCB","129425","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel","Santana, JP","2014-04-01T00:00:00.000+0000",NA,"146",NA,"Santana, JP; Silva, TR",2013,11,2,"Brazil","Sergipe","Nossa Senhora do Socorro","Floresta Nacional do Ibura.",-37.134167,-10.838611,"ca 6m de altura, fruto imaturo verde; Mata atlântica","BRA:UFBA:ALCB:0000129425",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
"3",NA,"USP","SPF","188526","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel","Mansano, VF","2014-07-01T00:00:00.000+0000",NA,"7190",NA,"Lombardi, JA",2008,1,28,"Brazil","Bahia","Maraú",NA,-39.016667,-14.1,NA,"BRA:USP:SPF:0000188526",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
"4",NA,"NY","NY","533292","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel","B. M. Torke","2000-01-01T00:00:00.000+0000",NA,"2639",NA,"J. G. Jardim",2000,2,2,"Brazil","Bahia",NA,"Ca. 5 km N de SaquaÃ­ra, na Rod. para Campinhos.",-38.9556,-14.0161,"Material para DNA. Foto.","15966e57-5865-46b3-bbbe-c9ed4f472ecc",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
"5",NA,"NY","NY","623356","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel","B. M. Torke","2000-01-01T00:00:00.000+0000",NA,"12017",NA,"W. W. Thomas",1999,2,6,"Brazil","Bahia",NA,"Parque Nacional Monte Pascoal: 3 km S of entrance on rd along N side of Park.",-39.4133,-16.8633,"Site: MP","415a7067-7c99-4f11-a44d-fecea61d7ccf",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
"6",NA,"MBM","MBM","284893","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel","Torke, BM",NA,NA,"12017",NA,"Thomas, WW; et al.",1999,2,6,"Brazil","Bahia","Porto Seguro","Parque Nacional Monte Pascoal",0,0,NA,"BRA:MBM:MBM:0000284893",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
"7",NA,"NY","NY","623354","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel","B. M. Torke","2000-01-01T00:00:00.000+0000",NA,"9559",NA,"W. W. Thomas",1993,1,18,"Brazil","Bahia",NA,"6 km E of Pontal (IlhÃ©us) on road to Buerarema.",-39.02,-14.6,NA,"d1082854-ce14-4a87-9e8c-01f184cdb42b",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
"8",NA,"Instituto de Botânica, IBT","SP","270569","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel","Torke, BM","2000-01-01T00:00:00.000+0000",NA,"9559",NA,"Thomas, WW; Carvalho, A; Sant'Ana, S",1993,1,18,"Brazil","Bahia","Ilhéus","6km east of Pontal (Ilhéus) on road to Buerarema. Restinga forest",-39.016667,-14.6,NA,"BRA:IBt:SP:0000270569",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
"9",NA,"UEFS","HUEFS","14263","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel",NA,NA,NA,"9557",NA,"Thomas, W.W.",1993,1,17,"Brazil","Bahia","Ilhéus",NA,-39.1,-14.666667,NA,"BRA:UEFS:HUEFS:0000014263",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
"10",NA,"NY","NY","623351","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel","B. M. Torke","2000-01-01T00:00:00.000+0000",NA,"9557",NA,"W. W. Thomas",1993,1,17,"Brazil","Bahia",NA,"Sambaitaba",-39.15,-14.67,NA,"f089d89e-f4e5-4783-8bc3-8d2143d03a81",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
"11",NA,"US","Botany","3338999","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel",NA,NA,NA,"9559",NA,"W. W. Thomas, A. M. Carvalho & S. C. Sant' Ana",1993,1,18,"Brazil","Bahia",NA,"E of pontal road to buerarema",-39.0167,-14.6,NA,"http://n2t.net/ark:/65665/3dc9285d0-7808-4f34-b7eb-63457ba92626",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
"12",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","57718","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel","R. C. Barneby","1993-01-01T00:00:00.000+0000",NA,"9559",NA,"W. W. Thomas",1993,1,18,"Brazil","Bahia","ILHÉUS","6Km a E de Pontal, Rod. p/ Buerarema.",-39.016667,-14.6,"Ambiente: Mata de Restinga Costeira. Habito: Árvore","BRA:CEPLAC:CEPEC:0000057718",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
"13",NA,"US","Botany","3339940","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel",NA,NA,NA,"9557",NA,"W. W. Thomas, A. M. Carvalho, A. M. Amorim & A. P. Chautems",1993,1,17,"Brazil","Bahia",NA,"Sambaitaba",-39.1,-14.6667,NA,"http://n2t.net/ark:/65665/3f226bd3b-a0c5-45de-ac23-d4e75d178560",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
"14",NA,"MN","R","182291","Swartzia dipetala Willd. ex Vogel",NA,"Fabaceae","Swartzia","dipetala","Willd. ex Vogel","Barneby, R.C.","1993-01-01T00:00:00.000+0000",NA,"9559",NA,"Thomas, W.",1993,1,18,"Brazil","Bahia","Ilhéus",NA,NA,NA,"The New Botanical Garden.","BRA:MN:R:0000182291",NA,"Swartzia dipetala Willd. ex Vogel",NA,NA
