"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","ALCB","132406","Copaifera cearensis Huber ex Ducke","","Fabaceae","Copaifera","cearensis","","Huber ex Ducke","Guedes, ML","2018-08-01","","30338","","Guedes, ML; Guaré, F; Rocha, E","2018","2","19","brazil","Bahia","Tucano","Nordeste, Buraco do Vento.","-39.3","-11.966667","de ca 5 m de altura. Folíolos coriáceos. Inflorescência com botões e flores passadas.","Copaifera cearensis Huber ex Ducke","","original coordinates","GBIF"
"2","","","HUEFS","239352","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","Fabaceae","Copaifera","arenicola","","(Ducke) J.Costa & L.P.Queiroz","","","","4174","","Cardoso, D.","2017","2","27","brazil","Bahia","Canudos","Estação Biológica de Canudos, Toca Velha.","-39.019722","-9.953611","","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","original coordinates","GBIF"
"3","","","HUEFS","233598","Copaifera cearensis Huber ex Ducke","","Fabaceae","Copaifera","cearensis","","Huber ex Ducke","R.T.Pennington","2017-11-01","","644","","Moonlight, P.W.","2017","3","29","brazil","Ceará","Crateús","Serra das Almas, around plot 1.","-40.928333","-5.146667","Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","Copaifera cearensis Huber ex Ducke","","original coordinates","GBIF"
"4","","","ALCB","128344","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","Fabaceae","Copaifera","arenicola","","(Ducke) J.Costa & L.P.Queiroz","Jardim, JG","2016-01-01","","1668","","Roque, AA","2016","1","19","brazil","Rio Grande do Norte","Natal","Parque da Cidade Dom Nivaldo Monte.","-35.226111","-55.102778","ca. 2,5 m de altura. Folíolos verde-escuros. botões esverdeados. Frutos imaturos verdes.; Restinga.","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","original coordinates","GBIF"
"5","","","EAC","61281","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","Fabaceae","Copaifera","arenicola","","(Ducke) J.Costa & L.P.Queiroz","","","","931","","Moura, E.O.","2016","6","17","brazil","Rio Grande do Norte","Rio do Fogo","","-35.353889","-5.314444","Árvore ca. 2,5m. Folhas subcoriáceas com face adaxial verde brilhante. Frutos passados enegrecidos.; Restinga arbustiva.","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","original coordinates","GBIF"
"6","","","HVASF","23082","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","Fabaceae","Copaifera","arenicola","","(Ducke) J.Costa & L.P.Queiroz","J.A. Siqueira Filho","2016-08-15","","3754","","J.A. Siqueira Filho","2016","8","1","brazil","Bahia","Canudos","Estação Biológica de Canudos, trilha em direção à Toca Velha","-39.006111","-9.933361","Árvore ca. 3m alt. Copa frondosa e esgalhada. Folhas coriáceas. Flores alvas inconspícuas. Frutos secos deiscentes.","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","original coordinates","GBIF"
"7","","","HUEFS","226996","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","Fabaceae","Copaifera","arenicola","","(Ducke) J.Costa & L.P.Queiroz","","","","9640","","Fontana, A.P.","2016","9","28","brazil","Pernambuco","Moreilândia","Chapada do Araripe, Serra da Mata Grande, propriedade do Sr. Zé Miranda e Luiz Soares de Brito.","-39.521389","-7.618301","Savana Estépica. Latossolo Vermelho-Amarelo Distrófico","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","centroide mpo","GBIF"
"8","","","ASE","37067","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","Fabaceae","Copaifera","arenicola","","(Ducke) J.Costa & L.P.Queiroz","Mota, AC","2015-09-24","","ASE","","Gama, DC; N-Junior, JM","2015","4","20","brazil","Bahia","Ribeira do Pombal","Fazenda Juliana, Aproximadamente a 04 km de distância da cidade. Solo arenoso, profundo.","-38.332926","-10.514611","Árvore.; Caatinga.","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","original coordinates","GBIF"
"9","","","HTSA","6306","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","Fabaceae","Copaifera","arenicola","","(Ducke) J.Costa & L.P.Queiroz","Fontana, A.P.; Cotarelli, V.","2015-12-11","","s.n.","","Kiill L.H.P.","2015","8","25","brazil","Bahia","CASA NOVA","","-41.329552","-9.239354","","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","centroide mpo (0)","GBIF"
"10","","","HTSA","6066","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","Fabaceae","Copaifera","arenicola","","(Ducke) J.Costa & L.P.Queiroz","Fontana, A.P.","2014-05-25","","8067","","Fontana, A.P.; Pimentel, L.B.","2014","5","25","brazil","Pernambuco","Petrolina","Alphaville, Avenida Pedrinhas","-40.758333","-9.600278","Arbusto. Frutos imaturos verdes.","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","","original coordinates","GBIF"
