"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UEFS","HUEFS","232328","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","H.C.de Lima","2016-11-01T00:00:00.000+0000",NA,"8261","Lima, H.C.de",2016,6,27,"Brazil","Rio de Janeiro","Maricá","Pindobá. Estrada do Camburi, antes da plataforma de voo-livre. Fragmento de mata de morrote, solo argiloso.",-42.853333,-22.8925,NA,"BRA:UEFS:HUEFS:0000232328",NA,"Peltogyne discolor Vogel"
"2",NA,"UNICAMP","UEC","192697","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Lima, H.C.","2012-07-01T00:00:00.000+0000",NA,"7465","Lima, H.C.; et al.",2012,5,5,"Brazil","Rio de Janeiro","Rio de Janeiro","Área de Proteção Ambiental da Capoeira Grande. Pedra de Guaratiba, APA Capoeira Grande, picada ao lado da escola.",0,0,"Árvore com 15m de altura. Tronco com casca lisa, soltando placas arredondadas pardacenta, DAP com aproximadamente 30cm. Ocasional.; Mata seca sobre colina","BRA:UNICAMP:UEC:0000192697",NA,"Peltogyne discolor Vogel"
"3","2014-07-07T19:59:08.000+0000","JBRJ","RB","RB00598419","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","R. D. Ribeiro",NA,NA,"497","A. A. da Luz",2008,1,21,"Brazil","Minas Gerais","Aimorés","Instituto Terra. Estrada: Da divisa.",NA,NA,"Porte: Arbóreo; Forma Vida: Terrestre; Cor Botão: verde; Cor Flor: Branca; Cor Exsudação: Incolor; Forma Fuste: Cilíndrico; Altura Total (m): 10; Altura Fuste (m): 2,5; Cap Fuste (cm): 50; Diametro Copa (m): 5; Exsudação: Seiva","urn:catalog:JBRJ:RB:598419",NA,"Peltogyne discolor Vogel"
"4","2014-07-07T20:09:25.000+0000","JBRJ","RB","RB00598554","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","R. D. Ribeiro",NA,NA,"266","A. A. da Luz",2005,1,3,"Brazil","Minas Gerais","Aimorés","Instituto Terra; Estrada: Da divisa. .",NA,NA,"Forma Vida: Terrestre; Cor Botão: Verde; Cor Flor: Branca; Cor Exsudação: Incolor; Forma Fuste: Cilíndrico; Altura Total (m): 10; Exsudação: Seiva.","urn:catalog:JBRJ:RB:598554",NA,"Peltogyne discolor Vogel"
"5","2017-10-15T15:24:30.000+0000","JBRJ","RB","RB00424619","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"6392","H.C. de Lima; R.D. Ribeiro",2005,12,16,"Brazil","Rio de Janeiro","Rio de Janeiro","Morro São João, vertente para Copacabana, próximo a base Aulhinho Itanhangá.",-43.186111,-22.964722,"Àrvore pequena com 5 metros de altura. Tronco com casca lisa e acizentada. DAP 10 cm. Estéril. Frequente.","urn:catalog:JBRJ:RB:424619",NA,"Peltogyne discolor Vogel"
"6","2016-05-31T11:21:28.000+0000","JBRJ","RB","RB00181144","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","H.C. de Lima",NA,NA,"160","H.G. Dantas; C.A. Bohrer, D.R. Ribeiro",2004,2,19,"Brazil","Rio de Janeiro","Armação dos Búzios","Ferradura.",-41.95,-22.716667,"Árvore com 7 metros de altura e 40 cm de DAP","urn:catalog:JBRJ:RB:181144",NA,"Peltogyne discolor Vogel"
"7",NA,"UNICAMP","UEC","192713","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"6173","Lima, H.C.",2004,3,28,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Morro dos Milagres",-42.077778,-22.827778,"Árvore com 12 metros de altura. Tronco com casca lisa, pardacenta, DAP com aproximadamente 15+12+10 cm. Estéril. Frequente.","BRA:UNICAMP:UEC:0000192713",NA,"Peltogyne discolor Vogel"
"8",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA123548","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"224","Ribeiro, R.D. ; Silva, J.C.",2004,5,5,"Brazil","Rio de Janeiro","Búzios","Estrada Búzios - Cabo Frio. Fazenda São Miguel. Rancho 10 e Búzios Mega Resort Hotel.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA123548",NA,"Peltogyne discolor Vogel"
"9","2014-07-22T11:30:26.000+0000","JBRJ","RB","RB00269041","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"224","R.D.RIBEIRO; J. DA C. SILVA",2004,5,5,"Brazil","Rio de Janeiro","Rio de Janeiro","Estrada Búzios, Cabo-Frio. São Miguel-Rancho 10 e Búzios Mega Resort Hotel.",NA,NA,"Árvore com 9-10 metros. Folhas bifolioladas com ápice do foliolo emarginado. Inflorescência racemosa curta faxciculada com botões brancos amarelados e flores brancas com tecas amareladas. Frutos jovens verdes.","urn:catalog:JBRJ:RB:269041",NA,"Peltogyne discolor Vogel"
"10",NA,"MBM","MBM","405207","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"224","Ribeiro, RD; Silva, J da C",2004,5,5,"Brazil","Rio de Janeiro","Armação de Búzios","Estrada de Búzios - Cabo Frio, São Miguel - Rancho 10 e Búzios Mega Resort Hotel",0,0,"árvore com 9-10 m. Folhas bifolioladas com ápice de folíolo emarginado. Inflorescência racemosa curta faxciculada com botões brancos amarelados e flores brancas com tecas amareladas. Frutos jovens verdes.","BRA:MBM:MBM:0000405207",NA,"Peltogyne discolor Vogel"
"11",NA,"NY","NY","02711709","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"4451","C. Farney",2001,12,3,"Brazil","Rio de Janeiro",NA,"Serra de Sapiatiba, mata de encosta",0,0,NA,"15ceda67-238f-44f6-8de7-4eb53f44918b",NA,"Peltogyne discolor Vogel"
"12","2017-10-17T13:30:19.000+0000","JBRJ","RB","RB00451605","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","J.E.Meireles",NA,NA,"4451","C. Farney; J.C.Gomes, G.S.Z.Resende",2001,12,3,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba. mata de encosta.",NA,NA,"Árvore; 15 m; DAP 15; folhas verdes, discolores; face superior lustrosa; frutos maduros verdes.","urn:catalog:JBRJ:RB:451605",NA,"Peltogyne discolor Vogel"
"13",NA,"MBM","MBM","404961","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Lima, HC","2006-01-01T00:00:00.000+0000",NA,"4198","Farney, C; Gomes, JC",2000,9,12,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba, Porção final da Serra (Sudeste)",0,0,"Árvore 4,5 m de altura; DAP 3.9 cm. Indivíduo 03 SAP 03; folhas jovens verdes levemente discolores; flores em botões muito jovens, esverdeados.; Mata Estacional Semidecidual.","BRA:MBM:MBM:0000404961",NA,"Peltogyne discolor Vogel"
"14",NA,"USP","SPF","200513","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Anônimo",NA,NA,"5421","Lima, HC",1997,6,28,"Brazil","Rio de Janeiro","Cabo Frio",NA,0,0,NA,"BRA:USP:SPF:0000200513",NA,"Peltogyne discolor Vogel"
"15","2014-07-08T03:29:08.000+0000","JBRJ","RB","RB00423643","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"5421","H.C. de Lima; G.P. Lewis",1997,6,28,"Brazil","Rio de Janeiro","Cabo Frio","Búzios, estrada da Rasa, codomínio Bausen Club, praia de Caravelas.",NA,NA,"Árvore com 4 m de altura; tronco com casca lisa e acinzentada DAP. ca 10 cm; frutos acastanhados. Ocasional.","urn:catalog:JBRJ:RB:423643",NA,"Peltogyne discolor Vogel"
"16",NA,"UNICAMP","UEC","192717","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"5440","Lima, H.C.",1996,7,9,"Brazil","Rio de Janeiro","Armação dos Búzios","Bausen Club, próximo a estrada do condomínio do Lago.",0,0,"Árvore pequena com 4m de altura DAP ca. 12cm frutos castanhos-esverdeados. Ocasional.","BRA:UNICAMP:UEC:0000192717",NA,"Peltogyne discolor Vogel"
"17","2017-10-04T11:56:17.000+0000","JBRJ","RB","RB00423455","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"5440","H.C. de Lima",1996,7,9,"Brazil","Rio de Janeiro","Armação dos Búzios","Bausen Club, próximo a estrada do condomínio do Lago.",NA,NA,"Árvore pequena com 4 m de altura DAP ca. 12 cm frutos castanhos- esverdeados. Ocasional.","urn:catalog:JBRJ:RB:423455",NA,"Peltogyne discolor Vogel"
"18",NA,"IPA","IPA","64468","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Pinto, P.","1996-03-06T00:00:00.000+0000",NA,"824","Ferreira, M.C.",1995,11,8,"Brazil","Bahia","Conde","Fazenda do Bu. Mata do Fundão",-41.65,-12.0625,"Árvore de aproximadamente 10m; folhas coriáceas discolores glabras; botões florais cremes; flores brancas perfumadas; frutos jovens verdes pilosos","BRA:IPA:IPA:0000064468",NA,"Peltogyne discolor Vogel"
"19",NA,"UESC","UESC","10355","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"824","Ferreira, M.C.",1995,11,8,"Brazil","Bahia","Conde",NA,-37.694167,-12.0625,"Árvore de aproximadamente 10m.","BRA:UESC:UESC:0000010355",NA,"Peltogyne discolor Vogel"
