"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","85582","Roa, TA"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","95498","Ducke, A"
