"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","HUEFS","240965","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","","","","1272","","Snak, C.","2018","2","10","brazil","Bahia","Santa Maria da Vitória","Morro inde se encontra a torre de telefone. Acesso pela BA 172 sentido Santana, estrada de terra à direita, após a igreja. Na subida para a antena, entrando a direita na mata.","-44.115","-13.302778","Caatinga arbórea sobre afloramento rochoso.","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"2","","","HUEFS","243971","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","L.P.Queiroz","2018-07-01","","6045","","Melo, P.H.A.","2017","1","22","brazil","Minas Gerais","Matias Cardoso","Horizonte do Gama, Lajedão e pequenos morros com afloramentos de calcário com campos de lapiás e grandes fendas com acúmulo de água na época chuvosa.","-43.754444","-14.885556","Formação aberta do carste e floresta estacional decidual. Envolto por floresta estacional decidual, pastagens e áreas agrícolas.","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"3","","","HCF","22939","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","M.L. Guedes","2017-04-01","","25364","","M.L. Guedes","2017","2","3","brazil","Ba","Rio de Contas","Chapada Diamantina. Caminho para Arapi","-42.716667","-13.516667","árvore de 10 m de altura. Folhas com folíolos cartáceos. Inflorescência com flores em botões.","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"4","","","ALCB","127169","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","Guedes, ML","2017-04-01","","25364","","Guedes, ML; Alunos de Botânica BIO C05","2017","2","3","brazil","Bahia","Rio de Contas","Chapada Diamantina, Caminho para Arapiraca.","-42.716667","-14.35","de 10 m de altura. Folhas com folíolos cartáceos. Inflorescência com flores em botões.","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"5","","","HURB","9433","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","","","","30","","Souza, L.G.; Silva, S.P.; Santos, C.J.","2015","1","7","brazil","Bahia","Conceição do Almeida","Fazenda do Sr. Benedito;","-39.20335","-12.7986","Flores: branca; Hábito: árvore","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"6","","","HUEFS","238992","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","","","","3614","","Cardoso, D.","2015","1","22","brazil","Bahia","Rio de Contas","Descida da estrada real sentido Livramento de Brumado.","-41.816111","-13.618611","","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"7","","","HUEFS","239057","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","","","","3679","","Cardoso, D.","2015","3","6","brazil","Bahia","Malhada","Estrada Cana Brava-Riachão sentido Manga-MG.","-43.759444","-14.419444","","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"8","","","HURB","9437","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","","","","34","","Souza, L.G.; Silva, S.P.; Trindadae, J.","2015","3","14","brazil","Bahia","Santo Antônio de Jesus","Fazenda do Sr. João Cunha;","-39.25114","-12.93865","Flores: branca; Hábito: árvore","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"9","","","HUEFS","239081","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","","","","3703","","Cardoso, D.","2015","3","8","brazil","Minas Gerais","Januária","Parque Nacional Cavernas do Peruaçu.","-44.240278","-15.115833","","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"10","","","HURB","9435","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","","","","32","","Souza, L.G.; Silva, S.P.","2015","3","6","brazil","Bahia","São Gonçalo dos Campos","Fazenda Santana;","-38.90554","-12.42165","Flores: branca; Hábito: árvore","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"11","","","HURB","9438","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","","","","35","","Souza, L.G.; Silva, S.P.; Santos, C.J.","2015","3","31","brazil","Bahia","Conceição do Almeida","Fazenda Gurgel;","-39.20686","-12.83862","Flores: branca; Hábito: árvore","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"12","","","HURB","9434","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","","","","31","","Souza, L.G.; Silva, S.P.","2015","3","6","brazil","Bahia","São Gonçalo dos Campos","Fazenda Santana;","-38.906","-12.42156","Flores: branca; Hábito: árvore","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"13","","","FUEL","54124","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","","","","36","","Souza, LG; Silva, SP; Santos, CJ","2015","3","31","brazil","Bahia","Conceição do Almeida","Fazenda Entre Rios, Matriz 275","-39.339056","-13.410472","","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"14","","","HURB","9436","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","","","","33","","Souza, L.G.; Silva, S.P.; Trindadae, J.","2015","3","14","brazil","Bahia","Conceição do Almeida","Fazenda Gurgel;","-39.20957","-12.83976","Flores: branca; Hábito: árvore","","original coordinates","GBIF","Goniorrhachis marginata Taub."
"15","","","HEPH","31611","Goniorrhachis marginata Taub.","","Fabaceae","Goniorrhachis","marginata","","Taub.","","2016-01-01","","s.n.","","VALEC","2015","4","9","brazil","Bahia","São Félix do Coribe","","-44.029425","-13.55152","SIRGAS 2000 23S - N 8514476,61 / L 586837,70; Arbórea","","centroide mpo (0)","GBIF","Goniorrhachis marginata Taub."
