"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","HUEFS","199225","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","","Fabaceae","Chamaecrista","scleroxylon","","(Ducke) H.S.Irwin & Barneby","","","","1205d","","Rando, J.G.","2012","2","22","brazil","Pará","Santarém","Estrada Alter do Chão Santarém, ca. 3 km de Alter do Chão, ramal do Laranjal.","-54.931389","-2.562222","Mata ombrófila densa, solo arenoso.","","original coordinates","GBIF","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby"
"2","","","HUEFS","199224","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","","Fabaceae","Chamaecrista","scleroxylon","","(Ducke) H.S.Irwin & Barneby","","","","1205e","","Rando, J.G.","2012","2","22","brazil","Pará","Santarém","Estrada Alter do Chão Santarém, ca. 3 km de Alter do Chão, ramal do Laranjal.","-54.931389","-2.562222","Mata ombrófila densa, solo arenoso.","","original coordinates","GBIF","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby"
"3","","","HUEFS","199222","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","","Fabaceae","Chamaecrista","scleroxylon","","(Ducke) H.S.Irwin & Barneby","","","","1205b","","Rando, J.G.","2012","2","22","brazil","Pará","Santarém","Parque Nacional da Serra do Cipó. Trilha da portaria do IBAMA (Retiro) para a trilha do Gavião, ca. 500 m daportaria do IBAMA.","-55.239613","-2.675716","Cerrado, solo argiloso, vermelho.","","centroide mpo","GBIF","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby"
"4","","","SPF","211351","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","","Fabaceae","Chamaecrista","scleroxylon","","(Ducke) H.S.Irwin & Barneby","Rando, JG","2012-02-22","","1205c","","Rando, JG; Nogueira, A","2012","2","22","brazil","Pará","Santarém","Estrada Alter do Chão - Santarém, ca. 3 km de Alter do Chão, ramal do Laranjal.","-54.931333","-2.562361","Árvore, tronco com ca. 18 cm DAP, ca. 15 m alt. Estéril. Coleta em sílica e FAA. Prensada em álcool. Madeira bastante resistente, muito utilizada em construção pela população local.; Mata ombrófila densa, solo arenoso.","","original coordinates","GBIF","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby"
"5","","","HUEFS","199226","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","","Fabaceae","Chamaecrista","scleroxylon","","(Ducke) H.S.Irwin & Barneby","","","","1205C","","Rando, J.G.","2012","2","22","brazil","Pará","Santarém","Estrada Alter do Chão Santarém, ca. 3 km de Alter do Chão, ramal do Laranjal.","-54.931389","-2.562222","Mata ombrófila densa, solo arenoso.","","original coordinates","GBIF","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby"
"6","","","SPF","211340","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","","Fabaceae","Chamaecrista","scleroxylon","","(Ducke) H.S.Irwin & Barneby","Rando, JG","2012-02-24","","1212","","Rando, JG; Nogueira, A","2012","2","24","brazil","Pará","Santarém","Alter do Chão, Estrada de Alter do Chão para Ponta de Pedra, ca. 600 m à direita, no final da subida.","-54.864694","-2.51675","Árvore ca. 6 m alt., isolada, bastante ramificada. Frutos predados, sem sementes viáveis. Coleta em sílica e FAA. Prensado em álcool. Madeira bastante resistente, muito utilizada em construção pela população local.; Área de pastagem.","","original coordinates","GBIF","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby"
"7","","","SPF","211407","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","","Fabaceae","Chamaecrista","scleroxylon","","(Ducke) H.S.Irwin & Barneby","Rando, JG","2012-02-22","","1205a","","Rando, JG; Nogueira, A","2012","2","22","brazil","Pará","Santarém","Estrada Alter do Chão - Santarém, ca. 3 km de Alter do Chão, ramal do Laranjal.","-54.931333","-2.562361","Árvore, tronco com ca. 25 cm DAP, ca. 9 m alt. Estéril. Coleta em sílica e FAA. Prensada em álcool. Madeira bastante resistente, muito utilizada em construção pela população local.; Mata ombrófila densa, solo arenoso.","","original coordinates","GBIF","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby"
"8","","","CEN","85054","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","","Fabaceae","Chamaecrista","scleroxylon","","(Ducke) H.S.Irwin & Barneby","L. P. Smith - CPAO","","","1","","L. P. Albert- CPAO","2012","8","1","brazil","Pa","SANTAREM","Floresta Nacional do Tapajós.","-55.239613","-2.675716","Tree. Sterile. No field notes. Transect ID: km 67. Doação Herbário IAN - Belém - Pará. Registro 190196. Fef ao NID: 07/2013.","","centroide mpo","GBIF","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby"
"9","","","MFS","005420","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","","Fabaceae","Chamaecrista","scleroxylon","","(Ducke) H.S.Irwin & Barneby","","","","1","","Albert, LP","2012","8","","brazil","Pará","Santarém","Floresta Nacional do Tapajos","-54.908606","-4.097964","Tree.&nf;Sterile.&nf;No field notes.&nf;Transect ID: km67.&nf;Fef. ao NID: 07/2013.","","original coordinates","GBIF","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby"
"10","","","RB","RB00857438","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby","","Fabaceae","Chamaecrista","scleroxylon","","(Ducke) H.S.Irwin & Barneby","","","","334","","T.C. Tyeen","2012","12","6","brazil","Pará","Santarém","Floresta Nacional do Tapajós.","-55.239613","-2.675716","Trunk slash odor pea and fresh squash. trunk slash layers: bark brown; phloem leght orange-brown; xylem cream.Bark brown, exfoliating in large, irregular, stiff plates. Lenticels beneathplates numerous, denseley packed. Trunk deeply channeled with rontuded ridges 10-20cm wide","","centroide mpo","GBIF","Chamaecrista scleroxylon (Ducke) H.S.Irwin & Barneby"
