"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","251622","Macrolobium cidii Barneby",NA,"Fabaceae","Macrolobium","cidii","Barneby","""Bonadeu, F.; Morim, M.P.""","2012-09-05T00:00:00.000+0000",NA,644,"Mike Hopkins",2012,7,17,"Brazil","Amazonas",NA,"Comunidade de Assunção do rio Içana.",-67.59,1.079722,NA,"urn:catalog:inpa:herbarium:234632","Macrolobium cidii Barneby"
"2","2017-10-04T11:35:46.000+0000","JBRJ","RB","RB00723774","Macrolobium cidii Barneby",NA,"Fabaceae","Macrolobium","cidii","Barneby","Morim, M.P. & Bonadeu, F.",NA,NA,644,"Bonadeu, F.; Morim, M.P.; Iganci, J.R. & Koenen, E.",2012,7,17,"Brazil","Amazonas","São Gabriel da Cachoeira","Comunidade de Assunção do Rio Içana. Amostra DNA-RBdna.",-67.594722,1.079722,"Árvore de 20 m alt., frutos imaturos verdes, liberando uma substância transparente semelhante a óleo.","urn:catalog:JBRJ:RB:723774","Macrolobium cidii Barneby"
"3",NA,"NY","NY","4445","Macrolobium cidii Barneby",NA,"Fabaceae","Macrolobium","cidii","Barneby",NA,NA,"ISOTYPE",5980,"C. A. Cid Ferreira",1985,5,2,"Brazil","Amazonas",NA,"MunicÃ­pio de Novo Aripuana, BR 230. Rodovia TransamazÃ´nica a 400 km de HumaitÃ¡. Projeto INCRA-Rio Juma, vicinal CorujÃ¡ a 25 km da TransamazÃ´nica.",-60,-7.25,NA,"6cad6c15-4a74-4d9f-a931-f6a59b33ea04","Macrolobium cidii Barneby"
"4",NA,"US","Botany","3232441","Macrolobium cidii Barneby",NA,"Fabaceae","Macrolobium","cidii","Barneby",NA,NA,"ISOTYPE",5980,"C. A. Cid Ferreira",1985,5,2,"Brazil","Amazonas",NA,"Br 230. rod Transamazonica a 400 km de Humaita, projecto Incra-rio juma, vicinal coruja a 25 km da Transamaz.",-60,-7.25,NA,"http://n2t.net/ark:/65665/3900c3f7b-3374-4578-be75-6de1d720f711","Macrolobium cidii Barneby"
"5","2015-05-27T10:12:14.000+0000","JBRJ","RB","RB00146755","Macrolobium cidii Barneby",NA,"Fabaceae","Macrolobium","cidii","Barneby","M.M. Félix-da-Silva","2015-01-01T00:00:00.000+0000",NA,5980,"C.A.Cid Ferreira",1985,5,2,"Brazil","Amazonas","Novo Aripuanã","BR 230 Rod.Transamazonica a 400 km de Humaitá, Porjeto INCRA-Rio Juma, vicinal Corujá a 25 km da Transamazonica.",-60,-7.25,"Arvoreta de 8m de alt, flores com pétalas brancas, estames lilás","urn:catalog:JBRJ:RB:146755","Macrolobium cidii Barneby"
