"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UFRGS","ICN","177351","Lonchocarpus torrensis N.F.Mattos","Fabaceae","Muellera","torrensis","N.F.Mattos","Molz, M",NA,NA,"s.n.",NA,"Molz, M",2014,4,2,"Brazil","Rs","Morrinhos do Sul","ao lado da ponte sobre o Rio dos Negros",-49.933056,-29.36,"Árvoreta com 4m de altura, flores lilases","BRA:UFRGS:ICN:0000177351",NA,"Lonchocarpus torrensis N.F.Mattos"
"4",NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","HAS","44507","Lonchocarpus torrensis N.F.Mattos","Fabaceae","Muellera","torrensis","N.F.Mattos",NA,NA,NA,"1117",NA,"Schmidt, R.",2005,4,NA,"Brazil","Rio Grande do Sul","Itati","Arroio Carvalho; Estação Ecológica Estadual Aratinga",NA,NA,"; arvoreta;","BRA:MCN/FZBRS:HAS:0000044507",NA,"Lonchocarpus torrensis N.F.Mattos"
"5",NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","HAS","44598","Lonchocarpus torrensis N.F.Mattos","Fabaceae","Muellera","torrensis","N.F.Mattos",NA,NA,NA,"1243",NA,"Schmidt, R.",2005,4,NA,"Brazil","Rio Grande do Sul","Itati","Arroio Carvalho; Estação Ecológica Estadual Aratinga",NA,NA,"; árvore;","BRA:MCN/FZBRS:HAS:0000044598",NA,"Lonchocarpus torrensis N.F.Mattos"
"6",NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","HAS","94102","Lonchocarpus torrensis N.F.Mattos","Fabaceae","Muellera","torrensis","N.F.Mattos","Schmit, R.",NA,NA,"1148",NA,"Nilson, A.",2005,6,NA,"Brazil","Rio Grande do Sul","Itati","Arroio Carvalho, Estação Ecológica Estadual Aratinga.",NA,NA,"Flor lilás.","BRA:MCN/FZBRS:HAS:0000094102",NA,"Lonchocarpus torrensis N.F.Mattos"
"7",NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","HAS","43713","Lonchocarpus torrensis N.F.Mattos","Fabaceae","Muellera","torrensis","N.F.Mattos",NA,NA,NA,"934",NA,"Senna, R.M.",2005,6,NA,"Brazil","Rio Grande do Sul","Itati","Arroio Carvalho, Estação Ecológica Estadual Aratinga.",-50.1006,-29.4897,"; beira de mata; beira de mata; Projeto Mata Atlântica","BRA:MCN/FZBRS:HAS:0000043713",NA,"Lonchocarpus torrensis N.F.Mattos"
"8",NA,"MBM","MBM","265265","Lonchocarpus torrensis N.F.Mattos","Fabaceae","Muellera","torrensis","N.F.Mattos",NA,NA,NA,"9465",NA,"Sobral, M; et al.",2002,1,NA,"Brazil","Rio Grande do Sul","Três Cachoeiras","Três Cachoeiras",0,0,NA,"BRA:MBM:MBM:0000265265",NA,"Lonchocarpus torrensis N.F.Mattos"
"9",NA,"Universidade Regional de Blumenau, FURB","FURB","914","Muellera torrensis (N.Mattos) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","torrensis","(N.Mattos) M.J.Silva & A.M.G.Azevedo","Sobral, M","2002-02-01T00:00:00.000+0000",NA,NA,NA,"Sobral, M.",2002,2,1,"Brazil","Rio Grande do Sul","Três Cachoeiras",NA,NA,NA,NA,"BRA:FURB:FURB:0000000914",NA,"Muellera torrensis (N.Mattos) M.J.Silva & A.M.G.Azevedo"
"10",NA,"MBM","MBM","316933","Lonchocarpus torrensis N.F.Mattos","Fabaceae","Muellera","torrensis","N.F.Mattos","Sobral, M","2006-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Sobral, M; et al.",2002,2,NA,"Brazil","Rio Grande do Sul","Três Cachoeiras","Rod, BR 101",0,0,"Arvoreta, 5m, flor azul clara. Mata atlântica","BRA:MBM:MBM:0000316933",NA,"Lonchocarpus torrensis N.F.Mattos"
"11",NA,"UFRGS","ICN","111223","Muellera torrensis (N.Mattos) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","torrensis","(N.Mattos) M.J.Silva & A.M.G.Azevedo","Silva, MJ","2010-07-22T00:00:00.000+0000",NA,"95034",NA,"Laroca, J; Balbueno, R",1995,9,24,"Brazil","Rs","São Francisco de Paula","Aratinga",0,0,NA,"BRA:UFRGS:ICN:0000111223",NA,"Muellera torrensis (N.Mattos) M.J.Silva & A.M.G.Azevedo"
"12",NA,"UFRGS","ICN","089954","Muellera torrensis (N.Mattos) M.J.Silva & A.M.G.Azevedo","Fabaceae","Muellera","torrensis","(N.Mattos) M.J.Silva & A.M.G.Azevedo","Silva, MJ","2010-07-22T00:00:00.000+0000",NA,"2431",NA,"Waechter, JL",1990,10,18,"Brazil","Rs","Torres",NA,0,0,"Arbusto de + ou - 1,5m de altura, infl. pêndulas e flores violáceas; frutos verdes.; em barranco rochoso na beira de um rio.","BRA:UFRGS:ICN:0000089954",NA,"Muellera torrensis (N.Mattos) M.J.Silva & A.M.G.Azevedo"
