"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","RB","RB01093014","Aldina heterophylla Benth.","","Fabaceae","Aldina","heterophylla","","Benth.","H.C. de Lima & P. Assunção","2016-01-01","","8199","","Haroldo C. de Lima; R. Gribel; P.A.C.L. Assunção; W.S. da Costa","2016","2","18","brazil","Amazonas","Presidente Figueiredo","Rodovia para Balbina, estrada vicinal do Km 13, Pousada Aldeia Mari-mari.","-59.907222","-2.016111","Árvore com 12 m alt. Tronco com casca lisa e acinzentada, DAP ca. 30 cm. Botões alvo-esverdeados. Muito frequente. Amostra banco DNA e botões em alcool 70.","","original coordinates","GBIF","Aldina heterophylla Benth."
"2","","","HUEFS","232315","Aldina heterophylla Benth.","","Fabaceae","Aldina","heterophylla","","Benth.","H.C.de Lima & P.Assunção","2016-01-01","","8224","","Lima, H.C.de","2016","2","24","brazil","Amazonas","Manaus","Ponta Negra, Reserva Floresta do Condomínio Alphaville.","-60.090833","-3.059722","Mata de terra firme.","","original coordinates","GBIF","Aldina heterophylla Benth."
"3","","","NY","02913474","Aldina heterophylla Benth.","","Fabaceae","Aldina","heterophylla","","Benth.","","","","8201","","H. C. de Lima","2016","2","18","brazil","Amazonas","","Rodovia para Balbina, estrada vicinal do Km 13, Pousada Aldeia Mari-mari.","-59.907222","-2.016111","","","original coordinates","GBIF","Aldina heterophylla Benth."
"4","","","HCF","24689","Aldina heterophylla Benth.","","Fabaceae","Aldina","heterophylla","","Benth.","","","","","","L.F. Sardelli","2015","1","15","brazil","Mt","Colider","Resgate de FLORA da UHE Colider, Lote","-55.525556","-10.992222","Floresta do ""Planalto dos Parecis"", região de ecótono entre a Floresta Amazônica e Cerrado. Encontrado em mata secundária e solo seco. Arbusto. Folhas simples, concolores, coriáceas. Flores, pétalas, estames e ovários brancos.","","original coordinates","GBIF","Aldina heterophylla Benth."
"5","","","CNMT","1349","Aldina heterophylla Benth.","","Fabaceae","Aldina","heterophylla","","Benth.","","","","300","","Sardelli, L.F.; Silva, J. A.;Scuteri, I. L.","2015","1","15","brazil","Mato Grosso","Colíder","Lote B deSupressão.","-55.525556","-10.992222","FolhasSimples, concolores, coriácea. Flores, pétalas, estames e ovário brancos.","","original coordinates","GBIF","Aldina heterophylla Benth."
"6","","","MBM","403487","Aldina heterophylla Benth.","","Fabaceae","Aldina","heterophylla","","Benth.","","","","s.n.","","Sardelli, LF; Silva, JA; Scuteri, IL","2015","1","15","brazil","Mato Grosso","Colíder","Resgate da Flora da UHE Colíder, Lote B de supressão","-55.525556","-10.992222","Arbusto. Folhas simples, concolores, coriáceas. Flores com pétalas, estames e ovários brancos.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em mata secundária, solo seco.","","original coordinates","GBIF","Aldina heterophylla Benth."
"7","","","RB","RB01081693","Aldina heterophylla Benth.","","Fabaceae","Aldina","heterophylla","","Benth.","","","","","","L.F. Sardelli; J.A. Silva; I.L. Scuteri","2015","1","15","brazil","Mato Grosso","Colíder","Resgate da FLORA da UHE Colíder. Lote B de supressão.","-55.470156","-10.621949","Arbusto. Folhas simples, concolores, coriácea. Flores, pétalas, estames e ovário branco","","centroide mpo","GBIF","Aldina heterophylla Benth."
"8","","","HUEFS","196084","Aldina heterophylla Benth.","","Fabaceae","Aldina","heterophylla","","Benth.","","","","3289","","Cardoso, D.","2013","3","24","brazil","Amazonas","Manaus","Reserva de Desenvolvimento Sustentável do Tupé, margem do Rio Negro.","-60.240833","-2.982222","Mata de terra firme.","","original coordinates","GBIF","Aldina heterophylla Benth."
"9","","","ALCB","120640","Aldina heterophylla Benth.","","Fabaceae","Aldina","heterophylla","","Benth.","","","","3288","","Cardoso, D; Komura, D.L.; Zé Adailton","2013","3","24","brazil","Amazonas","Manaus","Reserva de Desenvolvimento Sustentável do Tupé, margem do Rio Negro.","-60.240833","-2.982222","Árvore com 10-15m alt. Folhas com folíolos coriáceos. Folhas unifoliadas muito comum no ápice dos ramos com inflorescências. Flores com cálice creme e pétalas brancas; gineceu ferrugíneo; estames com filetes brancos e anteras creme.;","","original coordinates","GBIF","Aldina heterophylla Benth."
"10","","","RB","RB00566238","Aldina heterophylla Benth.","","Fabaceae","Aldina","heterophylla","","Benth.","","","","","","Alexandre Medeiros","2009","2","","brazil","Amazonas","Amazonas","Lindóia. próximo a Manaus.","","","","","","GBIF","Aldina heterophylla Benth."
