"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"RB","RB00924725","Dimorphandra parviflora Spruce ex Benth.",NA,"Fabaceae","Dimorphandra","parviflora",NA,"Spruce ex Benth.","Dexter, K.G.","",NA,"6903",NA,"Dexter, K.G.; Santana, F.",2014,6,26,"brazil","Amazonas","Manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO5:1500.",-59.928056,-2.960556,"3m alt., 2cm DBH, light brown bark","Dimorphandra parviflora Spruce ex Benth.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"HERBAM","7904","Dimorphandra parviflora Spruce ex Benth.",NA,"Fabaceae","Dimorphandra","parviflora",NA,"Spruce ex Benth.","Vieira, S","2012-03-22",NA,"Preto 1335506",NA,"Soares, CRA; Matos, DL; Santos, ML; Quadros, AA",2012,3,14,"brazil","Pará","Jacareacanga","Terra Firme.",-56.774722,-9.331111,"UHE Teles Pires","Dimorphandra parviflora Spruce ex Benth.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"HERBAM","8127","Dimorphandra parviflora Spruce ex Benth.",NA,"Fabaceae","Dimorphandra","parviflora",NA,"Spruce ex Benth.","Vieira, S","2012-04-23",NA,"Rosa 1096041",NA,"Soares, CRA; Silvino, L; Bitencourt, EF; Gusmão, E; Santos, MG",2012,4,18,"brazil","Mato Grosso","Paranaíta","Afloramento Rochoso.",-56.779167,-9.345833,"UHE Teles Pires","Dimorphandra parviflora Spruce ex Benth.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"NY","02144586","Dimorphandra parviflora Spruce ex Benth.",NA,"Fabaceae","Dimorphandra","parviflora",NA,"Spruce ex Benth.","","",NA,"16349",NA,"G. Pereira-Silva",2012,8,22,"brazil","RondÃ´nia","","MÃ³dulo CaiÃ§ara, parcela 3, margem direita do rio Madeira.",-64.7961,-9.4433,"","Dimorphandra parviflora Spruce ex Benth.",NA,"original coordinates outside municipality original in  falls in porto velho","GBIF"
"5",NA,NA,"CEN","84037","Dimorphandra parviflora Spruce ex Benth.",NA,"Fabaceae","Dimorphandra","parviflora",NA,"Spruce ex Benth.","M. Simon","",NA,"16285",NA,"Glocimar Pereira-Silva",2012,8,13,"brazil","Rondônia","PORTO VELHO","Linha de transmissão Jirau/Stº Antonio, ponto 17.",-64.195555,-9.162222,"","Dimorphandra parviflora Spruce ex Benth.",NA,"original coordinates OK","GBIF"
"6",NA,NA,"RB","RB00793033","Dimorphandra parviflora Spruce ex Benth.",NA,"Fabaceae","Dimorphandra","parviflora",NA,"Spruce ex Benth.","Silva, G.S.","2018-05-24",NA,"16285",NA,"G.P. Silva; et al",2012,8,13,"brazil","Rondônia","Porto Velho","Linha de transmissão Jirau/St° Antonio, ponto 17.",-64.195555,-9.162222,"Árvore com cerca de 20m de altura. Frutos maduros negros. Ocasional","Dimorphandra parviflora Spruce ex Benth.",NA,"original coordinates OK","GBIF"
"7",NA,NA,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","253596","Dimorphandra parviflora Spruce ex Benth.",NA,"Fabaceae","Dimorphandra","parviflora",NA,"Spruce ex Benth.","Simon, M.F.","2012-11-01",NA,"16349",NA,"Pereira-Silva, G da",2012,8,22,"brazil","Rondônia","","UHE Jirau, Módulo Caiçara, parcela 3, margem direita do rio Madeira.",-64.8,-9.443333,"","Dimorphandra parviflora Spruce ex Benth.",NA,"original coordinates outside municipality original in  falls in porto velho","GBIF"
"8",NA,NA,"CEN","84073","Dimorphandra parviflora Spruce ex Benth.",NA,"Fabaceae","Dimorphandra","parviflora",NA,"Spruce ex Benth.","M. Simon","",NA,"16349",NA,"Glocimar Pereira-Silva",2012,8,22,"brazil","Rondônia","PORTO VELHO","Módulo Caiçara, parcela 3, margem direita do rio Madeira.",-64.796111,-9.443333,"Área de influência indireta.","Dimorphandra parviflora Spruce ex Benth.",NA,"original coordinates OK","GBIF"
"9",NA,NA,"EAFM","15716","Dimorphandra parviflora Spruce ex Benth.",NA,"Fabaceae","Dimorphandra","parviflora",NA,"Spruce ex Benth.","Marra, D.M.; Carneiro, V.M.C.","2012-09-21",NA,"1333",NA,"Marra, D.M.; Neves, A.F. & Pereira, S. .L.",2012,9,21,"brazil","Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987",-61.251961,-3.670719,"árvore, DAP = 16.9 cm; Floresta de terra-firme ; HA","Dimorphandra parviflora Spruce ex Benth.",NA,"original coordinates outside municipality original in manacapuru, novo airao falls in manacapuru","GBIF"
"10",NA,NA,"CEN","80574","Dimorphandra parviflora Spruce ex Benth.",NA,"Fabaceae","Dimorphandra","parviflora",NA,"Spruce ex Benth.","M. Simon","",NA,"1176",NA,"Marcelo Fragomeni Simon",2011,3,25,"brazil","Rondônia","PORTO VELHO","Ao longo da BR - 364, 8 km a oeste de Jaci Paraná. Ramal em direção à linha de transmissão, 500m ao sul, fazenda Carvalho.",-64.479722,-9.274167,"Árvore 10m. Flores creme. Floresta preservada, com dossel médio de 20 m. Borda da mata.","Dimorphandra parviflora Spruce ex Benth.",NA,"original coordinates OK","GBIF"
