"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"UFES","VIES","42057","Peltogyne angustiflora Ducke",NA,"Fabaceae","Peltogyne","angustiflora","Ducke","Kollmann, L.J.C.; Fontana, A.P.","1905-06-30T00:00:00.000+0000",NA,"5344",NA,"Fontana, A.P.; Kollmann, L.J.C.; Cunha, G.; Couto, D.R.; Manhães, V.C. & Leite, V.",2008,6,24,"Brazil","Espírito Santo","Alegre","São João do Norte.",NA,NA,"SW2041","BRA:UFES:VIES:0000042057",NA,"Peltogyne angustiflora Ducke"
"2",NA,"UNICAMP","UEC","193622","Peltogyne angustiflora Ducke",NA,"Fabaceae","Peltogyne","angustiflora","Ducke","Pinto, R.B.","2014-12-01T00:00:00.000+0000",NA,"204",NA,"Luz, A.A.",2004,6,16,"Brazil","Espírito Santo","Baixo Guandu","Trilha da Cachoeira.",0,0,"Arbóreo. Terrestre. Fruto imaturo verde. Seiva incolor. Descamação ausente. Fuste cilíndrico. Casca áspera. 15m de alt. Fuste 10m. CAP fuste 50cm. Diâmetro da copa 5m.; Capoeirão","BRA:UNICAMP:UEC:0000193622",NA,"Peltogyne angustiflora Ducke"
"3","2014-11-13T13:48:55.000+0000","JBRJ","RB","RB00897682","Peltogyne angustiflora Ducke",NA,"Fabaceae","Peltogyne","angustiflora","Ducke","D.A. Folli",NA,NA,"4917",NA,"D.A. Folli",2004,9,2,"Brazil","Espírito Santo","Linhares","RFL. 132, Estrada Municipal do MME.",NA,NA,"Arbóreo; 21 m alt.; 13 m fuste;  Cap fuste 128 cm;  flor branca e botão verde escuro. diam copa 9 m","urn:catalog:JBRJ:RB:897682",NA,"Peltogyne angustiflora Ducke"
"4",NA,"UEFS","HUEFS","223631","Peltogyne angustiflora Ducke",NA,"Fabaceae","Peltogyne","angustiflora","Ducke",NA,NA,NA,"4919",NA,"Braga, J.M.A.",1998,7,23,"Brazil","Rio de Janeiro","Rio de Janeiro","Botafogo, morro mundo novo, campus da universidade Santa Ursula",NA,NA,"Fragmento de mata alterada na encosta","BRA:UEFS:HUEFS:0000223631",NA,"Peltogyne angustiflora Ducke"
"5",NA,"UNICAMP","UEC","192712","Peltogyne angustiflora Ducke",NA,"Fabaceae","Peltogyne","angustiflora","Ducke","Lima, H.C.","1998-07-23T00:00:00.000+0000",NA,"4919",NA,"Braga, J.M.A.; Caruzo, J.",1998,7,23,"Brazil","Rio de Janeiro","Rio de Janeiro","Botafog, Morro Mundo Novo, campus da universidade Santa Ursula",0,0,"Árvore, ca. 25 m de altura, folíolos lustrosos, rígidos e papiráceos. Friuto imaturos verdes.","BRA:UNICAMP:UEC:0000192712",NA,"Peltogyne angustiflora Ducke"
"6",NA,"NY","NY","02864683","Peltogyne angustiflora Ducke",NA,"Fabaceae","Peltogyne","angustiflora","Ducke",NA,NA,NA,"4919",NA,"J. Braga",1998,7,23,"Brazil","Rio de Janeiro",NA,"Bairro do Botafogo, Morro Mundo Novo, Campus da Universidade Santa Ursula",-43.2076685467098,-22.9066598189953,NA,"9d189e58-e203-4405-a6bc-ac795275e71c",NA,"Peltogyne angustiflora Ducke"
"7","2017-10-19T04:44:51.000+0000","JBRJ","RB","RB00679518","Peltogyne angustiflora Ducke",NA,"Fabaceae","Peltogyne","angustiflora","Ducke","H.C. de Lima",NA,NA,"4919",NA,"J.M.A. Braga; J. Caruzo",1998,7,23,"Brazil","Rio de Janeiro","Rio de Janeiro","- Botafogo, morro mundo novo, campus da universidade Santa Ursula.",NA,NA,"Árvore, ca. 25 m. de altura. folíolos lustrosos, rígidos e papiráceos. Frutos imaturos verdes. Fragmento de mata alterada na encosta.","urn:catalog:JBRJ:RB:679518",NA,"Peltogyne angustiflora Ducke"
"8","2016-05-23T12:50:17.000+0000","JBRJ","RB","RB00348181","Peltogyne angustiflora Ducke",NA,"Fabaceae","Peltogyne","angustiflora","Ducke",NA,NA,NA,"139",NA,"P. R. do C. Farág; et al.",1995,11,14,"Brazil","Rio de Janeiro","Nova Iguaçu","Estrada do Comercio, próximo a sede, após o portão. REBIO do Tinguá",NA,NA,"Árvore ca. 22m alt. Tronco com casca pardacenta, DAP 43cm. Folhas jovens vinosas. Esteril. Rara. Nome vulgar: ""roxinho"".   Ind. F0003  Det.: H.C. de Lima  03/1997","urn:catalog:JBRJ:RB:348181",NA,"Peltogyne angustiflora Ducke"
"9","2016-05-23T12:42:31.000+0000","JBRJ","RB","RB00348182","Peltogyne angustiflora Ducke",NA,"Fabaceae","Peltogyne","angustiflora","Ducke",NA,NA,NA,"5228",NA,"H. C. de Lima; et al",1995,11,16,"Brazil","Rio de Janeiro","Nova Iguaçu","Catanudo, picada para a serra do Beco. REBIO do Tinguá",NA,NA,"Árvore com 18m de altura. Tronco com casca lisa, levemente fissurada. DAP 27cm. Estéril. Ocasional. N.P. roxinho.","urn:catalog:JBRJ:RB:348182",NA,"Peltogyne angustiflora Ducke"
"10","2016-05-31T11:19:13.000+0000","JBRJ","RB","RB00146287","Peltogyne angustiflora Ducke",NA,"Fabaceae","Peltogyne","angustiflora","Ducke",NA,NA,NA,"139",NA,"P. R. Farag; et al",1995,11,14,"Brazil","Rio de Janeiro","Nova Iguaçu","Estrada do Comercio, próximo a sede, após o portão.",NA,NA,"Arvore cerca de 22 metros de altura. Tronco com casca pardacenta, DAP 43cm. Folhas jovens vinosas. Estéril. Rara.","urn:catalog:JBRJ:RB:146287",NA,"Peltogyne angustiflora Ducke"
