"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Federal da Bahia (UFBA)","ALCB","117540","Arapatiella emarginata R.S.Cowan","Fabaceae","Arapatiella","emarginata","R.S.Cowan","Cardoso, D","2014-11-01T00:00:00.000+0000",NA,"s.n","Rocha, L; Pessoa, M",2014,11,20,"Brazil","Bahia","Una",NA,0,0,"ca. 10 m. 7,5 cm de diâmetro.","BRA:UFBA:ALCB:0000117540",NA,"Arapatiella emarginata R.S.Cowan"
"2",NA,"UFRB","HURB","13774","Arapatiella emarginata R.S.Cowan","Fabaceae","Arapatiella","emarginata","R.S.Cowan",NA,NA,NA,"1985","Victor Jr., V.",2013,1,16,"Brazil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi",NA,NA,NA,"BRA:UFRB:HURB:0000013774",NA,"Arapatiella emarginata R.S.Cowan"
"3","2014-07-08T01:18:58.000+0000","JBRJ","RB","RB00788589","Arapatiella emarginata R.S.Cowan","Fabaceae","Arapatiella","emarginata","R.S.Cowan",NA,NA,NA,"2304","Aona, L.Y.S.; et.al",2013,3,7,"Brazil","Bahia","Apuarema","Concessão da Rio Tinto. Floresta ombrofila submontana ( mata atlantica) com muito musgo.",-39.718056,-13.586667,"Árvore c. 7 m alt, 40 cm diam, ovario e botões verdes pétalas e filetes alvos.","urn:catalog:JBRJ:RB:788589",NA,"Arapatiella emarginata R.S.Cowan"
"4",NA,"Universidade Federal da Bahia (UFBA)","ALCB","121381","Arapatiella emarginata R.S.Cowan","Fabaceae","Arapatiella","emarginata","R.S.Cowan","Gomes, FS","2013-12-01T00:00:00.000+0000",NA,"1599","Gomes, FS",2013,4,15,"Brazil","Bahia","Una",NA,-39.078056,-15.249444,"Folhas com estípulas foliaceas, grandes. 78.1, parcela 01.","BRA:UFBA:ALCB:0000121381",NA,"Arapatiella emarginata R.S.Cowan"
"5",NA,"UESC","UESC","23259","Arapatiella emarginata R.S.Cowan","Fabaceae","Arapatiella","emarginata","R.S.Cowan",NA,NA,NA,"33","Barreto, R.M.F.",2006,2,27,"Brazil","Bahia","Una",NA,-39.036389,-15.18,"Árvore, altura 17,54 m, DAP 10,19 cm.; Sem látex. V1.","BRA:UESC:UESC:0000023259",NA,"Arapatiella emarginata R.S.Cowan"
"6",NA,"UESC","UESC","23500","Arapatiella emarginata R.S.Cowan","Fabaceae","Arapatiella","emarginata","R.S.Cowan",NA,NA,NA,"184","Barreto, R.M.F.",2006,12,6,"Brazil","Bahia","Una",NA,-39.045556,-15.17,"Árvore, altura 31,94m, DAP 24,83cm.; R1.","BRA:UESC:UESC:0000023500",NA,"Arapatiella emarginata R.S.Cowan"
"7",NA,"UESC","UESC","10822","Arapatiella emarginata R.S.Cowan","Fabaceae","Arapatiella","emarginata","R.S.Cowan",NA,NA,NA,"475","Sambuichi, R.",2004,10,8,"Brazil","Bahia","Una",NA,-39.053889,-15.220833,"Fragmento de floresta.; Árvore, DAP 33,3 cm.; Indivíduo 503.","BRA:UESC:UESC:0000010822",NA,"Arapatiella emarginata R.S.Cowan"
"8",NA,"MBM","MBM","284649","Arapatiella emarginata R.S.Cowan","Fabaceae","Arapatiella","emarginata","R.S.Cowan","Smith, SF",NA,NA,"75698","Hatschbach, G; et al.",2003,6,26,"Brazil","Bahia","Milagres","Tartaruga",0,0,NA,"BRA:MBM:MBM:0000284649",NA,"Arapatiella emarginata R.S.Cowan"
"9",NA,"Universidade Federal da Bahia (UFBA)","ALCB","059774","Arapatiella emarginata R.S.Cowan","Fabaceae","Arapatiella","emarginata","R.S.Cowan","Guedes, ML","2002-03-01T00:00:00.000+0000",NA,"9795","Guedes, ML; et al.",2002,2,4,"Brazil","Bahia","Caravelas","Extremo Sul, Mata secundária",-39.754444,-17.735278,"Folhas com 3-4 pares de folíolos, coriáceos, discolores. Planta endêmica da Bahia.; Mata secundária, parcela nº 8.","BRA:UFBA:ALCB:0000059774",NA,"Arapatiella emarginata R.S.Cowan"
"10",NA,"MBM","MBM","274856","Arapatiella emarginata R.S.Cowan","Fabaceae","Arapatiella","emarginata","R.S.Cowan","Ribas, OS","2008-12-01T00:00:00.000+0000",NA,"578","Loureiro, DM; et al.",2001,6,25,"Brazil","Bahia","Una","Litoral Sul. Assentamento Vitorópolis",0,0,"Árvore 20m, Folhas coráceas, estípulas foliáceas. Material estéril. Frequente. Mata Ombrófila Densa. Estado avançado de regeneração","BRA:MBM:MBM:0000274856",NA,"Arapatiella emarginata R.S.Cowan"
