"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"13","","","RB","RB00420941","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","6461","","H. C. de Lima; R. D. Ribeiro, L. F. G. da Silva, B. Neder e J. E. Meireles","2006","10","10","brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, estrada para Maromba, estrada do Hotel Simon, terreno do Sr. Fernando Cavalcante. Parque Nacional de Itatiaia","-44.609167","-22.445833","Árvore com 18 m de altura. Tronco com casca levemente fissurada, pardo-acinzentada, entre-casca amarelo-vivo, DAP 66 cm. Estéril. Individuo remanescente.","","original coordinates","GBIF","Ormosia friburgensis Taub. ex Glaz."
"14","","","RB","RB00467163","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","485","","J.E. Meireles; H.C. de Lima, W. da Silva, R.D. Ribeiro","2006","10","11","brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Linha mestra das parcelas do JBRJ, entre as parcelas 4 e 5. pto. 255. . Parque Nacional de Itatiaia","-44.580977","-22.439525","Fuste reto. Casca escamante, beje, entrecasca alaranjada. Folíolos concolores. No geral a espécie éocasional, mas nessa área é frequente. Pto de outros indivíduos. 254.","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"15","","","RB","RB00420942","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","6457","","H. C. de Lima; R. D. Ribeiro, L. F. G. da Silva, B. Neder e J. E. Meireles","2006","10","10","brazil","Rio de Janeiro","Itatiaia","Parque Nascional de Itatiaia, estrada para o Lago Azul, próximo a escadaria de pedra da trilha para o Centro de Visitante. Itatiaia","-44.613056","-22.451111","Árvore com 8 m de altura. Tronco com casca lisa e pardacenta, DAP 20 cm. Estéril. Material para banco DNA.","","original coordinates","GBIF","Ormosia friburgensis Taub. ex Glaz."
"16","","","RB","RB00420098","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","487","","Robson D. Ribeiro; Claudio Bohrer & F. Barros","2005","5","18","brazil","Rio de Janeiro","Rio de Janeiro","Fazenda São Lourenço.","-42.643055","-22.381944","Árvore com 11 metros de altura, tronco acinzentado e muito ligneus. Folhas discolores. Frutos passados de cor marrom escuro, estriguloso dispostos para o alto. Sementes vermelho claro. Esporádica.","","original coordinates","GBIF","Ormosia friburgensis Taub. ex Glaz."
"17","","","RB","RB00304907","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","526","","Robson D. Ribeiro; F. Barros & Luis Antônio","2005","8","12","brazil","Rio de Janeiro","Nova Friburgo","Fazenda campestre.","-42.501539","-22.319613","Árvore com 14 metros de altura. Tronco grosso e cilíndrico coberto por ligués. Frutos dispostos para o alto, colhido frutos no chão, semente vermelha alaranjada.","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"18","","","VIC","21046","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","Lima, L.C.P.","2005-08-30","","396","","Lima, L.C.P.; et al.","2005","8","23","brazil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha 30 metros perpendicular à estrada da Torre. Área de Mata.","-43.611642","-20.391209","Árvore, c.a. de 15 metros de altura. Fruto ferrugíneo a enegrecido; semente amarela e vermelha a laranja e vermelha.","","centroide mpo (0)","GBIF","Ormosia friburgensis Harms"
"19","","","VIC","21045","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","Lima, L.C.P.","2005-08-30","","206","","Lima, L.C.P.; et al.","2004","8","3","brazil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha 30 metros perpendicular à estrada da Torre. Área de Mata.","-43.611642","-20.391209","Árvore, c.a. de 15 metros de altura. Fruto imaturo marrom-claro, ferrugíneo.","","centroide mpo (0)","GBIF","Ormosia friburgensis Harms"
"20","","","BHCB","90159","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","","2009-04-01","","3945","","Stehmann, JR","2004","9","17","brazil","Minas Gerais","Santa Bárbara","Serra do Caraça, Estrada para o Campo de Fora","-43.489567","-20.098481","","","original coordinates","GBIF","Ormosia friburgensis Harms"
"21","","","Herbarium","K000892481","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","Lima, H.C. de","2005-02-11","","201","","Pardo, C.","2001","9","20","brazil","","Teresópolis","Região SE.","","","","","centroide mpo (no state)","GBIF","Ormosia friburgensis Harms"
"22","","","ESA","ESA068210","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","Lima, H.C.","2001-02-01","","3691","","Oliveira, A.A.; Stella, A.; Siqueira, L.P.; Muniz, M.R.A.; Souza, P.C.A.; Silva, P.P.V.; S.C.Souza, Pereira, V.A.C.; Scalon, V.R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2000","4","25","brazil","São Paulo","Salesópolis","Estrada Intermediária, parque estadual da Serra do Mar, Km 45, 1060-1130 msm. Floresta Ombrófila Densa de Altitude, com diferentes graus de degradação. Interior de mata.","-45.842306","-23.578105","","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"23","","","RB","RB00774290","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","5520","","H.C. de Lima; A.S. Oliveira","1997","12","14","brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Rio Macaé, próximo ao Hotel Fazenda São João, trilha que contorna a represa.","-42.501539","-22.319613","Árvore com 12m alt. Tronco com casca lisa e pardacenta, DAP ca. 15cm. Inflorescências jovens fulvescentes. Ocasional","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"24","","","RB","RB00774286","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","5522","","H.C. de Lima; A.S. Oliveira","1997","12","14","brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Rio Macaé, próximo ao Hotel Fazenda São João, atrás do galpão da Sociedade de Amigos de Macaé de Cima.","-42.501539","-22.319613","Árvore com 14m alt. Tronco com casca lisa e pardacenta, DAP ca. 25cm. Inflorescências jovens fulvescentes. Ocasional","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"25","","","RB","RB00718629","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","H.C. de Lima","","","3","","P.Schuback; et al.","1995","1","18","brazil","Rio de Janeiro","Itatiaia","Sítio Vista Linda, próximo a curva do olhinho de cabra. Parque Nacional do Itatiaia","-44.533333","-22.25","Árvore ca. 12m. de altura. raque com pelos ferrugíneos. Cálice ferrugíneo e corola vinacea. Gineceu com pelos ferrugíneos no ovario.","","original coordinates","GBIF","Ormosia friburgensis Taub. ex Glaz."
"26","","","UEC","157959","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","5023","","Lima, H.C.; Garcia, F.; Laurentino, G.","1995","3","18","brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Estrada para Macaé de Cima, cerca de 500m, após o Hotel Fazenda, São João. Mata de encosta.","-42.501539","-22.319613","Árvore com 15 metros de altura. Tronco com casca estriada, acinzentada com manchas escuras. Flores passadas fulvo-tomentosas.","","centroide mpo (0)","GBIF","Ormosia friburgensis Taub. ex Glaz."
"27","","","Herbarium","K000892480","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","5023","","Laurentino, G.; Lima, H.C.; Garcia, F.","1995","3","18","brazil","","Macaé","Região SE. Reserva Ecológica de Macaé de Cima, estrada para Macaé de Cima, cerca de 500m, após o Hotel Fazenda, São João.","","","","","centroide mpo (no state)","GBIF","Ormosia friburgensis Taub. ex Glaz."
"28","","","HUEFS","149223","Ormosia friburgensis Taub.","","Fabaceae","Ormosia","friburgensis","","Taub.","H.Lima","1995-01-01","","1780","","Thomaz, L.D.","1995","6","13","brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.635175","-19.877577","","","centroide mpo","GBIF","Ormosia friburgensis Taub."
"29","","","VIES","14403","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","Lima, H.C. de","1905-06-17","","1016","","Thomaz, L.D.","1994","3","22","brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.635175","-19.877577","SW1940","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"30","","","VIES","14402","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","Lima, H.C. de","1995-08-01","","1015","","Thomaz, L.D.","1994","6","28","brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.635175","-19.877577","SW1940","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"31","","","RB","RB00449397","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","4023","","H.C. de Lima","1990","11","2","brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, caminho para o morro de São Caetano, Pedra de São Caetano, próximo a área da parcela I-A.","-42.05","-22","Árvore de 15m de altura. Tronco com casca levemente fissurada e acinzentada. DAP 25cm. Frutos passados nigrescentes. Folhas jovens. Ocasional","","original coordinates","GBIF","Ormosia friburgensis Taub. ex Glaz."
"32","","","NY","607998","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","","","","58","","C. M. B. Correia","1989","9","1","brazil","Rio de Janeiro","","Reserva EcolÃ³gica Municipal de MacaÃ© de Cima, Margens do rio MacaÃ©","-42.05","-22","","","original coordinates","GBIF","Ormosia friburgensis Harms"
"33","","","MO","3208404","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","","","","Correia 58","","C.M.B. Correia","1989","9","1","brazil","Rio de Janeiro","","Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Margens do rio Macaé. Obs. Próximo ao Hotel Faz. São João.","-42.05","-22","","","original coordinates","GBIF","Ormosia friburgensis Harms"
"34","","","Botany","V0371022F","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","","","","3727","","H. C. de Lima","1989","10","25","brazil","","","","-52.8731","-10.8339","","","original coordinates","GBIF","Ormosia friburgensis Harms"
"35","","","RB","RB00449379","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","3727","","H.C. de Lima","1989","10","25","brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, a 2km do Hotel Fazenda S. João, margens do rio Macaé.","-42.05","-22","Árvore com 12m de altura. Frutos castanho-ferrugíneos com sementes alaranjadas (quando imaturas alvo-amareladas). Ocasional na mata de encosta das margens do rio. Coleta de folhas de indivíduo jovem embaixo da árvore mão","","original coordinates","GBIF","Ormosia friburgensis Taub. ex Glaz."
"36","","","RB","RB00449394","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","3433","","H.C. de Lima; J. Caruzo","1988","9","30","brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, próxima ao Hotel Fazenda São João, Rio Macaé.","-42.05","-22","Árvore com 20m de altura. DAP 25cm. Folhas jovens verde claro e adultas verde escuro. Frutos passados fulvo-tomentosos e sementes vermelho-alaranjado. Ocasional na mata de encosta","","original coordinates","GBIF","Ormosia friburgensis Taub. ex Glaz."
"37","","","RB","RB00449386","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","3457","","H.C. de Lima; J. Caruzo","1988","10","20","brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, nascentes do rio das Flores, Sítio Sophronites.","-42.05","-22","Árvore com 16m de altura. Tronco com casca lisa ou levemente fissurada, sempre acinzentada com manchas escuras. DAP ca. 28cm. Botões florais muito jovens. Frequente na mata de encosta","","original coordinates","GBIF","Ormosia friburgensis Taub. ex Glaz."
"38","","","IPA","65438","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","","","","2611","","Lima, H.C. de; Marrtinelli, G.; J.C.Gomes; Leitman, M.; Pessoa, S.A.; Marrtinelli, G.; J.C.Gomes; Leitman, M.; Pessoa, S.A.","1985","8","7","brazil","Rio de Janeiro","Macaé","Pico do Frade de Macaé","-41.977936","-22.295939","Árvore com 25m de altura; tronco com casca quase lisa, DAP 42cm. Frutos no chão e folhas de rebroto e indivíduos jovens. Ocasional na mata de encosta","","centroide mpo (0)","GBIF","Ormosia friburgensis Harms"
"39","","","RB","RB00475244","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","Meireles & Lima","","","","","Sócrates de Andrade","1966","6","10","brazil","Rio de Janeiro","Itatiaia","Recreio, Maromba. Parque Nacional do Itatiaia","-44.580977","-22.439525","Frutos vermelhos","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"40","","","RB","RB00180802","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","C. H. Stirton","1987-01-01","","6276","","A. P. Duarte","1962","3","23","brazil","Rio de Janeiro","Nova Friburgo","Faz. Dr. Goebel.","-42.501539","-22.319613","Árv. de porte baixo, frutífera.","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"41","","","Botany","2248371","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","s.n.","","W. D. Barros","1950","2","18","brazil","","","Estado do Rio, Itatiatia, Parque Nacional de Itatiatia","","","","","no coordinates, municipality or state provided","GBIF","Ormosia friburgensis Taub. ex Glaz."
"42","","","IPA","8443","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","","","","IPA-8443","","Barros, V.D. de","1950","2","18","brazil","Rio de Janeiro","","Itatiaia, Sede","","","Árvore mediana; flores roxas","","","GBIF","Ormosia friburgensis Harms"
"43","","","Botany","U.1312382","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","","","Duarte de Barros V","1950","2","18","brazil","","","Estado do Rio. Itatiáia: séde carca de 9000 m. (Parque Nac. Itatiaia; Herb 1212).","","","","","no coordinates, municipality or state provided","GBIF","Ormosia friburgensis Taub. ex Glaz."
"44","","","P","P03101146","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","","","","","","Barros, V.D.","1950","2","18","brazil","Rio de Janeiro","","","","","","","","GBIF","Ormosia friburgensis Harms"
"45","","","NY","607999","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","","","","s.n.","","V. D. de Barros","1950","2","18","brazil","Rio de Janeiro","","ItatiÃ¡ia","-44.612923","-22.4434","","","original coordinates","GBIF","Ormosia friburgensis Harms"
"46","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","6619","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","s.n.","","Barros, VD de","1950","2","18","brazil","Minas Gerais","","Pico do Itatiaia. Parque Nacional de Itatiaia. Herb nº 1212.","","","","","","GBIF","Ormosia friburgensis Taub. ex Glaz."
"47","","","RB","RB00475239","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","A.P.Duarte","","","178","","W.Duarte de Barros","1941","1","24","brazil","Rio de Janeiro","Itatiaia","Vale do Taquaral. Parque Nacional do Itatiaia","-44.580977","-22.439525","arvore, flor roxa","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"48","","","RB","RB00475234","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","378","","W.Duarte de Barros","1941","9","23","brazil","Rio de Janeiro","Itatiaia","Caminho para Maromba. Parque Nacional do Itatiaia","-44.580977","-22.439525","Arvore grande","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"49","","","RB","RB00475232","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","79","","W.Duarte de Barros","1941","10","25","brazil","Rio de Janeiro","Itatiaia","","-44.580977","-22.439525","","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"50","","","RB","RB00475227","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","Graziela","","","390","","L.Lanstyak","1939","3","","brazil","Rio de Janeiro","Itatiaia","Ponte Santa Cruz (Monte Serrat) . Parque Nacional do Itatiaia","-44.580977","-22.439525","Flor roxa","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"51","","","RB","RB00475284","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","Graziela","","","390","","L. Lanstyack","1933","3","","brazil","Rio de Janeiro","Itatiaia","Ponte Santa Cruz- Monte Serrat. Parque Nacional do Itatiaia","-44.580977","-22.439525","Flor roxa.","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"52","","","Botany","1615688","Ormosia getuliana Kuhlm. & Porto","","Fabaceae","Ormosia","getuliana","","Kuhlm. & Porto","","","","17942","","P. Campos Porto","1932","2","29","brazil","Minas Gerais","","","","","","","","GBIF","Ormosia getuliana Kuhlm. & Porto"
"53","","","Botany","2426112","Ormosia getuliana Kuhlm. & Porto","","Fabaceae","Ormosia","getuliana","","Kuhlm. & Porto","","","","2077","","P. Campos Porto","1931","10","23","brazil","Minas Gerais","","","","","","","","GBIF","Ormosia getuliana Kuhlm. & Porto"
"54","","","RB","RB00710528","Ormosia getuliana Kuhlm. & Porto","","Fabaceae","Ormosia","getuliana","","Kuhlm. & Porto","","","","2077","","Campos Porto, P.","1931","10","23","brazil","Rio de Janeiro","Itatiaia","Monte Serrat.","-44.580977","-22.439525","Olho de Cabra","","centroide mpo","GBIF","Ormosia getuliana Kuhlm. & Porto"
"55","","","RB","RB00173996","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","H.C. de Lima","1987-01-01","","1894","","","1930","","","brazil","Rio de Janeiro","Itatiaia","Estação Biologica.","-44.580977","-22.439525","Árvore, mata, semente alaranjada e rubra.","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"56","","","P","P01817924","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","Rudd","","","","","Glaziou, A.","1891","8","11","brazil","","","","","","","","no coordinates, municipality or state provided","GBIF","Ormosia friburgensis Harms"
"57","","","FMNH-B-Types","1910","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","","","","19045","","A. F. M. Glaziou","1891","","","brazil","","","","","","","","no coordinates, municipality or state provided","GBIF","Ormosia friburgensis Harms"
"58","","","R","69343","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","Rudd, V.E.","1962-01-01","","s.n.","","Palma, M.","1883","2","17","brazil","São Paulo","","","","","Gab. de Bot. da Esc. Polytechinica nº7096, Herb. J. de Saldanha","","","GBIF","Ormosia friburgensis Taub. ex Glaz."
"59","","","Botany","2388585","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","","","","69343","","M. Palma","1883","2","17","brazil","São Paulo","","Brasil, Sao Paulo, Socavao, perto de Bananal","","","","","","GBIF","Ormosia friburgensis Taub. ex Glaz."
"60","","","MO","3203421","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","","","","Glaziou 19045","","Auguste F.M. Glaziou","1861","","","brazil","Rio de Janeiro","","","","","","","","GBIF","Ormosia friburgensis Harms"
"61","","","RB","RB00540358","Ormosia friburgensis Taub. ex Glaz.","","Fabaceae","Ormosia","friburgensis","","Taub. ex Glaz.","Harms","","","19045","","Glaziou, A.","","","","brazil","Rio de Janeiro","Nova Friburgo","","-42.501539","-22.319613","","","centroide mpo","GBIF","Ormosia friburgensis Taub. ex Glaz."
"62","","","Herbarium","K000535195","Ormosia friburgensis Harms","","Fabaceae","Ormosia","friburgensis","","Harms","Rudd, V.E.","","","19045","","Glaziou, A.F.M.","","","","brazil","","","","","","","","no coordinates, municipality or state provided","GBIF","Ormosia friburgensis Harms"
