"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"UEFS","HUEFS","229514","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo",NA,NA,NA,"1456",NA,"Silva, L.V.C.",2016,4,25,"Brazil","Minas Gerais","Confins","Aeroportuário de Confins.",-43.968333,-19.617222,"Cerrado/borda.","BRA:UEFS:HUEFS:0000229514",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo",NA,NA,NA
"2",NA,"Reserva Natural Vale (CVRD)","CVRD","14835","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","Geovane S. Siqueira","2015-03-04T00:00:00.000+0000",NA,"1015",NA,"Biral, L.",2014,2,21,"Brazil","Es","LINHARES",NA,NA,NA,"entre o estacionamento Sapotaceae e Viveiro de mudas <ll>dwc_commonname:</ll> óleo baio","BRA:CVRD:CVRD:0000014835",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo",NA,NA,NA
"3","2014-10-29T15:52:35.000+0000","JBRJ","RB","RB00889593","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","Resende, J. C. M.","2014-06-14T00:00:00.000+0000",NA,"40",NA,"Bello, D. A.",2014,6,14,"Brazil","Rio de Janeiro","São Fidélis","Conglomerado 266-1-10-30. UTM E(232883m) N(7609231m). Fuso do GPS (24K).",NA,NA,"Árvore com 4,7 m. de altura, base reta, casca  internamente avermelhada, externamente acinzentada, fina, aspera. Resina, vemelha, com pouca abundancia, de textura viscosa. Fruto maduro, com 5-10 centimetros, internamente e externamente de cor parda, seco, com arilo.","urn:catalog:JBRJ:RB:889593",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo",NA,NA,NA
"5",NA,"UFES","VIES","22764","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","Silva, M.","2014-11-11T00:00:00.000+0000",NA,"6",NA,"Firmino, A.D.; Barros, P.H.D. & Iglesias, D.T.",2013,2,15,"Brazil","Espírito Santo","Serra","APA Mestre Álvaro.",NA,NA,"SW2040","BRA:UFES:VIES:0000022764",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo",NA,NA,NA
"6","2017-10-16T22:20:58.000+0000","JBRJ","RB","RB00826717","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","H.C. de Lima",NA,NA,"7618",NA,"Haroldo C. de Lima; M. Lemes, R. Gribel, C.N. Fraga, A.P. Fontana & L. Kollmann",2013,4,11,"Brazil","Espírito Santo","Itaguaçu","Rodovia ES 446, próximo a Itambé Km 153.",-40.846111,-19.651389,"Arvoreta com ramos flexuosos, 3m alt. Flores passadas, nos ramos frutos jovens, verde-vinosos. Ocasional na floresta degradada no entorno de afloramento rochoso. Material banco DNA.","urn:catalog:JBRJ:RB:826717",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo",NA,NA,NA
"8","2015-04-27T16:03:04.000+0000","JBRJ","RB","RB00945841","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","H. C. de Lima",NA,NA,"9",NA,"Scarponi, T. M.; Nascimento, L. S.;  Ammon, R. A. & Hottz, D.",2013,5,16,"Brazil","Rio de Janeiro","São José de Ubá","Conglomerado 272-2-2-2. UTM E (195214m) N (7628515m).",NA,NA,"Árvore, base reta. Casca interna amarelo c/ pontos verdes; externa cinza escuro, grossa, áspera. Fruto maduro,. com 3,0 centmentros, em forma de vagem achatada, marrom e seco.","urn:catalog:JBRJ:RB:945841",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo",NA,NA,NA
"10",NA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","HDJF","780","Lonchocarpus costatus Benth.","Fabaceae","Lonchocarpus","costatus","Benth.","Machado, ELM","2012-09-11T00:00:00.000+0000",NA,"s.n.",NA,"Oliveira, ACC; Machado, ELM",2012,9,NA,"Brazil","Minas Gerais","Presidente Juscelino","Presidente Juscelino, Minas Gerais, Zona rural",-44.0825,-18.644444,"Duplicata; Floresta Estacional Decídual","BRA:UFVJM:HDJF:0000000780",NA,"Lonchocarpus costatus Benth.",NA,NA,NA
"13",NA,"Reserva Natural Vale (CVRD)","CVRD","13064","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","Geovane S. Siqueira","2015-03-04T00:00:00.000+0000",NA,"679",NA,"Terra, G.",2010,2,25,"Brazil","Es","LINHARES",NA,NA,NA,"Plantio de restauração no nobre ao lado da porteira <ll>dwc_commonname:</ll> Óleo baio","BRA:CVRD:CVRD:0000013064",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo",NA,NA,NA
"14",NA,"Reserva Natural Vale (CVRD)","CVRD","13062","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","Geovane S. Siqueira","2015-03-04T00:00:00.000+0000",NA,"678",NA,"Terra, G.",2010,2,25,"Brazil","Es","LINHARES",NA,NA,NA,"Plantio de restauração no nobre ao lado da porteira <ll>dwc_commonname:</ll> Óleo baio","BRA:CVRD:CVRD:0000013062",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo",NA,NA,NA
"15",NA,"Reserva Natural Vale (CVRD)","CVRD","12947","Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo","Fabaceae","Lonchocarpus","costata","(Benth.) A.M.G.Azevedo & R.A.Camargo","Geovane S. Siqueira","2015-03-04T00:00:00.000+0000",NA,"6551",NA,"Folli, D.A.",2010,3,3,"Brazil","Es","RIO BANANAL",NA,-40.356078,-19.231514,"Mata de altitude <ll>dwc_commonname:</ll> Óleo baio","BRA:CVRD:CVRD:0000012947",NA,"Deguelia costata (Benth.) A.M.G.Azevedo & R.A.Camargo",NA,NA,NA
