"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","EAFM","11389","Eperua oleifera var. campestris Ducke","","Fabaceae","Eperua","oleifera","","var. campestris Ducke","","","","49","","Amoêdo, S.C.; Pereira, E.C. & Britto, A.S.","2014","8","25","brazil","Amazonas","Manicoré","Distrito de Santo Antônio do Matupi, Área de manejo do Sr. Amadeu Rodriges Vidal, Fazenda Mão de Bronze, rodovia transamazonica 234","-61.607697","-7.908711","Árvore; dossel; base reta, tronco de cor marrom escuro; entrecasca vermelha; ritidoma escamoso com desprendimento em placas; exsudato amarelado; odor copaíba; folha composta e alterna; pulvino.; Terra-firme, platô. ; HA","","original coordinates","GBIF","Eperua oleifera var. campestris Ducke"
"2","","","RB","RB00776096","Eperua oleifera Ducke","","Fabaceae","Eperua","oleifera","","Ducke","I.P.Reis","2013-03-13","","06","","I.P. Reis; P.L. Quindere","2013","3","13","brazil","Rio de Janeiro","Rio de Janeiro","Parque do Jardim Botânico. Parque do Jardim Botânico do Rio de Janeiro, canteiro 25A, árvore 5049, apoiada na palmeira 5048.","-43.45231","-22.924471","Árvore caida, apoiada em uma palmeira.","","centroide mpo","GBIF","Eperua oleifera Ducke"
"3","","","RB","RB00140253","Eperua oleifera Ducke","","Fabaceae","Eperua","oleifera","","Ducke","","","","","","B.C.KURTZ; R.P.REIS-SANTOS","1991","5","25","brazil","Rio de Janeiro","Rio de Janeiro","JARDIM BOTÂNICO, PARQUE FLORÍSTICO.","-43.45231","-22.924471","ÁRVORE COM 9 M DE ALT; RAMIFICANDO NA BASE, ESTÉRIL","","centroide mpo","GBIF","Eperua oleifera Ducke"
"4","","","NY","1161271","Eperua oleifera Ducke","","Fabaceae","Eperua","oleifera","","Ducke","J. W. Grimes","1997-01-01","","3221","","H. C. de Lima","1987","11","17","brazil","Amazonas","","Alto Rio Negro, Rio UaupÃ©s, IpanurÃ©, estrada para Urubuquara","-67.0908182152704","-0.133569081695947","","","original coordinates","GBIF","Eperua oleifera Ducke"
"5","","","Botany","3198838","Eperua oleifera Ducke","","Fabaceae","Eperua","oleifera","","Ducke","Grimes, J. W.","","","8047","","C. A. Cid Ferreira","1986","8","25","brazil","Pará","","Rio cachorro, entre as cach. alta e conde.","-57.2","-0.9167","","","original coordinates","GBIF","Eperua oleifera Ducke"
"6","","","Herbarium","K000834051","Eperua oleifera Ducke","","Fabaceae","Eperua","oleifera","","Ducke","Grimes, J.","","","7654","","et al.; Ferreira, C.A.C.","1986","8","12","brazil","","Oriximiná","Margem direita do rio Mapuera, entre as Cach. Paraíso Grande e Maracajá. Área do reservatório da 2ª etapa.","-57.58","-0.97","Projeto Flora Amazônica - Convênio CNPq - NSF","","original coordinates","GBIF","Eperua oleifera Ducke"
"7","","","Herbarium","K000834049","Eperua oleifera Ducke","","Fabaceae","Eperua","oleifera","","Ducke","Grimes, J.","","","7872","","et al.; Ferreira, C.AC.","1986","8","20","brazil","","Oriximiná","BR 163 a 9km de Cachoeira Porteira. Vicinal ES-9.","-57.03","-1","Convênio CNPq - NSF. Projeto Flora Amazônica","","original coordinates","GBIF","Eperua oleifera Ducke"
"8","","","Herbarium","K000834052","Eperua oleifera Ducke","","Fabaceae","Eperua","oleifera","","Ducke","Grimes, J.","","","8047","","et al.; Ferreira, C.A.C.","1986","8","25","brazil","","Oriximiná","Rio Cachorro, entre as Cach, Alta e Conde.","-57.2","-0.92","Projeto Flora Amazônica. Convênio CNPq- NSF","","original coordinates","GBIF","Eperua oleifera Ducke"
"9","","","RB","RB00140261","Eperua oleifera Ducke","","Fabaceae","Eperua","oleifera","","Ducke","H.C.DE LIMA","1985-01-01","","","","ISMAEL R.C.; RICARDO C.C.","1985","4","25","brazil","Rio de Janeiro","Rio de Janeiro","PARQUE FLORÍSTICO DO J.B.R.J.","-43.45231","-22.924471","ÁRVORE, FLOR ROSA, FRUTO N.T.","","centroide mpo","GBIF","Eperua oleifera Ducke"
"10","","","RB","RB00140265","Eperua oleifera var. campestris Ducke","","Fabaceae","Eperua","oleifera","","var. campestris Ducke","I.P. Reis","2013-05-13","","5791","","C. A. Cid Ferreira","1985","4","24","brazil","Amazonas","Manicoré","BR 230 Rod. Transamazônica, a 243 km de Huimaitá.","-61.166667","-7.666667","Arvoreta de 8m de altura, flores de cor lilás.","","original coordinates","GBIF","Eperua oleifera var. campestris Ducke"
