"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"1",NA,"UEFS","HUEFS","239066","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"3688","Cardoso, D.",2015,3,6,"Brazil","Minas Gerais","São João das Missões","Afloramento de calcário Grupo Bambuí na beira da estrada sentido Itacarambi.",-44.074167,-14.956944,NA,"BRA:UEFS:HUEFS:0000239066",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"2",NA,"UEFS","HUEFS","229040","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"2051","Neves, D.M.",2015,3,7,"Brazil","Mg","Manga","Parque Estadual da Mata Seca",-43.961111,-14.803056,"caatinga arbórea","BRA:UEFS:HUEFS:0000229040",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"3",NA,"UEFS","HUEFS","239064","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"3686","Cardoso, D.",2015,3,6,"Brazil","Minas Gerais","São João das Missões","Afloramento de calcário Grupo Bambuí na beira da estrada sentido Itacarambi.",-44.074167,-14.956944,NA,"BRA:UEFS:HUEFS:0000239064",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"4",NA,"UEFS","HUEFS","239070","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"3692","Cardoso, D.",2015,3,7,"Brazil","Minas Gerais","Manga","Parque Estadual da Mata Seca, ""ilha"" de lajedo de afloramento calcário e caatinga arbórea no entorno, a ca. 8.6 km a partir da entrada do parque na BR-135.",-43.988611,-14.843056,NA,"BRA:UEFS:HUEFS:0000239070",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"5",NA,"UEFS","HUEFS","239093","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"3715","Cardoso, D.",2015,3,9,"Brazil","Minas Gerais","Januária","Parque Nacional Cavernas do Peruaçu.",-44.266389,-15.086944,NA,"BRA:UEFS:HUEFS:0000239093",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"6",NA,"UEFS","HUEFS","239090","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"3712","Cardoso, D.",2015,3,9,"Brazil","Minas Gerais","Januária","Parque Nacional Cavernas do Peruaçu.",-44.266389,-15.086944,NA,"BRA:UEFS:HUEFS:0000239090",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"7",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","21632","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"191","I.M.Souza; K.Coutinho; K.B.Lopes; D.J.L.Souza et al.",2013,2,17,"Brazil","Bahia","Pilão Arcado",NA,-43.482778,-10.106667,"Árvore ca. 2,5 m alt; folhas verdes; flores lilás, com guia de néctar amarelado, contornado de lilás-escuro ao centro do estandarte.","BRA:UFRPE:HST:0000021632",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"8",NA,"UEFS","HUEFS","166189","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"522","Machado, R.F.",2010,2,20,"Brazil","Bahia","Morro do Chapéu","Gruta dos Brejões",-41.25,-11.916667,"Caatinga","BRA:UEFS:HUEFS:0000166189",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"9",NA,"NY","NY","1551174","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"2999","D. B. O. S. Cardoso",2010,5,29,"Brazil","Bahia",NA,"APA Gruta dos Brejos, ca. 3 km N antes da comunidade.",-41.4053,-11.0147,NA,"4cef5e0c-7a9e-4853-9da1-e4260b540892",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"10",NA,"UFPB","JPB","53527","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","Cardoso, D","2010-05-01T00:00:00.000+0000",NA,"14889","Queiroz, LP de; Salas, RM; Cardoso, D; Ribeiro, PG",2010,5,29,"Brazil","Bahia","Morro do Chapéu","APA Gruta dos Brejões, Ca. de 3 Km N da comunidade.",-41.405278,-11.091667,"Árvore ca. 4,0 m alt., copada, copa achatada, elipsóide, tronco acinzentado com entrecasca verde. Folhas em queda avançada (maioria dos indivíduos sem folhas), com folíolos papiráceos. Flores com odor cítrico-adocicado, cálice atrovin","BRA:UFPB:JPB:0000053527",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"11",NA,"F","Botany","V0386374F","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"3000","D. B. Cardoso et al.",2010,5,29,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"ba9fb90b-fa47-41ff-9873-76143cab9ef6",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"13",NA,"NY","NY","1551191","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"3002","D. B. O. S. Cardoso",2010,5,29,"Brazil","Bahia",NA,"APA Gruta dos BrejÃµes, ca. 3 km N antes da comunidade.",-41.4078,-11.0136,NA,"e88ea92e-46ba-405e-b76e-159831328038",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
