"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","92034","Dimorphandra campinarum Ducke","Fabaceae","Dimorphandra","campinarum","Ducke","Silva, M.F. da",NA,NA,"79-139",NA,"Kubitzki, K",1979,9,5,"Brazil","Amazonas",NA,"Tapuruquara, Rio Negro, mouth of Rio Cauaburi, above Tapuruquara.",NA,NA,NA,"urn:catalog:inpa:herbarium:80101",NA,"Dimorphandra campinarum Ducke",NA,NA,NA
"2","2018-08-02T00:00:00.000+0000","LD","General","2004199","Dimorphandra campinarum Ducke","Fabaceae","Dimorphandra","campinarum","Ducke",NA,NA,NA,NA,NA,"William R. Anderson",1974,2,8,"Brazil","Pará",NA,"No locality information available",-57.516667,-7.583333,NA,"LD:General:2004199",NA,"Dimorphandra campinarum Ducke",NA,NA,NA
"3",NA,"US","Botany","2741240","Dimorphandra campinarum Ducke","Fabaceae","Dimorphandra","campinarum","Ducke",NA,NA,NA,"10690",NA,"W. R. Anderson",1974,2,8,"Brazil","Pará",NA,"Near streams se of missao cururu; alto tapajos, rio cururu",NA,NA,NA,"http://n2t.net/ark:/65665/37e22c62f-7980-4df3-8ba4-c7fe20edf67a",NA,"Dimorphandra campinarum Ducke",NA,NA,NA
"4",NA,"US","Botany","2741241","Dimorphandra campinarum Ducke","Fabaceae","Dimorphandra","campinarum","Ducke",NA,NA,NA,"10690",NA,"W. R. Anderson",1974,2,8,"Brazil","Pará",NA,"Near streams se of missao cururu; alto tapajos, rio cururu",NA,NA,NA,"http://n2t.net/ark:/65665/3d732fe3a-94f1-4a4f-9ee6-d4a05058685a",NA,"Dimorphandra campinarum Ducke",NA,NA,NA
"5",NA,"NY","NY","1161643","Dimorphandra campinarum Ducke","Fabaceae","Dimorphandra","campinarum","Ducke","M. R. Silva","1978-11-01T00:00:00.000+0000",NA,"4781",NA,"G. T. Prance",1967,4,5,"Brazil","Amazonas",NA,"Manaus - Itacoatiara Highway.  Rio Urubu, right bank.  North of road",-59.170818,-2.825945,NA,"c145fe56-d7d1-43c1-a38a-f78d9f749e37",NA,"Dimorphandra campinarum Ducke",NA,NA,NA
"6",NA,"NY","NY","1161640","Dimorphandra campinarum Ducke","Fabaceae","Dimorphandra","campinarum","Ducke","H. S. Irwin","1967-01-01T00:00:00.000+0000",NA,"3735",NA,"G. T. Prance",1966,12,19,"Brazil","Amazonas",NA,"Km 202, near Rio Urubu",-58.806252,-3.038526,NA,"5b648fde-14f0-4ab1-865f-90242a8e55f4",NA,"Dimorphandra campinarum Ducke",NA,NA,NA
"7",NA,"NY","NY","1161642","Dimorphandra campinarum Ducke","Fabaceae","Dimorphandra","campinarum","Ducke","H. S. Irwin","1967-01-01T00:00:00.000+0000",NA,"3735",NA,"G. T. Prance",1966,12,19,"Brazil","Amazonas",NA,"Km 202, near Rio Urubu",-58.806252,-3.038526,NA,"c12323cd-3782-4983-a249-a76bdbe9057e",NA,"Dimorphandra campinarum Ducke",NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","19360","Dimorphandra campinarum Ducke","Fabaceae","Dimorphandra","campinarum","Ducke","Irwin, H.S.","1967-01-01T00:00:00.000+0000",NA,"3735",NA,"Prance, GT",1966,12,19,"Brazil","Amazonas",NA,"Rio Urubú, Km 202, near rio Urubu.",NA,NA,NA,"urn:catalog:inpa:herbarium:129776",NA,"Dimorphandra campinarum Ducke",NA,NA,NA
"9",NA,"US","Botany","1441910","Dimorphandra campinarum Ducke","Fabaceae","Dimorphandra","campinarum","Ducke",NA,NA,NA,"16874",NA,"A. Ducke",1927,1,25,"Brazil","Pará",NA,"Infiry near lago de faro",NA,NA,NA,"http://n2t.net/ark:/65665/397ff3d37-52f6-4e5d-b91e-3b4af192ac56",NA,"Dimorphandra campinarum Ducke",NA,NA,NA
"10","2017-05-03T15:28:00.000+0000","JBRJ","RB","RB00585679","Dimorphandra campinarum Ducke","Fabaceae","Dimorphandra","campinarum","Ducke",NA,NA,"LECTOTYPE",NA,NA,"Ducke, A.",1907,12,12,"Brazil","Pará","Pará","Rio Mapuera, campina-rana a NE de tabuleirinho.",NA,NA,"Flor cor de laranja, arbusto grande. Ex. Herb. Amaz. 9128 Campina ao NE da cachoeira do Taboleirinho, Rio Mapuera, Trombetas","urn:catalog:JBRJ:RB:585679",NA,"Dimorphandra campinarum Ducke",NA,NA,NA
"11","2014-11-03T13:09:18.000+0000","JBRJ","RB","RB00539564","Dimorphandra campinarum Ducke","Fabaceae","Dimorphandra","campinarum","Ducke",NA,NA,"LECTOTYPE",NA,NA,"Ducke, A.",1907,12,12,"Brazil","Pará","Pará","Rio Mapuera, campina-rana a NE de tabuleirinho.",NA,NA,"Flor cor de laranja, arbusto grande. Ex. Herb. Amaz. 9128 Campina ao NE da cachoeira do Taboleirinho, Rio Mapuera, Trombetas","urn:catalog:JBRJ:RB:539564",NA,"Dimorphandra campinarum Ducke",NA,NA,NA
