"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","typeStatus","fieldNumber","comments","bibliographicCitation"
"11","2015-12-10T14:54:13.000+0000","JBRJ","RB","RB00598417","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","R. D. Ribeiro",NA,"4594","D. A. Folli",2003,9,1,"Brazil","Espírito Santo","Linhares","Próximo ant. silviopastoril. Estrada: Flamengo.",NA,NA,"Porte: Arbóreo; Forma Vida: Terrestre; Cor Botão: Verde; Cor Flor: branca; Cor Exsudação: Incolor; Descamação: Ausente; Forma Fuste: Cilíndrico; Superfície Casca: Áspera; Altura Total (m): 13; Altura Fuste (m): 8; Cap Fuste (m): 86; Diametro Copa (m): 7; Exsudação: Seiva.","urn:catalog:JBRJ:RB:598417","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"12",NA,"Reserva Natural Vale (CVRD)","CVRD","8301","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","Robson D. Ribeiro","2010-04-08T00:00:00.000+0000","4594","Folli, D.A.",2003,9,1,"Brazil","Es","LINHARES","Próximo ant. silviopastoril",NA,NA,"<ll>dwc_commonname:</ll> Timbuíba","BRA:CVRD:CVRD:0000008301","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"13",NA,"MBM","MBM","276949","Enterolobium mongollo Martius",NA,"Fabaceae","Enterolobium","mongollo","Martius","Lombardi, JA",NA,"69","Couto, FR",2002,9,19,"Brazil","Minas Gerais","Caratinga","Mata do Jaó",0,0,NA,"BRA:MBM:MBM:0000276949","Enterolobium mongollo Martius",NA,NA,NA,NA,NA
"14",NA,"USP","SPF","156751","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","Lombardi, JA","2002-09-01T00:00:00.000+0000","69","Couto, FR",2002,9,19,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga",0,0,NA,"BRA:USP:SPF:0000156751","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"15",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","74994","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.",NA,NA,"69","Couto, FR",2002,9,19,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.",0,0,NA,"BRA:UFMG:BHCB:0000074994","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"16",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","40596","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","J.A. Lombardi","2002-10-01T00:00:00.000+0000","69","F.R.G. Salimena",2002,9,19,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Mata do Jaó",0,0,"Arbóreo, flores brancas, cheirosas.","BRA:UFJF:CESJ:0000040596","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"17","2017-10-11T01:54:46.000+0000","JBRJ","RB","RB00160730","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.",NA,NA,NA,"J.E. Meireles; H.C.DE LIMA",2001,6,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","J.B.R.J. ARBORETO, CANTEIRO 14 A.",NA,NA,NA,"urn:catalog:JBRJ:RB:160730","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"18",NA,"UFV","VIC","27070","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","Fernandes, J.M.","2011-05-17T00:00:00.000+0000","87","Nunes, SRDFS da; et al.",2001,7,2,"Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do Salão Dourado.",0,0,"Árvore, c.a. de 25 metros de altura com frutos imaturos carnosos, verdes e pilosos e macios ao tato.","BRA:UFV:VIC:0000027070","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"19","2014-07-07T20:06:29.000+0000","JBRJ","RB","RB00598242","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","R. D. Ribeiro",NA,"23","A. A. da Luz",2001,9,11,"Brazil","Minas Gerais","Aimorés","Estrada Tabaúna.",NA,NA,"Porte: Arbóreo; Forma de Vida: Terrestre; Cor Botão: verde; Cor Flor: branca; Cor Fruto Maduro: preto; Cor Fruto Imaturo: verde; Cor Exsudação: incolor; Descamação: Ausente; Forma Fuste: Cilíndrico; Superfície Casca: Áspera; Altura Total: 12 m; Diâmetro Copa: 8 m; Exsudação: Seiva","urn:catalog:JBRJ:RB:598242","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"20",NA,"Reserva Natural Vale (CVRD)","CVRD","7069","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","Robson D. Ribeiro","2010-04-08T00:00:00.000+0000","23","Luz, A.A. da",2001,9,11,"Brazil","Mg","AIMORÉS",NA,NA,NA,"<ll>dwc_commonname:</ll> Timbuíba","BRA:CVRD:CVRD:0000007069","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"21",NA,"UFES","VIES","27978","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","Ribeiro, R.D.","2010-04-08T00:00:00.000+0000","23","Luz, A.A. da",2001,9,11,"Brazil","Minas Gerais","Aimorés","Estrada Tabaúna.",NA,NA,"Botão verde, flor branca, fruto maduro preto, fruto imaturo verde.","BRA:UFES:VIES:0000027978","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"22",NA,"UFES","VIES","16643","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","Chagas, A.P.","1905-07-05T00:00:00.000+0000","6484","Pereira, O.J.; Espindula, E.",2000,9,22,"Brazil","Espírito Santo","Santa Leopoldina","Próximo às margens do Rio Mangaraí.",NA,NA,NA,"BRA:UFES:VIES:0000016643","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"23",NA,"NY","NY","01144924","Enterolobium mongollo Martius",NA,"Fabaceae","Enterolobium","mongollo","Martius","G. P. Lewis","1999-01-01T00:00:00.000+0000","68426","G. G. Hatschbach",1998,10,11,"Brazil","Bahia",NA,"Rod. BR-101, prÃ³ximo do trevo  para Santa Luzia.",0,0,NA,"0ba494b4-98dc-4ad0-af46-f882a86d0913","Enterolobium mongollo Martius",NA,NA,NA,NA,NA
"24","2007-03-20T14:35:47.000+0000","K","Herbarium","K000092436","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","Lewis, G.P.",NA,"68426","Hatschbach, G.; Silva, J.M.; Ferreira, L.A.",1998,10,11,"Brazil",NA,"Camacã","Rodovia BR-101, próximo do trevo para Santa Luzia.",-39.5,-15.4,NA,"http://specimens.kew.org/herbarium/K000092436","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"25","2017-08-01T13:55:50.000+0000","JBRJ","RB","RB01345421","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","C.V. Mendonça",NA,"228","C.V. Mendonça",1993,9,19,"Brazil","Minas Gerais","Montes Claros","Fazenda Montes Claros",NA,NA,NA,"urn:catalog:JBRJ:RB:1345421","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"26","2017-10-19T13:40:34.000+0000","JBRJ","RB","RB00115797","Enterolobium monjollo (Vell.) Mart.","cf.","Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","J.M.Fernandes","2011-05-17T00:00:00.000+0000","495","Faria, S.M.; Mendonça, Carlos Victor",1992,9,19,"Brazil","Minas Gerais","Caratinga","Estação Biológica.     Arvoreta com 10 metros de altura. Não observado a nodulação.",NA,NA,NA,"urn:catalog:JBRJ:RB:115797","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"27",NA,"NY","NY","01144925","Enterolobium mongollo Martius",NA,"Fabaceae","Enterolobium","mongollo","Martius","R. C. Barneby",NA,"57951","G. G. Hatschbach",1992,10,11,"Brazil","EspÃ­rito Santo",NA,"Domingos Martins, rodovia para Rio do Galo",-40.6591926091778,-20.3671179970032,NA,"12a64df6-4015-4f30-a009-9af67ef9edcb","Enterolobium mongollo Martius",NA,NA,NA,NA,NA
"28",NA,"Reserva Natural Vale (CVRD)","CVRD","2024","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","Marcos de Souza Menandro","1988-10-04T00:00:00.000+0000","222","Farias, G.L.",1988,10,4,"Brazil","Es","LINHARES","Árvore plantada próximo ao Laboratório de Carboquímica.",NA,NA,"<ll>dwc_commonname:</ll> Timbuíba","BRA:CVRD:CVRD:0000002024","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"29","2014-07-08T04:37:13.000+0000","JBRJ","RB","RB00160851","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.",NA,NA,"3638","R. DA S. RAMALHO",1988,10,3,"Brazil","Minas Gerais","Viçosa","UFV - DEF - DENDROLOGIA - ARB. D,121.",NA,NA,"CULTIVADA. ARVORE DE APROX. 12 M DE ALT. E 70 CM DE DIAM.","urn:catalog:JBRJ:RB:160851","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"30",NA,"UFES","VIES","19679","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","Chagas, A.P.","2014-03-01T00:00:00.000+0000","222","Farias, G.L.",1988,10,4,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Área Experimental da Reserva. Árvore plantada próximo ao Laboratório de Carboquímica. Flamengo.",NA,NA,"Botões verdes, flores brancas.","BRA:UFES:VIES:0000019679","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"31","2017-10-15T15:53:16.000+0000","JBRJ","RB","RB00160791","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","H.C.DE LIMA","1987-01-01T00:00:00.000+0000","3042","H.C.DE LIMA ; C.FARNEY, R.H.P.ANDREATA, T.WENDT, J.C.GOMES.",1987,6,29,"Brazil","Rio de Janeiro","Santa Maria Madalena","PQ. ESTADUAL DO DESENGANO, SOSSEGO, FAZ. DA FORQUILHA, PRÓX. AO RIO DO NORTE.",-41.833333,-21.883333,"ARVORE ALTA C/ 25 M DE ALT., TRONCO C/ CASCA LISA E LENTICELADA, DAP 140 CM. RAMIFICANDO ACIMA DE 2.5 M DE FUSTE EM CINCO TRONCOS C/ 50 CM DE DIAM. FRUTOS NOVOS ESVERDEADOS. APRESENTANDO ESTADO INICIAL DE CADUCIFOLIA (SEG. INFORMANTE LOCAL Ñ APRESENTA FOLHAS NOS MESES DE JULHO E AGOSTO).","urn:catalog:JBRJ:RB:160791","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"32","2017-10-19T01:19:11.000+0000","JBRJ","RB","RB00162238","Enterolobium mongollo Martius",NA,"Fabaceae","Enterolobium","mongollo","Martius","H. c. de Lima","1987-01-01T00:00:00.000+0000","3017","H. C. de Lima; et al",1987,6,25,"Brazil","Rio de Janeiro","Santa Maria Madalena","Horto Florestal Estadual.",-41.983333,-21.95,"àrv. 20m alt. DAP 35cm. Casca lisa e acinzentada. Fr. jovens verde- pilosos.","urn:catalog:JBRJ:RB:162238","Enterolobium mongollo Martius",NA,NA,NA,NA,NA
"33",NA,"MBM","MBM","291093","Enterolobium mongollo Martius",NA,"Fabaceae","Enterolobium","mongollo","Martius",NA,NA,"3017","Lima, HC de; et al.",1987,6,26,"Brazil","Rio de Janeiro","Santa Maria Madalena","Horto Florestal Estadual",0,0,NA,"BRA:MBM:MBM:0000291093","Enterolobium mongollo Martius",NA,NA,NA,NA,NA
"34","2017-10-18T17:53:12.000+0000","JBRJ","RB","RB00114846","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","H.C. de Lima","1987-01-01T00:00:00.000+0000","3042","Haroldo C. de Lima; C.Farney; R.H.P.Andreata; T.Wendt & J.Caruso Gomes",1987,6,29,"Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Sossego, Fazenda da Forquilha próximo ao Rio Norte. Árvore alta com 25 m alt. Tronco com casca lisa e linticeladas. DAP 140 cm. Ramificando acima de 2,5 m de fuste em cinco troncos com 50 cm de diâmetro. Frutos novos esverdeados. Apresentando estado inicial de caducifolia ( segundo informante local não apresenta folhas nos meses de Julho e Agosto). Ocasional nas matas de encosta até 500msm. Ví um único indivíduo no pasto, remanescente da mata de encosta. Parque Estadual do Desengano",NA,NA,NA,"urn:catalog:JBRJ:RB:114846","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"35",NA,"NY","NY","01419734","Enterolobium mongollo Martius",NA,"Fabaceae","Enterolobium","mongollo","Martius",NA,NA,"3017","H. C. de Lima",1987,6,26,"Brazil","Rio de Janeiro",NA,"Horto Florestal Estadual.",-41.98,-21.95,NA,"1d2702e2-27c3-4a46-8951-130a36b6dc76","Enterolobium mongollo Martius",NA,NA,NA,NA,NA
"36","2017-10-18T16:55:15.000+0000","JBRJ","RB","RB00114560","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.",NA,NA,"3017","Lima, H.C.de; Farney, C; Andreata, R.H.P; Wendt,T & Gomes,J.Caruso",1987,6,26,"Brazil","Rio de Janeiro","Santa Maria Madalena","Horto Florestal Estadual. Coordenadas: 41°59´W/21°57´S Vegetação: Talhão de plantas cultivadas. Sementes coletadas por J.Santos Lima nas matas do Imbé (Mata de encosta)   Árvore alta, com 20 metros de altura. DAP 35 cm. Casca lisa e acinzentada. Frutos jovens verde-pilosos.Cultivado próx. a serraria.",NA,NA,NA,"urn:catalog:JBRJ:RB:114560","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"37",NA,"UEFS","HUEFS","6512","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","A.L.Mesquita","1990-01-01T00:00:00.000+0000","150","Santos, M.M.",1984,8,7,"Brazil","Bahia","Encruzilhada",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000006512","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"38",NA,"Universidade Federal da Bahia (UFBA)","ALCB","19203","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","Souza, ER de","2002-06-01T00:00:00.000+0000","150","Messias Santos, M; Lima, JCA de",1984,8,7,"Brazil","Bahia","Encruzilhada","Sudoeste, Estrada Itambé-Encruzilhada",-40.9,-15.516667,"6m de altura. Diâmetro à altura do peito 1,5cm. Diâmetro da copa 4m. Fanerófita. Fruto vagem auricular. Frequência média.; Semidecidual. Argiloso. Forte ondulado.","BRA:UFBA:ALCB:0000019203","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"39",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","37831","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","Tese do Mesquita",NA,"150","M. M. Santos",1984,8,7,"Brazil","Bahia","ENCRUZILHADA","Estr. p/ Itambe.",NA,NA,"Ambiente: Veg. Secundaria da Mata Estac. Semidecidual. Solo argiloso. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000037831","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"40",NA,"NY","NY","01144926","Enterolobium mongollo Martius",NA,"Fabaceae","Enterolobium","mongollo","Martius","R. C. Barneby",NA,"249/81","I. A. S.",1981,5,20,"Brazil","EspÃ­rito Santo",NA,"Reserva Florestal da CVRD. Linhares Esp. Santo Est. GAVEA, ant. X-2, km 29,817, lado direito.",0,0,"Fragment from MG 100986","93b6bc84-6c9d-4d3d-855a-0d4153f33ee0","Enterolobium mongollo Martius",NA,NA,NA,NA,NA
"41","2014-07-08T04:37:06.000+0000","JBRJ","RB","RB00160830","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","A.L.MESQUITA",NA,"249/80","D.A.F.",1980,9,16,"Brazil","Espírito Santo","Linhares","RESERVA FLORESTAL DA C.V.R.D. LOCALIZADA PRÓX. AO VIVEIRO DE ESSENCIAS NATIVAS.",NA,NA,"ARVORE +/- 14 M DE ALT., E FUSTE DE +/- 7 M, DAP 30 CM, DIAM. DA COPA +/- 8 M. C/ FLOR BRANCA E BOTÃO VERDE. FUSTE CILINDRICO E CASCA ÁSPERA.","urn:catalog:JBRJ:RB:160830","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"42",NA,"Reserva Natural Vale (CVRD)","CVRD","630","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","Haroldo C. de Lima","1984-07-18T00:00:00.000+0000","249","Folli, D.A.",1980,9,16,"Brazil","Es","LINHARES","Próximo ao Viveiro, em cima do barranco. Árvore localizada em cima do Barranco 20m antes da cerca.",NA,NA,"<ll>dwc_commonname:</ll> Timbuíba","BRA:CVRD:CVRD:0000000630","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"43","2014-07-08T04:37:05.000+0000","JBRJ","RB","RB00160838","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","A.L.MESQUITA",NA,"249","D.A.FOLLI",1980,9,16,"Brazil","Espírito Santo","Linhares","RESERVA FLORESTAL DA C.V.R.D. LOCALIZADA PRÓX. AO VIVEIRO DE ESSENCIAS NATIVAS.",NA,NA,"ARVORE +/- 14 M DE ALT., E FUSTE DE +/- 7 M, DAP 30 CM, DIAM. DA COPA +/- 8 M. C/ FLOR BRANCA E BOTÕES VERDES. FUSTE CILINDRICO E CASCA ASPERA.","urn:catalog:JBRJ:RB:160838","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"44","2014-07-08T04:37:14.000+0000","JBRJ","RB","RB00160847","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","A.L.MESQUITA",NA,"249/80","D.A.F.",1980,9,16,"Brazil","Espírito Santo","Linhares","RESERVA FLORESTAL DA C.V.R.D. LOCALIZADA PRÓX. AO VIVEIRO DE ESSENCIAS NATIVAS.",NA,NA,"ARVORE +/- 14 M DE ALT., FUSTE DE +/- 7 M, DAP 30 CM, DIAM. DA COPA +/- 8 M. C/ FLOR BRANCA E BOTÃO VERDE. FUSTE CINLÍNDRICO E CASCA ÁSPERA.","urn:catalog:JBRJ:RB:160847","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"45","2012-08-31T09:57:17.000+0000","JBRJ","RB","RB00160841","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","J.M.Fernandes","2011-05-17T00:00:00.000+0000","855","G.RODRIGUES; R.RAMALHO",1976,9,22,"Brazil","Minas Gerais","Viçosa","ARB. D, 121 - DENDROLOGIA - ESF. U.F.V.",NA,NA,NA,"urn:catalog:JBRJ:RB:160841","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
"46",NA,"NY","NY","01144927","Enterolobium mongollo Martius",NA,"Fabaceae","Enterolobium","mongollo","Martius","R. C. Barneby",NA,"2812","T. S. dos Santos",1974,10,5,"Brazil","Bahia",NA,"Rod. Sta. Maria Eterna/Boca do CÃ³rrego, km 26 - Pastaria.",-38.8826752177643,-15.8670298254302,NA,"4e6cf2c1-0fab-4453-a954-d6309533ea33","Enterolobium mongollo Martius",NA,NA,NA,NA,NA
"47","2017-10-10T23:50:37.000+0000","JBRJ","RB","RB00160803","Enterolobium monjollo (Vell.) Mart.",NA,"Fabaceae","Enterolobium","monjollo","(Vell.) Mart.","A.L.MESQUITA",NA,NA,"J.G.KUHLMANN",1957,9,NA,"Brazil","Espírito Santo","Colatina","BARRA DO SANTINI, PERTO DA ESTAÇÃO BAUNILHA.",NA,NA,"ARVORE COPADA, FLORES ALVAS.","urn:catalog:JBRJ:RB:160803","Enterolobium monjollo (Vell.) Mart.",NA,NA,NA,NA,NA
