"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"20","2016-05-31T11:12:18.000+0000","JBRJ","RB","RB00336126","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"6173","Haroldo C. de Lima",2004,3,28,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Morro dos Milagres.",-42.067778,-22.817778,"Árvore com 12 metros de altura. Tronco com casca lisa, pardacenta, DAP com aproximadamente 15+12+10 cm. Estéril. Frequente.","urn:catalog:JBRJ:RB:336126",NA,"Peltogyne discolor Vogel"
"21",NA,"UNICAMP","UEC","192713","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"6173","Lima, H.C.",2004,3,28,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Morro dos Milagres",-42.077778,-22.827778,"Árvore com 12 metros de altura. Tronco com casca lisa, pardacenta, DAP com aproximadamente 15+12+10 cm. Estéril. Frequente.","BRA:UNICAMP:UEC:0000192713",NA,"Peltogyne discolor Vogel"
"22",NA,"NY","NY","02479100","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"224","R. D. Ribeiro",2004,5,5,"Brazil","Rio de Janeiro",NA,"Estrada BÃºzios-Cabo Frio, SÃ£o Miguel-Rancho 10 e BÃºzios Mega Resort Hotel",0,0,NA,"4a9c7cce-3507-4133-9167-7e7d450a91fc",NA,"Peltogyne discolor Vogel"
"23",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA123548","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"224","Ribeiro, R.D. ; Silva, J.C.",2004,5,5,"Brazil","Rio de Janeiro","Búzios","Estrada Búzios - Cabo Frio. Fazenda São Miguel. Rancho 10 e Búzios Mega Resort Hotel.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA123548",NA,"Peltogyne discolor Vogel"
"24","2014-07-22T11:30:26.000+0000","JBRJ","RB","RB00269041","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"224","R.D.RIBEIRO; J. DA C. SILVA",2004,5,5,"Brazil","Rio de Janeiro","Rio de Janeiro","Estrada Búzios, Cabo-Frio. São Miguel-Rancho 10 e Búzios Mega Resort Hotel.",NA,NA,"Árvore com 9-10 metros. Folhas bifolioladas com ápice do foliolo emarginado. Inflorescência racemosa curta faxciculada com botões brancos amarelados e flores brancas com tecas amareladas. Frutos jovens verdes.","urn:catalog:JBRJ:RB:269041",NA,"Peltogyne discolor Vogel"
"25",NA,"MBM","MBM","405207","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"224","Ribeiro, RD; Silva, J da C",2004,5,5,"Brazil","Rio de Janeiro","Armação de Búzios","Estrada de Búzios - Cabo Frio, São Miguel - Rancho 10 e Búzios Mega Resort Hotel",0,0,"árvore com 9-10 m. Folhas bifolioladas com ápice de folíolo emarginado. Inflorescência racemosa curta faxciculada com botões brancos amarelados e flores brancas com tecas amareladas. Frutos jovens verdes.","BRA:MBM:MBM:0000405207",NA,"Peltogyne discolor Vogel"
"26","2018-01-24T10:47:11.000+0000","JBRJ","RB","RB00182264","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","F.J.KOCHANOVSKI",NA,NA,"1344","GELMACEDO; J.L. PAIXÃO",2004,12,6,"Brazil","Bahia","Jequié","FAZENDA BREJO NOVO, A 10,5 KM DA AV. OTÁVIO MANGABEIRA, ENTRANDO PELA AV. EXUPÉRIO MIRANDA NO BAIRRO DO MANDACARÚ.",-40.109444,-13.945,"ÁRVORE DE 15M, COM FOLHAS SIMPLES, OPOSTAS CRUZADAS, MEMBRANÁCEAS, IND. 240, PARCELA 6.","urn:catalog:JBRJ:RB:182264",NA,"Peltogyne discolor Vogel"
"27","2017-10-18T18:09:09.000+0000","JBRJ","RB","RB00146136","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,NA,"J.E. Meireles",2002,7,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","JARDIM BOTÂNICO, ARBORETO. CANT. 6B.",NA,NA,"CERCA DE 7 M DE ALT.","urn:catalog:JBRJ:RB:146136",NA,"Peltogyne discolor Vogel"
"28",NA,"Instituto de Botânica, IBT","SP","487279","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Meireles, JE","2012-07-01T00:00:00.000+0000",NA,"4451","Farney, C; Gomes, JC; Resende, GSZ",2001,12,3,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba",0,0,NA,"BRA:IBt:SP:0000487279",NA,"Peltogyne discolor Vogel"
"29",NA,"NY","NY","02711709","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"4451","C. Farney",2001,12,3,"Brazil","Rio de Janeiro",NA,"Serra de Sapiatiba, mata de encosta",0,0,NA,"15ceda67-238f-44f6-8de7-4eb53f44918b",NA,"Peltogyne discolor Vogel"
"30","2017-10-17T13:30:19.000+0000","JBRJ","RB","RB00451605","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","J.E.Meireles",NA,NA,"4451","C. Farney; J.C.Gomes, G.S.Z.Resende",2001,12,3,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba. mata de encosta.",NA,NA,"Árvore; 15 m; DAP 15; folhas verdes, discolores; face superior lustrosa; frutos maduros verdes.","urn:catalog:JBRJ:RB:451605",NA,"Peltogyne discolor Vogel"
"31","2015-05-04T14:48:49.000+0000","JBRJ","RB","RB00948108","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","H.C.Lima","2004-01-01T00:00:00.000+0000",NA,"4971","C. Farney; J.C. Gomes",2000,8,25,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba, Floresta Estacional Semidecídua, Vertente Norte, entre 295 e 270 msm  .",NA,NA,"Árvore; 7,5 m de altura, DAP 8,5 cm; folhas discolores, verdes. Indivíduo SAP 7 - 12. (Material testemunho: Sá,C.F.C. 2006. Estrutura, Diversidade e Conservação de Angiospermas no Centro de Diversidade de Cabo Frio, Estado do Rio de Janeiro. Tese de Doutorado. UFRJ/PPGE. 250 p.)","urn:catalog:JBRJ:RB:948108",NA,"Peltogyne discolor Vogel"
"32","2015-04-28T14:12:46.000+0000","JBRJ","RB","RB00943962","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","H.C. Lima","2006-01-01T00:00:00.000+0000",NA,"4198","C.Farney; J.C. Gomes",2000,9,12,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba. Vertente S. Aproximadamente 290/320 M.S.M. Porção final da Serra( Sudeste).",NA,NA,"Árvore, 4,5 metros de altura; DAP 3.9 cm. Individuo 03 SAP 03; folhas jovens verdes levemente discolores; flores em botões muito jovens, esverdeados.","urn:catalog:JBRJ:RB:943962",NA,"Peltogyne discolor Vogel"
"33",NA,"MBM","MBM","404961","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Lima, HC","2006-01-01T00:00:00.000+0000",NA,"4198","Farney, C; Gomes, JC",2000,9,12,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba, Porção final da Serra (Sudeste)",0,0,"Árvore 4,5 m de altura; DAP 3.9 cm. Indivíduo 03 SAP 03; folhas jovens verdes levemente discolores; flores em botões muito jovens, esverdeados.; Mata Estacional Semidecidual.","BRA:MBM:MBM:0000404961",NA,"Peltogyne discolor Vogel"
"34","2014-07-22T08:23:02.000+0000","JBRJ","RB","RB00146095","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"562","P.R.FARÁG",1997,2,13,"Brazil","Rio de Janeiro","Armação dos Búzios","MATA DE JOSÉ GONÇALVEZ, VIZINHA À FAZ. RANCHO 10.",NA,NA,"ÁRVORE COM CA. DE 10M DE ALT., RITIDOMA ISO COM MARCAS TRANSVERSAIS, CASCA VIVA VERMELHA","urn:catalog:JBRJ:RB:146095",NA,"Peltogyne discolor Vogel"
"35","2017-10-04T12:48:33.000+0000","JBRJ","RB","RB00423388","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"5421","H.C. de Lima; G.P. Lewis",1997,6,28,"Brazil","Rio de Janeiro","Cabo Frio","Búzios, estrada da Rasa, condomínio Bause Club, Praia de Caravelas.",NA,NA,"Árvore com 4 m de altura; tronco com casca lisa e acinzentada, DAP ca. 10cm; frutos acastanhados. Ocasional.","urn:catalog:JBRJ:RB:423388",NA,"Peltogyne discolor Vogel"
"36",NA,"USP","SPF","200513","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Anônimo",NA,NA,"5421","Lima, HC",1997,6,28,"Brazil","Rio de Janeiro","Cabo Frio",NA,0,0,NA,"BRA:USP:SPF:0000200513",NA,"Peltogyne discolor Vogel"
"37","2014-07-08T03:29:08.000+0000","JBRJ","RB","RB00423643","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"5421","H.C. de Lima; G.P. Lewis",1997,6,28,"Brazil","Rio de Janeiro","Cabo Frio","Búzios, estrada da Rasa, codomínio Bausen Club, praia de Caravelas.",NA,NA,"Árvore com 4 m de altura; tronco com casca lisa e acinzentada DAP. ca 10 cm; frutos acastanhados. Ocasional.","urn:catalog:JBRJ:RB:423643",NA,"Peltogyne discolor Vogel"
"38",NA,"IPA","IPA","64452","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Córdula, E.","2013-09-25T00:00:00.000+0000",NA,"890","Ferreira, M.C.; Jost, T.; Jost, T.",1996,2,2,"Brazil","Bahia","Conde","Fazenda do Bu. Mata do Fundão I",-42.75,-12.016667,"Árvore de aproximadamente 10m; folhas coriáceas levemente discolores, glabras; frutos jovens verdes","BRA:IPA:IPA:0000064452",NA,"Peltogyne discolor Vogel"
"39","2017-10-06T08:30:17.000+0000","JBRJ","RB","RB00423764","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","H.C. de Lima",NA,NA,"5307","H.C.  de Lima; P.R.C. Farág & F.R. Scarano",1996,2,26,"Brazil","Rio de Janeiro","Cabo Frio","Estrada da Rasa, Bauen Club, caminho para a Recepção entre a porteira e guarita.",NA,NA,"Árvore pequena com 4 m de altura. Frutos castanhos-esvredeados. Ocasional.","urn:catalog:JBRJ:RB:423764",NA,"Peltogyne discolor Vogel"
"40",NA,"USP","SPF","200829","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Lima, HC","1998-02-01T00:00:00.000+0000",NA,"5307a","Lima, HC",1996,3,26,"Brazil","Rio de Janeiro","Armação dos Búzios",NA,0,0,NA,"BRA:USP:SPF:0000200829",NA,"Peltogyne discolor Vogel"
"41",NA,"USP","SPF","200835","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Anônimo",NA,NA,"5440","Lima, HC",1996,7,9,"Brazil","Rio de Janeiro","Armação dos Búzios",NA,0,0,NA,"BRA:USP:SPF:0000200835",NA,"Peltogyne discolor Vogel"
"42",NA,"UNICAMP","UEC","192717","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"5440","Lima, H.C.",1996,7,9,"Brazil","Rio de Janeiro","Armação dos Búzios","Bausen Club, próximo a estrada do condomínio do Lago.",0,0,"Árvore pequena com 4m de altura DAP ca. 12cm frutos castanhos-esverdeados. Ocasional.","BRA:UNICAMP:UEC:0000192717",NA,"Peltogyne discolor Vogel"
"43","2017-10-04T11:56:17.000+0000","JBRJ","RB","RB00423455","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"5440","H.C. de Lima",1996,7,9,"Brazil","Rio de Janeiro","Armação dos Búzios","Bausen Club, próximo a estrada do condomínio do Lago.",NA,NA,"Árvore pequena com 4 m de altura DAP ca. 12 cm frutos castanhos- esverdeados. Ocasional.","urn:catalog:JBRJ:RB:423455",NA,"Peltogyne discolor Vogel"
"44","2017-10-04T12:04:19.000+0000","JBRJ","RB","RB00398971","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","H.C. de Lima",NA,NA,"5017","Haroldo C. de Lima; F. Garcia & G. Laurentino",1995,3,16,"Brazil","Rio de Janeiro","Cabo Frio","Estrada velha Cabo- Frio Búzios, próxima ao Condominio Dunas do Peró. Restinga arbórea, solo arenoso-argiloso.",NA,NA,"Arbusto com 2,5 metros de altura. Estéril. ocasional.","urn:catalog:JBRJ:RB:398971",NA,"Peltogyne discolor Vogel"
"45",NA,"MBM","MBM","284927","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Pinto, GCP",NA,NA,"824","Clara Ferreira, M; et al.",1995,11,8,"Brazil","Bahia","Conde","Fazenda do Bu",0,0,NA,"BRA:MBM:MBM:0000284927",NA,"Peltogyne discolor Vogel"
"46",NA,"IPA","IPA","64468","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Pinto, P.","1996-03-06T00:00:00.000+0000",NA,"824","Ferreira, M.C.",1995,11,8,"Brazil","Bahia","Conde","Fazenda do Bu. Mata do Fundão",-41.65,-12.0625,"Árvore de aproximadamente 10m; folhas coriáceas discolores glabras; botões florais cremes; flores brancas perfumadas; frutos jovens verdes pilosos","BRA:IPA:IPA:0000064468",NA,"Peltogyne discolor Vogel"
"47",NA,"UESC","UESC","10355","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"824","Ferreira, M.C.",1995,11,8,"Brazil","Bahia","Conde",NA,-37.694167,-12.0625,"Árvore de aproximadamente 10m.","BRA:UESC:UESC:0000010355",NA,"Peltogyne discolor Vogel"
"48","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","213439","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Pinto, G.C.P.","1996-03-06T00:00:00.000+0000",NA,"824","Mike Hopkins",1995,11,8,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:inpa:herbarium:561",NA,"Peltogyne discolor Vogel"
"49",NA,"MBM","MBM","284928","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel","Pinto, GCP",NA,NA,"1728","Bautista, HP; et al.",1995,12,12,"Brazil","Bahia","Conde","Fazenda do Bu",0,0,NA,"BRA:MBM:MBM:0000284928",NA,"Peltogyne discolor Vogel"
"50","2014-07-08T03:29:07.000+0000","JBRJ","RB","RB00423630","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"4807","H.C. de Lima; et al.",1993,10,19,"Brazil","Rio de Janeiro","Cabo Frio","Serra das Emerêcias, caminho para ponto das Emerências.",NA,NA,"Árvore com 6m de altura; tronco com casca lisa e acinzentado. Estéril. Ocasional.","urn:catalog:JBRJ:RB:423630",NA,"Peltogyne discolor Vogel"
"51","2014-07-22T14:00:44.000+0000","JBRJ","RB","RB00382223","Peltogyne discolor Vogel",NA,"Fabaceae","Peltogyne","discolor","Vogel",NA,NA,NA,"4807","Haroldo C. de Lima; et al.",1993,10,19,"Brazil","Rio de Janeiro","Cabo Frio","Serra das Emerencias, caminho para a ponta das Emerencias.",NA,NA,"Árvore com 6 metros de altura. Tronco com casca lisa e acinzentada. Estéril. Ocasional.","urn:catalog:JBRJ:RB:382223",NA,"Peltogyne discolor Vogel"
