"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1",NA,"Universidade Federal do Ceará, UFC","EAC","61142","Pterocarpus zehntneri Harms","Fabaceae","Pterocarpus","zehntneri","Harms","Araújo, F.F.","2017-05-01T00:00:00.000+0000",NA,"216","Araújo, F.F.",2017,5,14,"Brazil","Ceará","Graça","Sítio Santa Clara.",-40.812694,-3.968444,"Inventário florístico da Região Noroeste do Estado do Ceará: diversidade e potencialidades do bioma Caatinga.; Árvore, ca. 5-7 m alt.; caule e ramos amarelados; folhas cartáceas; frutos sâmaras verdes, imaturas.; Área de caatinga fech","BRA:UFC:EAC:0000061142","Pterocarpus zehntneri Harms",NA,NA,NA,NA,NA
"2",NA,"UFPI","TEPB","31363","Pterocarpus zehntneri Harms","Fabaceae","Pterocarpus","zehntneri","Harms","E. CORDULA & M. ALVES","2016-08-16T00:00:00.000+0000",NA,"161","D. SILVA",2016,1,26,"Brazil","Piauí","Buriti dos Lopes","Fazenda Mucambo Velho",-41.702556,-3.366278,"Árvore; corola com bordas amareladas e interior vermelho; frequente; (HERBARIUM DUPLICATA 81434 UFP) Ambiente: Cerrado ecotonal <ll>dwc_commonname:</ll> Pau de sangle","BRA:UFPI:TEPB:0000031363","Pterocarpus zehntneri Harms",NA,NA,NA,NA,NA
"3",NA,"Universidade Federal da Bahia (UFBA)","ALCB","122211","Pterocarpus zehntneri Harms","Fabaceae","Pterocarpus","zehntneri","Harms","Guedes, ML","2015-11-01T00:00:00.000+0000",NA,"24222","Guedes, ML; Chagas, F das; Silveira, ER",2015,10,8,"Brazil","Ceará",NA,NA,-41.618889,-3.910833,"de ca 3 m de altura. Frutos sâmara, passadas.","BRA:UFBA:ALCB:0000122211","Pterocarpus zehntneri Harms",NA,NA,NA,NA,NA
"4",NA,"Universidade Federal da Bahia (UFBA)","ALCB","78240","Pterocarpus zehntneri Harms","Fabaceae","Pterocarpus","zehntneri","Harms","Ferreira, MC","2002-05-01T00:00:00.000+0000",NA,"1253","Ferreira, MC; Jost, T; Tourinho, R",2002,5,4,"Brazil","Bahia","Bom Jesus da Lapa","Médio São Francisco, Ba-160",-43.542778,-13.267778,"com ca. de 4 m de altura. Frutos secos de cor ocre. Material para fitoquímica e DNA.","BRA:UFBA:ALCB:0000078240","Pterocarpus zehntneri Harms",NA,NA,NA,NA,NA
"5","2007-03-15T11:10:38.000+0000","K","Herbarium","K000207442","Pterocarpus zehntneri Harms","Fabaceae","Pterocarpus","zehntneri","Harms",NA,NA,NA,"9613","Thomas, W.W.; Carvalho, A.; Amorim, A.; Sant'Ana, S.; Lisboa, S.",1993,1,24,"Brazil",NA,"Teresina","36km N of Picos on BR-316 to Teresina",-41.8,-6.88,NA,"http://specimens.kew.org/herbarium/K000207442","Pterocarpus zehntneri Harms",NA,NA,NA,NA,NA
"6","2017-10-19T01:58:46.000+0000","JBRJ","RB","RB00182325","Pterocarpus zehntneri Harms","Fabaceae","Pterocarpus","zehntneri","Harms","G. Pinto/H. Bautista","1984-10-18T00:00:00.000+0000",NA,"859","H. P. Bautista; et O.A. Salgado",1984,3,20,"Brazil","Bahia","Macaúbas","próximo de Veredinha.",-42.633333,-12.9,"Árvore com 6m de altura, 30 cm de diâmetro à altura do peito (fanerófita); frutificação abundante, sâmaras grandes, castanhas. Pouco frequente.","urn:catalog:JBRJ:RB:182325","Pterocarpus zehntneri Harms",NA,NA,NA,NA,NA
"7",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","9091","Pterocarpus zehntneri Harms","Fabaceae","Pterocarpus","zehntneri","Harms","Bautista, H.P.; Pinto, G.C.P.","1984-01-01T00:00:00.000+0000",NA,"859","Bautista, H.P.",1984,3,20,"Brazil","Bahia","Macaúbas","Próx. de Veredinha.",NA,NA,"árvore, flor sâmara. Pouco freqüente","BRA:UFSC:FLOR:0000009091","Pterocarpus zehntneri Harms",NA,NA,NA,NA,NA
"8",NA,"Universidade Federal da Bahia (UFBA)","ALCB","15551","Pterocarpus zehntneri Harms","Fabaceae","Pterocarpus","zehntneri","Harms","Bautista, HP; Pinto, GCP","1984-10-01T00:00:00.000+0000",NA,"859","Bautista, HP; Salgado, OA",1984,3,20,"Brazil","Bahia","Macaúbas","Chapada Diamantina",-42.633333,-12.9,"Árvore com 6m de altura, 30 cm de diâmetro à altura do peito (fanerófita); frutificação abundante, sâmaras grandes, castanhas.; Relevo: Rampas coluviais&nf;Vegetação: Estepe Arbórea Aberta (Caatinga)","BRA:UFBA:ALCB:0000015551","Pterocarpus zehntneri Harms",NA,NA,NA,NA,NA
"9",NA,"UEFS","HUEFS","5357","Pterocarpus zehntneri Harms","Fabaceae","Pterocarpus","zehntneri","Harms",NA,NA,NA,"859","Bautista, H.P.",1984,3,20,"Brazil","Bahia","Macaúbas",NA,-42.633333,-12.9,NA,"BRA:UEFS:HUEFS:0000005357","Pterocarpus zehntneri Harms",NA,NA,NA,NA,NA
"10",NA,"IPA","IPA","48086","Pterocarpus zehntneri Harms","Fabaceae","Pterocarpus","zehntneri","Harms","Pinto, P.; Bautista, H.P.","1984-10-18T00:00:00.000+0000",NA,"859","Bautista, H.P.; Salgado, O.A.; Salgado, O.A.",1984,3,20,"Brazil","Bahia","Macaúbas","Próximo de Veredinha. Pouco frequênte.Relevo: rampas coluviais",-42.633333,-12.9,"Árvore com 6m de altura, 30cm DAP (fanerófita). Frutificação abundante, sâmaras grandes, castanhas","BRA:IPA:IPA:0000048086","Pterocarpus zehntneri Harms",NA,NA,NA,NA,NA
