"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1","2017-10-14T13:39:55.000+0000","JBRJ","RB","RB00793061","Dimorphandra parviflora Spruce ex Benth.","Fabaceae","Dimorphandra","parviflora","Spruce ex Benth.","M.F. Simon",NA,NA,"16349",NA,"G.P. Silva; et al",2012,8,22,"Brazil","Rondônia","Porto Velho","Módulo Caiçara, parcela 3, margem direita do rio Madeira.",-64.796111,-9.443333,"Árvore. Frutos imaturos negros. Ocasional","urn:catalog:JBRJ:RB:793061",NA,"Dimorphandra parviflora Spruce ex Benth.",NA,NA,NA
"2",NA,"UNEMAT","HERBAM","2333","Dimorphandra parviflora Spruce ex Benth.","Fabaceae","Dimorphandra","parviflora","Spruce ex Benth.","Lewis, GP Klitgaa","2009-01-01T00:00:00.000+0000",NA,"1203",NA,"Zappi, DC; Milliken, W; Biggs, N; Henicka, GS; Silveira, EA; Phillippsen, M; Piva, JH",2008,2,11,"Brazil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Floresta ombrófila alta aberta.",-55.519167,-9.508333,"Projeto Flora Cristalino","BRA:UNEMAT:HERBAM:0000002333",NA,"Dimorphandra parviflora Spruce ex Benth.",NA,NA,NA
"3",NA,"USP","SPF","207359","Dimorphandra parviflora Spruce ex Benth.","Fabaceae","Dimorphandra","parviflora","Spruce ex Benth.","Lewis, GP",NA,NA,"1131",NA,"Zappi, DC; Milliken, W; Biggs, N; Henicka, GS; Silveira, EA; Piva, JH",2008,2,8,"Brazil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino, mata perto da pousada.",-55.4928,-9.2727,"Árvore 40 m alt. 25 cm diâm., inflorescências verde-amareladas.; Floresta alta aberta.","BRA:USP:SPF:0000207359",NA,"Dimorphandra parviflora Spruce ex Benth.",NA,NA,NA
"4",NA,"NY","NY","1183841","Dimorphandra parviflora Spruce ex Benth.","Fabaceae","Dimorphandra","parviflora","Spruce ex Benth.","G. P. Lewis; B. B. Klitgaard","2009-01-01T00:00:00.000+0000",NA,"1131",NA,"D. C. Zappi",2008,2,8,"Brazil","Mato Grosso",NA,"Parque Estadual Cristalino. Mata perto da pousada.",-55.8245,-9.457436,NA,"d4ad9e57-afcb-4b69-8cec-bfd2ee708427",NA,"Dimorphandra parviflora Spruce ex Benth.",NA,NA,NA
"5",NA,"UEFS","HUEFS","143931","Dimorphandra parviflora Spruce ex Benth.","Fabaceae","Dimorphandra","parviflora","Spruce ex Benth.",NA,NA,NA,"13932",NA,"Queiroz, L.P.de",2008,11,10,"Brazil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke. Marco 100.",-59.974722,-2.929444,"Mata de Terra Firme.","BRA:UEFS:HUEFS:0000143931",NA,"Dimorphandra parviflora Spruce ex Benth.",NA,NA,NA
"6",NA,"NY","NY","1161592","Dimorphandra parviflora Spruce ex Benth.","Fabaceae","Dimorphandra","parviflora","Spruce ex Benth.","L. H. P. Martins",NA,NA,"206",NA,"P. A. C. L. AssunÃ§Ã£o",1995,6,10,"Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26.  Floresta de Vertente.",0,0,NA,"fb090fdf-beef-450a-849b-a12a5c320304",NA,"Dimorphandra parviflora Spruce ex Benth.",NA,NA,NA
"7",NA,"Instituto de Botânica, IBT","SP","332428","Dimorphandra parviflora Spruce ex Benth.","Fabaceae","Dimorphandra","parviflora","Spruce ex Benth.","Martins, LHP",NA,NA,"206",NA,"Assunção, PACL; Pereira, EC",1995,6,10,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Itacoatiara, km 26",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000332428",NA,"Dimorphandra parviflora Spruce ex Benth.",NA,NA,NA
"8","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","189578","Dimorphandra parviflora Spruce ex Benth.","Fabaceae","Dimorphandra","parviflora","Spruce ex Benth.",NA,NA,NA,"316",NA,"Costa, MAS",1995,7,19,"Brazil","Amazonas",NA,"Reserva Florestal Adolfo Ducke",-59.97,-2.883333,NA,"urn:catalog:inpa:herbarium:33750",NA,"Dimorphandra parviflora Spruce ex Benth.",NA,NA,NA
"9","2014-07-22T08:10:17.000+0000","JBRJ","RB","RB00141559","Dimorphandra parviflora Spruce ex Benth.","Fabaceae","Dimorphandra","parviflora","Spruce ex Benth.",NA,NA,NA,"316",NA,"M.A.S. Costa; L.G.Lohmann, C.F. da Silva",1995,7,19,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke km 26 Manaus-Itacoatiara.",-59.966667,-2.883333,"Árvore, subdossel 30 cm de DAP, Ritidoma cinza escuro, tronco circular, reto até 3m depois tortuoso para cima, lenticelas enfileiradas formando estrias, desprendimento por placas escassas, casca morta fina, casca viva amarela de 2 mm de espessura, alburno esbranquiçado fibroso","urn:catalog:JBRJ:RB:141559",NA,"Dimorphandra parviflora Spruce ex Benth.",NA,NA,NA
"10",NA,"Instituto de Botânica, IBT","SP","341723","Dimorphandra parviflora Spruce ex Benth.","Fabaceae","Dimorphandra","parviflora","Spruce ex Benth.",NA,NA,NA,"316",NA,"Costa, MAS; Lohmann, LG; Silva, CF",1995,7,19,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Itacoatiara, km 26, floresta de vertente",-59.966667,-2.883333,NA,"BRA:IBt:SP:0000341723",NA,"Dimorphandra parviflora Spruce ex Benth.",NA,NA,NA
