"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments"
"1",NA,"UEFS","HUEFS","235433","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel","L.P.Queiroz","2018-02-01T00:00:00.000+0000",NA,"2140",NA,"Pennington, R.T.",2017,3,12,"Brazil","Bahia","Itaberaba","Fazenda Leão dos Brejos",-40.516667,-12.4,"Tall tropical dry forest","BRA:UEFS:HUEFS:0000235433",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"2",NA,"UEFS","HUEFS","233085","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"8476",NA,"Lima, H.C.de",2016,12,13,"Brazil","Rio de Janeiro","São José de Ubá","Valão Preto, estrada de Santa Maria, a 500 m da entrada da BR-186.",-41.931111,-21.37,"Mata estacional degradada.","BRA:UEFS:HUEFS:0000233085",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"4",NA,"UEFS","HUEFS","218526","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"7761",NA,"Lima, H.C.de",2014,3,10,"Brazil","Bahia","Itaju do Colônia","Fazenda Nova Esperança.",-39.625,-14.066111,"Mata seca.","BRA:UEFS:HUEFS:0000218526",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"6",NA,"UEFS","HUEFS","218197","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel","L.P.Queiroz","2016-10-01T00:00:00.000+0000",NA,"2433",NA,"Macedo, G.E.L.",2014,12,26,"Brazil","Bahia","Lajedinho","Lapnha: Gruta.",-40.981389,-12.464167,"Caatinga.","BRA:UEFS:HUEFS:0000218197",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"7","2017-10-15T17:03:04.000+0000","JBRJ","RB","RB00670171","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel","H.C. de Lima",NA,NA,"7420",NA,"Haroldo C. de Lima; Rogerio Gribel, Maristeria R. Lemes & Walter da Silva",2011,11,17,"Brazil","Rio de Janeiro","Itaocara","Rio Paraiba do Sul, Área da UHE Itaocara, Rodovia RJ- 158, entre Batatal e Porto Marinho. Mata seca sobre colina.",-42.274167,-21.721111,"Árvore com 14 metros de altura. Tronco com casca escamosa, pardacenta, DAP com aproximadamente 20 cm. Estéril. Material para banco de DNA. Fotos RG.","urn:catalog:JBRJ:RB:670171",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"8","2017-10-18T15:32:15.000+0000","JBRJ","RB","RB00589919","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"1535",NA,"Robson D. Ribeiro; Arno F. Brandes & Warlem Costa",2010,5,22,"Brazil","Rio de Janeiro","Armação dos Búzios","Alto da Praia Brava, Mirante. Vegetação sobre colinas litorâneas.",NA,NA,"Árvore com 5 metros de altura. Ramos com estípulas espinescentes avermelhadas. Estéril. Coletado amostra de madeira e DNA.","urn:catalog:JBRJ:RB:589919",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"9","2017-10-18T15:24:15.000+0000","JBRJ","RB","RB00589910","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"1526",NA,"Robson D. Ribeiro; Arno F. Brandes & Warlem Costa",2010,5,22,"Brazil","Rio de Janeiro","Cabo Frio","Centrinho, estrada para antiga Lixeira. Vegetação em área de morrotes mamelonares.",NA,NA,"Árvore com 4 metros de altura, tronco soltando placas. Ramos com estipulas espinescentes avermelhadas. Estéril. Coletado amostra de madeira e DNA.","urn:catalog:JBRJ:RB:589910",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"10","2017-10-18T15:37:44.000+0000","JBRJ","RB","RB00589922","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"1538",NA,"Robson D. Ribeiro; Arno F. Brandes & Warlem Costa",2010,5,23,"Brazil","Rio de Janeiro","Armação dos Búzios","Mirante Pro Lagos, local no alto entre as Praias Brava e Olho de Boi. Vegetação sobre colinas litorâneas.",NA,NA,"Árvore com 7 metros de altura, tronco soltando placas. Estéril. Coletado amostra de madeira e DNA.","urn:catalog:JBRJ:RB:589922",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"11",NA,"Reserva Natural Vale (CVRD)","CVRD","12101","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel","Domingos A. Folli","2009-04-03T00:00:00.000+0000",NA,"6317",NA,"Folli, D.A.",2009,3,20,"Brazil","Es","CASTELO",NA,-41.271901,-20.458724,"Campo de altitude <ll>dwc_commonname:</ll> Jacarandá de espinho","BRA:CVRD:CVRD:0000012101",NA,"Machaerium leucopterum Vogel",NA,NA,NA
"12","2017-10-04T12:18:50.000+0000","JBRJ","RB","RB00561473","Machaerium leucopterum Vogel","Fabaceae","Machaerium","leucopterum","Vogel",NA,NA,NA,"1123",NA,"Robson D. Ribeiro; J.E. Meireles &  A. Sanches",2009,6,10,"Brazil","Rio de Janeiro","Armação dos Búzios","Mirante da Praia Brava. Vegetação de encosta sobre solo barrento.",NA,NA,"Árvore com 4 metros de altura, tronco escamoso e ramos armados. Frutos passados. DNA. Coletado sementes para o arboreto.","urn:catalog:JBRJ:RB:561473",NA,"Machaerium leucopterum Vogel",NA,NA,NA
