"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1",NA,"Universidade Federal do Ceará, UFC","EAC","47138","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo","Fabaceae","Acosmium","parvifolium","(Harms) Sch.Rodr. & A.M.G.Azevedo","Castro, A.S.F.","2012-02-24T00:00:00.000+0000",NA,"s.n.","Silveira, E.R.",2010,NA,NA,"Brazil","Ceará","Russas","Antes de Jaguaruana, BR 116",0,0,"Arvoreta.","BRA:UFC:EAC:0000047138","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo"
"2",NA,"UNICAMP","UEC","124866","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo","Fabaceae","Acosmium","parvifolium","(Harms) Sch.Rodr. & A.M.G.Azevedo","Schütz Rodrigues, R.","2005-01-01T00:00:00.000+0000",NA,"1499","Schütz Rodrigues, R.; Alencar, M.E.; Flores, A.S.",2002,4,6,"Brazil","Piauí","Pedro II","Buritizinho - APA da Serra da Ibiapaba, Caminho para a Serra.",0,0,"Árvore 4m alt., ritidoma cinza-claro, liso, estéril, em afloramento, solo arenoso com cascalho.","BRA:UNICAMP:UEC:0000124866","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo"
"3",NA,"UFPI","TEPB","19836","Acosmium parvifolium (Harms) Yakovlev","Fabaceae","Acosmium","parvifolium","(Harms) Yakovlev","R. Barros",NA,NA,"1498","R.S.Rodrigues",2002,4,6,"Brazil","Piauí","Pedro II","APA da serra de Ibiapaba, caminho da Serra",-41.435917,-4.412,"Árvore, ca. 6m, ritidoma cinza-claro, liso, frutos","BRA:UFPI:TEPB:0000019836","Acosmium parvifolium (Harms) Yakovlev"
"5",NA,"Universidade Federal do Ceará, UFC","EAC","30552","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo","Fabaceae","Acosmium","parvifolium","(Harms) Sch.Rodr. & A.M.G.Azevedo","Loiola, M.I.B.","2014-03-01T00:00:00.000+0000",NA,"938","Castro, A.S.F.",2001,2,18,"Brazil","Ceará","Cascavel","Cedro, próx. ao rio Pirangi. Substrato arenoso",0,0,"Arbusto.; Tabuleiro litorâneo","BRA:UFC:EAC:0000030552","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo"
"6",NA,"UFPB","JPB","28320","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo","Fabaceae","Acosmium","parvifolium","(Harms) Sch.Rodr. & A.M.G.Azevedo","Cardoso, D",NA,NA,"233","Moura, ACA",2001,2,11,"Brazil","Piauí","Coronel José Dias","Parque Nacional da Serra da Capivara, Zabêle",0,0,"Arbóreo com ca. 2m, flores creme. ; DE","BRA:UFPB:JPB:0000028320","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo"
"7",NA,"Universidade Federal do Ceará, UFC","EAC","20266","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo","Fabaceae","Acosmium","parvifolium","(Harms) Sch.Rodr. & A.M.G.Azevedo","Loiola, M.I.B.","2014-03-01T00:00:00.000+0000",NA,"s.n.","Nunes, E.",1992,6,3,"Brazil","Ceará","Caucaia","Próx. à praia do Pacheco.",0,0,"Arvoreta.; Litorâneo","BRA:UFC:EAC:0000020266","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo"
"8",NA,"UFPI","TEPB","1054","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo","Fabaceae","Acosmium","parvifolium","(Harms) Sch.Rodr. & A.M.G.Azevedo","R. Barros","2006-01-01T00:00:00.000+0000",NA,NA,"A. Castro",1986,11,20,"Brazil","Piauí","Pedro II","Buritizinho",NA,NA,"Árvore, flor brancacenta Ambiente: Carrasco <ll>dwc_commonname:</ll> cafezinho, flor-de-alma.","BRA:UFPI:TEPB:0000001054","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo"
"9",NA,"Universidade Federal do Ceará, UFC","EAC","8203","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo","Fabaceae","Acosmium","parvifolium","(Harms) Sch.Rodr. & A.M.G.Azevedo","Loiola, M.I.B.","2014-03-01T00:00:00.000+0000",NA,"s.n.","Fernandes, A.",1980,3,1,"Brazil","Piauí",NA,"Entre Santo Antônio de Dentro e Rio Parafuso.",0,0,"Arbusto, independente, folhas alternas.","BRA:UFC:EAC:0000008203","Leptolobium parvifolium (Harms) Sch.Rodr. & A.M.G.Azevedo"
"10","2007-03-15T12:29:34.000+0000","K","Herbarium","K000188424","Acosmium parvifolium (Harms) Yakovlev","Fabaceae","Acosmium","parvifolium","(Harms) Yakovlev","Stirton, C.",NA,NA,"s.n.","Fernandes, A.; del'Arco, M.",1980,3,1,"Brazil",NA,NA,"Entre Santo Antonio de Dentro e Rio Parafuso",NA,NA,NA,"http://specimens.kew.org/herbarium/K000188424","Acosmium parvifolium (Harms) Yakovlev"
"12",NA,"UEFS","HUEFS","138250","Acosmium parvifolium (Harms) Yakovlev","Fabaceae","Acosmium","parvifolium","(Harms) Yakovlev",NA,NA,NA,"8390EAC","Fernandes, A.",1980,4,16,"Brazil","Piauí","São Miguel do Tapuio","Entre São Miguel do Tapuio e Novo Orient.",NA,NA,"Substrato pedregoso. Caatinga.","BRA:UEFS:HUEFS:0000138250","Acosmium parvifolium (Harms) Yakovlev"
