"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"UNESC","CRI","10913","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","Renato Colares & Aline V. Guislon","2017-09-18T00:00:00.000+0000",NA,NA,NA,"Alexandre Medeiros",2017,5,23,"Brazil","Santa Catarina","Balneário Camboriú","Laranjeiras (Pedra do Urubu)",NA,NA,"Coleta 356.","BRA:UNESC:CRI:0000010913",NA,"Ormosia arborea Harms",NA,NA
"2",NA,"UEFS","HUEFS","215419","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms",NA,NA,NA,"7934",NA,"Lima, H.C.de",2015,2,2,"Brazil","Rio de Janeiro","Macaé","Barra do Sana, cerca 1 Km na estrada para Sana. Mata degradada.",-42.203889,-22.365,NA,"BRA:UEFS:HUEFS:0000215419",NA,"Ormosia arborea Harms",NA,NA
"3",NA,"UEFS","HUEFS","218551","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms",NA,NA,NA,"8017",NA,"Lima, H.C.de",2015,7,8,"Brazil","Rio de Janeiro","Saquarema","Parque Estadual da Costa do Sol, Núcleo Massambaba, Jacarepiá, estrada do Cajueiro, Glebas 5-6.",-42.436667,-22.924444,"Mata de Restinga Arbustiva de moita.","BRA:UEFS:HUEFS:0000218551",NA,"Ormosia arborea Harms",NA,NA
"4",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA129019","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","Colletta, G.D. et al.","2014-01-01T00:00:00.000+0000",NA,"1435",NA,"Colletta, G.D.",2014,4,16,"Brazil","São Paulo","Tapiraí","Reserva CBA, Represa",NA,NA,NA,"BRA:ESALQ:ESA:0ESA129019",NA,"Ormosia arborea Harms",NA,NA
"5",NA,"UEFS","HUEFS","224139","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms",NA,NA,NA,"13",NA,"Vergne, M.C.",2014,12,2,"Brazil","São Paulo","Rio Claro","UNESP campus Bela Vista, em frente à Administração do IB.",NA,NA,NA,"BRA:UEFS:HUEFS:0000224139",NA,"Ormosia arborea Harms",NA,NA
"6",NA,"UEFS","HUEFS","234425","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","R.A.Bonaldi","2015-01-01T00:00:00.000+0000",NA,"993",NA,"Bonaldi, R.A.",2014,12,27,"Brazil","Paraná","Paranaguá","Tinguçú.",NA,NA,"Floresta Ombrófila Densa das Terras Baixas.","BRA:UEFS:HUEFS:0000234425",NA,"Ormosia arborea Harms",NA,NA
"7","2015-10-22T09:02:01.000+0000","JBRJ","RB","RB01028641","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","M.C. Vergne",NA,NA,"13",NA,"M.C. Vergne",2014,12,2,"Brazil","São Paulo","Rio Claro","UNESP campus Bela Vista, em frente à Administração do IB.",NA,NA,"Árvore 13m, flores roxas","urn:catalog:JBRJ:RB:1028641",NA,"Ormosia arborea Harms",NA,NA
"8",NA,"UFRGS","ICN","171978","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","Molz, M",NA,NA,"s.n.",NA,"Molz, M; M. Grings, G Seger",2012,8,11,"Brazil","Rs","Três Cachoeiras",NA,-49.919444,-29.438889,"WGS-84; Árvore com 12m de altura, frutos imaturos; Floresta Ombrófila Densa de Terras Baixas","BRA:UFRGS:ICN:0000171978",NA,"Ormosia arborea Harms",NA,NA
"9",NA,"USP","SPF","200925","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","Fiaschi, P","2011-01-01T00:00:00.000+0000",NA,"3531",NA,"Fiaschi, P",2011,1,22,"Brazil","Espírito Santo","Santa Leopoldina","Chaves.",-40.546028,-20.001278,NA,"BRA:USP:SPF:0000200925",NA,"Ormosia arborea Harms",NA,NA
"10",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","18529","Ormosia arborea Harms",NA,"Fabaceae","Ormosia","arborea","Harms","D.Cardoso","2011-02-21T00:00:00.000+0000",NA,"7",NA,"F.Gadelha",2011,1,21,"Brazil","Pernambuco","Lagoa dos Gatos","Serra do Urubu",NA,NA,"Indivíduo ca. 15 m alt. e 20 cm DAP; frutos deiscentes, marron escuro; sementes vermelho e preta, com o epicarpo muito duro.","BRA:UFRPE:HST:0000018529",NA,"Ormosia arborea Harms",NA,NA
