"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","234644","Cardoso, DBOS"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","230449","Rech, AR"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","232192","Zartman, CE"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","249483","Amaral, IL do"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","224192","Zartman, CE"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","230613","Hamaguchi, JO"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","230504","Meireles, JE"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","200682","Silva, MF da"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","194340","Mouzinho, R"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","189564","Cort̻s, A"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","186621","Oliveira, AA de"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","188541","Ferreira, LV"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","167939","Mori, SA"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","168767","Ziburski"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","138791","Magalḥes, FMM"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","143817","Ferreira, CAC"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","142042","Soares, E"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","201620","Magalḥes, FMM"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","124945","Co̻lho, LF"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","154133","Zarucchi, JL"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","154209","Zarucchi, JL"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","154315","Zarucchi, JL"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","128388","Hill, SR"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","110363","Souza, F de"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","101847","Martinelli, GM"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","141390","Gentry, AH"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","35584","Silva, MF da"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","29869","Prance, GT"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","30053","Prance, GT"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","27329","Co̻lho, LF"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","23598","Prance, GT"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","25791","Prance, GT"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","13947","Rodrigues, WA"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","14017","Rodrigues, WA"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","7647","Rodrigues, WA"
