"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","225765","Carvalho-Sobrinho, JG de"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","225792","Carvalho-Sobrinho, JG de"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","225691","Zartman, CE"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","232163","Castilho, CV"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","222685","Castilho, CV"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","222688","Pereira, E da C."
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","232061","Castilho, CV"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","198165","Barbosa, EM"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","186809","Sothers, CA"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","179425","Assun̤̣o, PACL"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","179457","Nascimento, JR"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","173325","Nee, MH"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","171301","Oliveira, AA de"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","171416","Oliveira, AA de"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","175030","Pacheco, M"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","188135","Boom, BM"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","172150","Mars, L"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","171993","Mackenzie, CA"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","172004","Nascimento, JR"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","43682","Rodrigues, WA"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","35908","Monteiro, OP"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","21328","Rodrigues, WA"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","21333","Rodrigues, WA"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","21359","Rodrigues, WA"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","19186","Rodrigues, WA"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","19201","Prance, GT"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","14210","Rodrigues, WA"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","14287","Rodrigues, WA"
