"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","232798","Pereira, E da C."
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","232800","Castilho, CV"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","232799","Pereira, E da C."
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","232708","Pereira, E da C."
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","192533","Assun̤̣o, PACL"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","194211","Brocki, E"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","192869","Martins, LHP"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","189601","Vicentini, A"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","173426","Nee, MH"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","180356","Kukle, P"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","55703","Reis, LQ"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","57690","Lourteig, A"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","57651","Haroldo"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","57692","Lourteig, A"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","60328","Co̻lho, LF"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","57691","Lourteig, A"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","58612","Reis, LQ"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","61929","Souza, JA de"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","73453","Oliveira, AR de"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","27787","Souza, JA de"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","21214","Jọo"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","21252","Co̻lho, LF"
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","16907","Rodrigues, WA"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","15392","Rodrigues, WA"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","15515","Loureiro, AA"
"26","Instituto Nacional de Pesquisas da Amazônia (INPA)","17404","Rodrigues, WA"
"27","Instituto Nacional de Pesquisas da Amazônia (INPA)","17405","Rodrigues, WA"
"28","Instituto Nacional de Pesquisas da Amazônia (INPA)","14363","Rodrigues, WA"
"29","Instituto Nacional de Pesquisas da Amazônia (INPA)","14463","Rodrigues, WA"
"30","Instituto Nacional de Pesquisas da Amazônia (INPA)","14331","Rodrigues, WA"
"31","Instituto Nacional de Pesquisas da Amazônia (INPA)","14282","Rodrigues, WA"
"32","Instituto Nacional de Pesquisas da Amazônia (INPA)","10681","Rodrigues, WA"
"33","Instituto Nacional de Pesquisas da Amazônia (INPA)","12681","Rodrigues, WA"
"34","Instituto Nacional de Pesquisas da Amazônia (INPA)","7796","Rodrigues, WA"
"35","Instituto Nacional de Pesquisas da Amazônia (INPA)","6109","Pessoal do C.P.F."
"36","Instituto Nacional de Pesquisas da Amazônia (INPA)","6003","Co̻lho, DF"
"37","Instituto Nacional de Pesquisas da Amazônia (INPA)","5045","Fr�_es, RL"
