"","scientificName","new_Lon","new_Lat","municipality","county.shape","status"
"64","Swartzia multijuga Vogel",-24.952417,-24.952417,"tunas do parana","not found","outside Brazil"
"65","Swartzia multijuga Vogel",-44.052756,-19.640341,"pedro leopoldo","pedro leopoldo","Ok"
"66","Swartzia parvipetala (R.S.Cowan) Mansano",-46.333333,-14.166667,"posse","posse","Ok"
"67","Swartzia parvipetala (R.S.Cowan) Mansano",-48.95,-14.633333,"barro alto","niquelandia","outside municipality"
"68","Swartzia parvipetala (R.S.Cowan) Mansano",-48.95,-14.633333,"barro alto","niquelandia","outside municipality"
"69","Swartzia multijuga Vogel",-47.308889,-14.070556,"alto paraiso de goias","alto paraiso de goias","Ok"
"70","Swartzia parvipetala (R.S.Cowan) Mansano",-48.166667,-15.516667,"brasilia","brasilia","Ok"
"71","Swartzia parvipetala (R.S.Cowan) Mansano",-48.42,-13.82,NA,"campinacu","original municipality not informed"
"72","Swartzia parvipetala (R.S.Cowan) Mansano",-48.41667,-13.81667,"campinacu","campinacu","Ok"
"73","Swartzia parvipetala (R.S.Cowan) Mansano",-48.416667,-13.816667,"campinacu","campinacu","Ok"
"74","Swartzia parvipetala (R.S.Cowan) Mansano",-48.35,-13.86667,"minacu","campinacu","outside municipality"
"75","Swartzia multijuga Vogel",-24.783093,-24.783093,"adrianopolis","not found","outside Brazil"
"76","Swartzia multijuga Vogel",-19.524357,-19.524357,"matozinhos","not found","outside Brazil"
"77","Swartzia multijuga Vogel",-44.051722,-19.524357,"matozinhos","matozinhos","Ok"
"78","Swartzia parvipetala (R.S.Cowan) Mansano",-48.416667,-13.983333,"niquelandia","campinacu","outside municipality"
"79","Swartzia parvipetala (R.S.Cowan) Mansano",-48.51667,-14.01667,"niquelandia","campinacu","outside municipality"
"80","Swartzia parvipetala (R.S.Cowan) Mansano",-48.42,-13.98,NA,"campinacu","original municipality not informed"
"81","Swartzia parvipetala (R.S.Cowan) Mansano",-47.33,-14.12,NA,"alto paraiso de goias","original municipality not informed"
"82","Swartzia parvipetala (R.S.Cowan) Mansano",-47.333333,-14.116667,"alto paraiso de goias","alto paraiso de goias","Ok"
"83","Swartzia burchellii Mansano",-47.4,-14.033333,NA,"alto paraiso de goias","original municipality not informed"
"84","Swartzia parvipetala (R.S.Cowan) Mansano",-47.333333,-14.116667,"alto paraiso de goias","alto paraiso de goias","Ok"
"85","Swartzia burchellii Mansano",-47.333333,-14.116667,NA,"alto paraiso de goias","original municipality not informed"
"86","Swartzia burchellii Mansano",-47.466667,-6.833333,NA,"estreito","original municipality not informed"
"87","Swartzia multijuga Vogel",-43.645093,-19.189098,"santana do riacho","santana do riacho","Ok"
"88","Swartzia parvipetala (R.S.Cowan) Mansano",-49.05,-14.533333,"uruacu","uruacu","Ok"
"89","Swartzia parvipetala (R.S.Cowan) Mansano",-49.05,-14.733333,"barro alto","santa rita do novo destino","outside municipality"
"90","Swartzia parvipetala (R.S.Cowan) Mansano",-49.05,-14.53333,"uruacu","uruacu","Ok"
"91","Swartzia parvipetala (R.S.Cowan) Mansano",-49.05,-14.73333,"barro alto","santa rita do novo destino","outside municipality"
"92","Swartzia multijuga Vogel",-43.351088,-19.397162,"itambe do mato dentro","itambe do mato dentro","Ok"
"93","Swartzia multijuga Vogel",-43.351088,-19.397162,"itambe do mato dentro","itambe do mato dentro","Ok"
"94","Swartzia parvipetala (R.S.Cowan) Mansano",-49.1,-14.383333,"uruacu","uruacu","Ok"
"95","Swartzia parvipetala (R.S.Cowan) Mansano",-49.1,-14.38333,"uruacu","uruacu","Ok"
"96","Swartzia multijuga Vogel",-17.244912,-17.244912,"turmalina","not found","outside Brazil"
"97","Swartzia multijuga Vogel",-16.71925,-16.71925,"cristalia","not found","outside Brazil"
"98","Swartzia parvipetala (R.S.Cowan) Mansano",-48.911276,-16.956324,"bela vista de goias","bela vista de goias","Ok"
"99","Swartzia parvipetala (R.S.Cowan) Mansano",-46.471667,-15.869444,"iaciara","unai","outside municipality"
"100","Swartzia parvipetala (R.S.Cowan) Mansano",-46.4717,-14.0881,NA,"iaciara","original municipality not informed"
"101","Swartzia multijuga Vogel",-46.471667,-14.088055,"iaciara","iaciara","Ok"
"102","Swartzia multijuga Vogel",-44.123298,-20.178103,"brumadinho","brumadinho","Ok"
"103","Swartzia multijuga Vogel",-43.645093,-19.189098,"santana do riacho","santana do riacho","Ok"
"104","Swartzia multijuga Vogel",-43.645093,-19.189098,"santana do riacho","santana do riacho","Ok"
"105","Swartzia parvipetala (R.S.Cowan) Mansano",-47.797394,-15.780212,"brasilia","brasilia","Ok"
"106","Swartzia parvipetala (R.S.Cowan) Mansano",-55.25,-7.666667,NA,"novo progresso","original municipality not informed"
"108","Swartzia parvipetala (R.S.Cowan) Mansano",-49.683333,-14.883333,"rubiataba","itapaci","outside municipality"
"109","Swartzia parvipetala (R.S.Cowan) Mansano",-50.1409179125103,-15.9381184154732,NA,"goias","original municipality not informed"
"111","Swartzia parvipetala (R.S.Cowan) Mansano",-48.583333,-15.5,NA,"cocalzinho de goias","original municipality not informed"
"112","Swartzia parvipetala (R.S.Cowan) Mansano",-52.8731,-10.8339,NA,"sao jose do xingu","original municipality not informed"
"113","Swartzia parvipetala (R.S.Cowan) Mansano",-51.82,-17.23,NA,"caiaponia","original municipality not informed"
"114","Swartzia multijuga Vogel",-44.45296,-19.272381,"paraopeba","paraopeba","Ok"
"115","Swartzia parvipetala (R.S.Cowan) Mansano",-47.54084,-7.274441,NA,"filadelfia","original municipality not informed"
"116","Swartzia multijuga Vogel",-44,-18,NA,"augusto de lima","original municipality not informed"
"117","Swartzia multijuga Vogel",-21.495839,-21.495839,"cambuci","not found","outside Brazil"
"118","Swartzia multijuga Vogel",-55,-10,NA,"guaranta do norte","original municipality not informed"
"119","Swartzia parvipetala (R.S.Cowan) Mansano",-16.956324,-16.956324,"bela vista de goias","not found","outside Brazil"
"120","Swartzia multijuga Vogel",-48.936148,-25.115966,"bocaiuva do sul","bocaiuva do sul","Ok"
"121","Swartzia multijuga Vogel",-17.244912,-17.244912,"turmalina","not found","outside Brazil"
"122","Swartzia multijuga Vogel",-44.45296,-19.272381,"paraopeba","paraopeba","Ok"
"123","Swartzia multijuga Vogel",-48.821252,-24.783093,"adrianopolis","adrianopolis","Ok"
"124","Swartzia multijuga Vogel",-49.34863,-25.077069,"rio branco do sul","rio branco do sul","Ok"
"125","Swartzia multijuga Vogel",-48.903038,-24.952417,"tunas do parana","tunas do parana","Ok"
