"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Cenargen","CEN","93069","Swartzia lucida R.S.Cowan","Fabaceae","Swartzia","lucida","R.S.Cowan","B. M. T. Walter",NA,NA,"1548",NA,"Luiz Aquino Silva Santos",2015,5,6,"Brazil","Ro","PORTO VELHO","Inventário Florestal Nacional - Rondônia (IFN - RO) . Conglomerado RO 113, Subunidae 2 , Subparcela 1, Arbusto nº 1/F6.",-64.62,-9.54,"Base reta,flores esverdeada com uma pétala destacada branca Fruto imaturo arredondado, cor externa e interna verde, consistência externa carnosa, arilo interno, casca com coloração externa cinza e int","BRA:Cenargen:CEN:0000093069",NA,"Swartzia lucida R.S.Cowan"
"2",NA,"Cenargen","CEN","94833","Swartzia lucida R.S.Cowan","Fabaceae","Swartzia","lucida","R.S.Cowan","B. M. T. Walter",NA,NA,"231",NA,"Gustavo Paiva Evangelista Rocha",2013,5,6,"Brazil","Ro","PORTO VELHO","Área de Preservação Permanente do reservatório da UHE Jirau, margem direita do Rio Madeira",-59.675278,-9.316389,"Frequente em áreas abertas de pastagens abandonadas.","BRA:Cenargen:CEN:0000094833",NA,"Swartzia lucida R.S.Cowan"
"3",NA,"Cenargen","CEN","81798","Swartzia lucida R.S.Cowan","Fabaceae","Swartzia","lucida","R.S.Cowan","B. Torke",NA,NA,"16000",NA,"Glocimar Pereira-Silva",2012,2,7,"Brazil","Ro","PORTO VELHO","Ramal Miratinga, margem esquerda da BR - 364, sentido Rio Branco/AC.",-64.658888,-9.358611,"Área de influência indireta.","BRA:Cenargen:CEN:0000081798",NA,"Swartzia lucida R.S.Cowan"
"4",NA,"Cenargen","CEN","81888","Swartzia lucida R.S.Cowan","Fabaceae","Swartzia","lucida","R.S.Cowan","B. Torke",NA,NA,"16094",NA,"Glocimar Pereira-Silva",2012,2,13,"Brazil","Ro","PORTO VELHO","Linha de Transmissão Jirau - Santo Antônio, torre 46.",-64.253055,-9.198889,NA,"BRA:Cenargen:CEN:0000081888",NA,"Swartzia lucida R.S.Cowan"
"5",NA,"NY","NY","02144754","Swartzia lucida R.S.Cowan","Fabaceae","Swartzia","lucida","R.S.Cowan",NA,NA,NA,"16000",NA,"G. Pereira-Silva",2012,2,7,"Brazil","RondÃ´nia",NA,"Ramal Miratinga, margem esquerda da BR-364, sentido Rio Branco/AC.",-64.6589,-9.3586,NA,"1100d8c5-1662-4a20-b410-f892d24d6bb0",NA,"Swartzia lucida R.S.Cowan"
"6",NA,"NY","NY","02144756","Swartzia lucida R.S.Cowan","Fabaceae","Swartzia","lucida","R.S.Cowan",NA,NA,NA,"16094",NA,"G. Pereira-Silva",2012,2,13,"Brazil","RondÃ´nia",NA,"Linha de TransmissÃ£o Jirau - Santo Antonio, torre 46.",-64.2531,-9.1989,NA,"cdda598f-0241-42a7-9a5e-88677389b978",NA,"Swartzia lucida R.S.Cowan"
"7",NA,"Cenargen","CEN","83289","Swartzia lucida R.S.Cowan","Fabaceae","Swartzia","lucida","R.S.Cowan","B. M. T. Walter",NA,NA,"3568",NA,"Aécio Amaral-Santos",2012,6,13,"Brazil","Ro","PORTO VELHO","Linha de transmissão atrás da vila Jaci, à esquerda da cidade.",-64.405277,-9.2675,NA,"BRA:Cenargen:CEN:0000083289",NA,"Swartzia lucida R.S.Cowan"
"8",NA,"NY","NY","02679347","Swartzia lucida R.S.Cowan","Fabaceae","Swartzia","lucida","R.S.Cowan",NA,NA,NA,"3568",NA,"A. A. dos Santos",2012,6,13,"Brazil","RondÃ´nia",NA,"Linha de transmissÃ£o atrÃ¡s da vila Jaci, Ã  esquerda da cidade",-64.4053,-9.2675,NA,"9b82f0a5-3ea5-4034-a749-b3b481ec3d30",NA,"Swartzia lucida R.S.Cowan"
"9",NA,"Cenargen","CEN","82148","Swartzia lucida R.S.Cowan","Fabaceae","Swartzia","lucida","R.S.Cowan","B. M. T. Walter",NA,NA,"1660",NA,"Marcelo Fragomeni Simon",2012,7,1,"Brazil","Ro","PORTO VELHO","Povoado de Jaci Paraná, 1 km ao sul. Margem esquerda do rio Jaci Paraná.",-64.404166,-9.267778,"Árvore com 10 m de altura x 25 cm de DAP. Frutos maduros alaranjados, sementes negras, brilhantes, com arilo branco. Sementes coletadas de um indivíduo, encaminhadas ao CENARGEN.","BRA:Cenargen:CEN:0000082148",NA,"Swartzia lucida R.S.Cowan"
"10",NA,"Cenargen","CEN","84201","Swartzia lucida R.S.Cowan","Fabaceae","Swartzia","lucida","R.S.Cowan","B. M. T. Walter",NA,NA,"16531",NA,"Glocimar Pereira-Silva",2012,12,15,"Brazil","Ro","PORTO VELHO","Modulo Caiçara, Transecto 4, (margem direita do Igarapé), margem direita do rio Madeira.",-64.788055,-9.441389,NA,"BRA:Cenargen:CEN:0000084201",NA,"Swartzia lucida R.S.Cowan"
