"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","fieldNumber","comments"
"11",NA,"USP","SPF","180799","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Anônimo",NA,NA,"1188","Cardoso, D",2006,4,15,"Brazil","Bahia","Tucano",NA,-38.771944,-10.874722,NA,"BRA:USP:SPF:0000180799",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"12",NA,"UFPR","UPCB","58696","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,NA,"1188","Cardoso, D.",2006,4,15,"Brazil","Bahia","Tucano","Sítio do Mandacaru, Fazenda do Sr. Gildásio",-38.771944,-10.874722,"Árvore ca. 5m, bastante ramificada, folíolos coriáceos, flores com sépalas e filetes brancos, frutos imaturos verdes. Caatinga arbóreo-arbustiva densa..","BRA:UFPR:UPCB:0000058696",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"13",NA,"NY","NY","1144315","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,NA,"1298","J. Silva Costa",2005,8,20,"Brazil","Bahia",NA,"Serra do OrobÃ³, caminho para o pÃ¡tio das orquideas, na base da Serra.",-40.4911,-12.2997,NA,"8178ae8a-073b-4a8e-9476-47e2374d255a",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"14",NA,"UnB","UB","127755","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,NA,"1298","Costa, J",2005,8,20,"Brazil","Bahia","Ruy Barbosa","Serra Orobó, caminho para o pátio das orquídeas",-40.491111,-12.299722,"Frutos jovens verde-vináceos.; Árvore 3,5m.","BRA:UnB:UB:0000127755",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"15",NA,"UFPB","JPB","33744","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Dionísio, GO","2005-04-20T00:00:00.000+0000",NA,"304","Dionísio, GO",2004,9,3,"Brazil","Rio Grande do Norte","Baía Formosa","RPPN Mata Estrela, Interior da mata mais úmida.",-35.022222,-6.383056,"Árvore de grande porte. ; DE","BRA:UFPB:JPB:0000033744",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"16",NA,"UEFS","HUEFS","91600","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,NA,"225","Cardoso, D.",2004,12,30,"Brazil","Bahia","Tucano","Estrada para a Serra Pedra Grande, ca. 14,8 Km da cidade de Tucano.",-38.773611,-11.114167,"Caatinga. Solo bastante arenoso.","BRA:UEFS:HUEFS:0000091600",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"17",NA,"USP","SPF","182641","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Costa, J","2005-01-01T00:00:00.000+0000",NA,"225","Cardoso, D",2004,12,30,"Brazil","Bahia","Tucano",NA,-38.773611,-11.114167,NA,"BRA:USP:SPF:0000182641",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"18",NA,"USP","SPF","180798","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Costa, J","2005-01-01T00:00:00.000+0000",NA,"225","Cardoso, D",2004,12,30,"Brazil","Bahia","Tucano",NA,-38.773611,-11.114167,NA,"BRA:USP:SPF:0000180798",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"19","2014-07-22T08:13:10.000+0000","JBRJ","RB","RB00143178","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,NA,"494","T.N.Guedes",1958,1,26,"Brazil","Ceará","Ceará","Serra do Bezouro, sítio serrinha.",NA,NA,"Árvore grande de 20m. de altura","urn:catalog:JBRJ:RB:143178",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"20",NA,"US","Botany","2278382","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,NA,"494","T. Guedes",1958,1,26,"Brazil","Ceará",NA,"Serra do bezouro; near serrinha",NA,NA,NA,"http://n2t.net/ark:/65665/3f616da0f-b656-4490-b8de-8db41447c761",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"21",NA,"MN","R-TIPOS","76685A","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,"ISOTYPE","2446","Ducke, W.A.",1955,2,19,"Brazil","Ceará",NA,"Alto da Giboia",NA,NA,NA,"BRA:MN:R-TIPOS:000076685A",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"22",NA,"US","Botany","2341297","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,NA,"2446","A. Ducke",1955,2,19,"Brazil","Ceará",NA,"Fortaleza, higher of that gibeia, remains a forest (redovia federal km 24)",NA,NA,NA,"http://n2t.net/ark:/65665/3d27de464-ca90-49c5-b095-9151e08928f4",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"23","2017-10-18T17:15:07.000+0000","JBRJ","RB","RB00539533","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,"HOLOTYPE","2446","Ducke, A.",1955,6,7,"Brazil","Ceará","Fortaleza","Alto da Gibóia, rodovia federal Fortaleza-Recife, km 24.",NA,NA,"Árvore mediana de restos da antiga mata, flor brancacenta, arilo amarelo saturado. Nome vulgar: ""Pau d´óleo""","urn:catalog:JBRJ:RB:539533",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"24",NA,"IPA","IPA","8106","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","Fabaceae","Copaifera","arenicola",NA,"(Ducke) J.Costa & L.P.Queiroz","Gomes-Silva, A.",NA,NA,"2446","Ducke, A.",1955,6,7,"Brazil","Ceará",NA,"Alto da Gibóia, rodovia Fortaleza-Recife Km-24. Restos de mata semi xerófila",0,0,"Frutos maduros. Árvore mediana. Arilo amarelo saturado. Coleção tipo","BRA:IPA:IPA:0000008106",NA,"Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz",NA,NA,NA
"25",NA,"MN","R","76686","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Ducke, W.A.","1955-01-01T00:00:00.000+0000",NA,"s.n.","Botelho, P.",1955,8,NA,"Brazil","Ceará","Crato","Chapada da Serra Araripe",NA,NA,NA,"BRA:MN:R:0000076686",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"26",NA,"MN","R-TIPOS","76687A","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Ducke, A.","1955-01-01T00:00:00.000+0000",NA,"s.n.","Bezerra, P.",1955,8,NA,"Brazil","Ceará",NA,"Serra de Aratanha",NA,NA,NA,"BRA:MN:R-TIPOS:000076687A",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"27",NA,"Instituto de Botânica, IBT","SP","55413","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Ducke, A","1955-01-01T00:00:00.000+0000","PARATYPE","s.n.","Bezerra, P",1955,8,NA,"Brazil","Ceará",NA,"Serra Aratanha, Sítio São José",0,0,"Arilo amarelo saturado","BRA:IBt:SP:0000055413",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"28",NA,"MN","R-TIPOS","76687","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Ducke, A.","1955-01-01T00:00:00.000+0000",NA,"s.n.","Bezerra, P.",1955,8,NA,"Brazil","Ceará",NA,"Serra de Aratanha",NA,NA,NA,"BRA:MN:R-TIPOS:0000076687",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"29",NA,"MN","R-TIPOS","76688","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Ducke, A.","1955-01-01T00:00:00.000+0000",NA,"s.n.","Linhares, F.",1955,9,NA,"Brazil","Ceará","Guaramiranga","Serra de Baturité",NA,NA,NA,"BRA:MN:R-TIPOS:0000076688",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"30",NA,"Instituto de Botânica, IBT","SP","55412","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Ducke, A","1955-01-01T00:00:00.000+0000","PARATYPE","s.n.","Linhares, F",1955,9,NA,"Brazil","Ceará","Guaramiranga","Serra de Baturité",0,0,"Arilo amarelo tendente ao alaranjado","BRA:IBt:SP:0000055412",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"31",NA,"Instituto de Botânica, IBT","SP","55424","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Ducke, A",NA,"ISOTYPE","2446","Ducke, A",1955,12,22,"Brazil","Ceará","Fortaleza","Alto da Gibóia, rodovia Fortaleza-Recife, km 24, restos da mata semi-xerófila",0,0,"Árvore mediana, flor brancaenta, arilo amarelo saturado","BRA:IBt:SP:0000055424",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"32",NA,"IPA","IPA","8224","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","Fabaceae","Copaifera","arenicola",NA,"(Ducke) J.Costa & L.P.Queiroz","Gomes-Silva, A.","2009-08-19T00:00:00.000+0000",NA,"2446","Ducke, A.",1955,12,22,"Brazil","Ceará","Fortaleza","Alto da Giboia, resto de mata",0,0,"Árvore mediana; flor brancacento","BRA:IPA:IPA:0000008224",NA,"Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz",NA,NA,NA
"33",NA,"UEFS","HUEFS","75755","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,"TYPE","-2446-","Ducke, A.",1955,12,22,"Brazil","Ceará","Fortaleza","Alto da Gibóia.",NA,NA,"Mata","BRA:UEFS:HUEFS:0000075755",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"34",NA,"US","Botany","2341245","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,NA,"s.n.","P. Bezerra",1955,NA,NA,"Brazil","Ceará",NA,"Serra aratanha, near sao jose",NA,NA,NA,"http://n2t.net/ark:/65665/3b2ae9ba0-6880-42fa-a82e-7ff1617c3a77",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"35",NA,"MN","R-TIPOS","76689A","Copaifera cearensis var. arenicola Ducke","Fabaceae","Copaifera","cearensis","arenicola","var. arenicola Ducke",NA,NA,NA,"2368","Ducke, W.A.",1954,11,14,"Brazil","Ceará","Fortaleza","Mata do Diogo",NA,NA,NA,"BRA:MN:R-TIPOS:000076689A",NA,"Copaifera cearensis var. arenicola Ducke",NA,NA,NA
"36",NA,"IPA","IPA","8107","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","Fabaceae","Copaifera","arenicola",NA,"(Ducke) J.Costa & L.P.Queiroz","Gomes-Silva, A.","2009-08-19T00:00:00.000+0000",NA,"2368","Ducke, A.",1954,11,14,"Brazil","Ceará","Fortaleza","Mata do Diogo (Barra do Cocó)",0,0,"Árvore mediana, flor branca, arilo amarelo passando para alaranjado. Frutos maduros","BRA:IPA:IPA:0000008107",NA,"Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz",NA,NA,NA
"37",NA,"Universidade Federal do Ceará, UFC","EAC","1020","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Fernandes, A.","1956-05-15T00:00:00.000+0000",NA,"2368","Ducke, A.",1954,11,14,"Brazil","Ceará","Fortaleza","mata do Diogo(Cocó). Arbóreo, mediano",0,0,". Flor branca.; Mata","BRA:UFC:EAC:0000001020",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"38",NA,"UnB","UB","31054","Copaifera cearensis var. arenicola Ducke","Fabaceae","Copaifera","cearensis","arenicola","var. arenicola Ducke",NA,NA,"SYNTYPE","2368","Ducke, A",1954,11,14,"Brazil","Ceará","Fortaleza","Barra do Cocó. Mata do Diogo",0,0,".","BRA:UnB:UB:0000031054",NA,"Copaifera cearensis var. arenicola Ducke",NA,NA,NA
"39","2011-10-17T14:44:18.000+0000","K","Herbarium","K000057334","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","Fabaceae","Copaifera","arenicola",NA,"(Ducke) J.Costa & L.P.Queiroz","Costa, J.","2011-07-20T00:00:00.000+0000",NA,"2368","Ducker, A.",1954,11,14,"Brazil",NA,"Fortaleza","Mata do Diogo (Barrado Cocó).",NA,NA,NA,"http://specimens.kew.org/herbarium/K000057334",NA,"Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz",NA,NA,NA
"40","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","11806","Copaifera cearensis subsp. arenicola Ducke","Fabaceae","Copaifera","cearensis","arenicola","subsp. arenicola Ducke",NA,NA,NA,"2368",NA,1954,11,14,"Brazil","Ceará",NA,"Barra do Cocó, mata do Diego.",-38.91,-4.203333,NA,"urn:catalog:inpa:herbarium:41628",NA,"Copaifera cearensis subsp. arenicola Ducke",NA,NA,NA
"41","2008-10-28T14:17:50.000+0000","JBRJ","RB","RB00539532","Copaifera cearensis var. arenicola Ducke","Fabaceae","Copaifera","cearensis","arenicola","var. arenicola Ducke",NA,NA,"HOLOTYPE","2368","Ducke, A.",1954,11,14,"Brazil","Ceará","Fortaleza","Barra do Cocó, Mata do Diogo.",NA,NA,"Em 14.XI.1954, flor; em 16.VI.1955, frutos maduros. Árvore mediana; flor branca, arilo da semente amarelo saturado.","urn:catalog:JBRJ:RB:539532",NA,"Copaifera cearensis var. arenicola Ducke",NA,NA,NA
"42","2014-07-07T18:29:29.000+0000","JBRJ","RB","RB00545362","Copaifera cearensis var. arenicola Ducke","Fabaceae","Copaifera","cearensis","arenicola","var. arenicola Ducke",NA,NA,"HOLOTYPE","2368","Ducke, A.",1954,11,14,"Brazil","Ceará","Fortaleza","Barra do Cocó, Mata do Diogo.",NA,NA,"Em 14.XI.1954, flor; em 16.VI.1955, frutos maduros. Árvore mediana; flor branca, arilo da semente amarelo saturado.","urn:catalog:JBRJ:RB:545362",NA,"Copaifera cearensis var. arenicola Ducke",NA,NA,NA
"43","2008-10-28T14:16:52.000+0000","JBRJ","RB","RB00539528","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,"PARATYPE","616","Eugênio, J.",1937,NA,NA,"Brazil","Ceará","Baturité","Serra de Baturité, sítio B. Inácio de Azevedo.",NA,NA,"nome vulgar: ""Pau d´óleo"". Árvore","urn:catalog:JBRJ:RB:539528",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"44","2017-10-19T11:52:56.000+0000","JBRJ","RB","RB00545361","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,"PARATYPE",NA,"Ducke, A.",1908,8,23,"Brazil","Ceará","Guaramiranga","Estrada de Guaramiranga a Mulungu.",NA,NA,"árvore pequena","urn:catalog:JBRJ:RB:545361",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"45","2017-10-19T10:41:20.000+0000","JBRJ","RB","RB00539530","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,"PARATYPE",NA,"Ducke, A.",1908,8,23,"Brazil","Ceará","Guaramiranga","Estrada de Guaramiranga a Mulungu.",NA,NA,"árvore pequena","urn:catalog:JBRJ:RB:539530",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"46","2007-03-20T14:26:02.000+0000","K","Herbarium","K000057328","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Ducker, A.",NA,NA,"s.n.","Botelho, P.",NA,NA,NA,"Brazil",NA,NA,"Serra do Araripe.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000057328",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"47",NA,"Instituto de Botânica, IBT","SP","55425","Copaifera cearensis var. arenicola Ducke","Fabaceae","Copaifera","cearensis","arenicola","var. arenicola Ducke","Ducke, A","1959-01-01T00:00:00.000+0000","ISOTYPE","2368","Ducke, A",NA,NA,NA,"Brazil","Ceará","Fortaleza","Barra do Coco, mata do Diogo",0,0,"Árvore mediana, flor branca, arilo amarelo, passando para alaranjado, frutos maduros. 14-XI-1954 flor, 16-VI-1955 fr. maduros","BRA:IBt:SP:0000055425",NA,"Copaifera cearensis var. arenicola Ducke",NA,NA,NA
"48",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","132224","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","Fabaceae","Copaifera","arenicola",NA,"(Ducke) J.Costa & L.P.Queiroz","J. R. Lima",NA,NA,"383","J. R. Lima",NA,NA,NA,"Brazil","Ceará","PACOTI","Sítio Canaã.",NA,NA,"Ambiente: Mata úmida. Vertente barlavento. Habito: Árvore","BRA:CEPLAC:CEPEC:0000132224",NA,"Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz",NA,NA,NA
"49","2003-10-24T12:24:01.000+0000","K","Herbarium","K000057324","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke",NA,NA,NA,"2446","Ducke, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000057324",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"50","2007-03-20T14:26:02.000+0000","K","Herbarium","K000057327","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Ducker, A.",NA,NA,"s.n.","Botelho, P.",NA,NA,NA,"Brazil",NA,NA,"Serra do Araripe.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000057327",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"51",NA,"Instituto de Botânica, IBT","SP","55425A","Copaifera cearensis var. arenicola Ducke","Fabaceae","Copaifera","cearensis","arenicola","var. arenicola Ducke","Ducke, A","1959-01-01T00:00:00.000+0000","ISOTYPE","2368","Ducke, A",NA,NA,NA,"Brazil","Ceará","Fortaleza","Barra do Coco, mata do Diogo",0,0,"Árvore mediana, flor branca, arilo amarelo, passando para alaranjado, frutos maduros. 14-XI-1954 flor, 16-VI-1955 fr. maduros","BRA:IBt:SP:000055425A",NA,"Copaifera cearensis var. arenicola Ducke",NA,NA,NA
"52","2012-10-24T12:01:38.000+0000","K","Herbarium","K000057330","Copaifera cearensis Huber ex Ducke","Fabaceae","Copaifera","cearensis",NA,"Huber ex Ducke","Ducker, A.",NA,NA,"s.n.","Bezerra, P.",NA,NA,NA,"Brazil",NA,NA,"Serra da Aratanha.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000057330",NA,"Copaifera cearensis Huber ex Ducke",NA,NA,NA
"53",NA,"UNICAMP","UEC","158416","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","Fabaceae","Copaifera","arenicola",NA,"(Ducke) J.Costa & L.P.Queiroz","Lima, J.R.","2008-01-10T00:00:00.000+0000",NA,"383","Lima, J.R.",NA,NA,NA,"Brazil","Ceará","Pacoti","Sítio Canaã, Vertente barlavento. Mata úmida.",0,0,"Árvore.","BRA:UNICAMP:UEC:0000158416",NA,"Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz",NA,NA,NA
"54",NA,"Universidade Federal do Ceará, UFC","EAC","15037","Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz","Fabaceae","Copaifera","arenicola",NA,"(Ducke) J.Costa & L.P.Queiroz","Costa, J.","2011-04-01T00:00:00.000+0000",NA,"s.n.","Fernandes, A.",1987,1,9,"Brazil","Ceará","Aquiraz","Barco Preto",0,0,"Arbusto.; Restinga","BRA:UFC:EAC:0000015037",NA,"Copaifera arenicola (Ducke) J.Costa & L.P.Queiroz",NA,NA,NA
