"","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","modified","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"1","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","29224","Leptolobium araguaiense Sch.Rodr. & A.M.G.Azevedo","Fabaceae","Leptolobium","araguaiense","Sch.Rodr. & A.M.G.Azevedo","A.L.B. Sartori","2010-08-01T00:00:00.000+0000",NA,2059,"M. Sanchez",2009,4,9,"Brazil","Mato Grosso","Barra do Garças","Parque Estadual da Serra Azul. Área da Karine.",NA,NA,"Doação do Herbário UFMT (4282) - Unidade ICLMA - Pontal do Araguaia - MT.HABITAT:Mata semidecídua.; HABITO:Árvore. 8,00m dea altura.;FLOR:Flor amarela.;FRUTO:Fruto imaturo.;","BRA:UFMS:CGMS:0000029224","Leptolobium araguaiense Sch.Rodr. & A.M.G.Azevedo",NA,NA,NA,NA,NA,NA
"2","NY","NY","2065572","Leptolobium araguaiense Sch.Rodr. & A.M.G.Azevedo","Fabaceae","Leptolobium","araguaiense","Sch.Rodr. & A.M.G.Azevedo","R. SchÃ¼tz Rodrigues","2005-01-01T00:00:00.000+0000","PARATYPE",4069,"R. C. de MendonÃ§a",1999,3,27,"Brazil","Tocantins",NA,"Ilha do Bananal; Parque Nacional dp Araguaia; Ponta da Ilha (Posto de FiscalizaÃ§Ã£o da Ponta da Ilha). Alojamentos que suporte ao Projeto Quelonios; varjo (campo limpio de murundins local Ãºmido)l na Ã¡rea do Quitandeiro; Rio JavÃ©s",-50.1919,-9.8492,NA,"8bfc7f6b-33b5-4ac4-9381-acb01bbddcb9","Leptolobium araguaiense Sch.Rodr. & A.M.G.Azevedo",NA,NA,NA,NA,NA,NA
"3","NY","NY","2065571","Leptolobium araguaiense Sch.Rodr. & A.M.G.Azevedo","Fabaceae","Leptolobium","araguaiense","Sch.Rodr. & A.M.G.Azevedo",NA,NA,"ISOTYPE",9034,"T. C. Plowman",1980,2,23,"Brazil","ParÃ¡",NA,"AlacilÃ¢ndia, 42 km west of ConceiÃ§Ã£o do Araguaia along highway PA-287 at Rio Arraias do Araguaia.",-49.6,-8.216667,NA,"f5df7641-03a3-403f-92f0-9daf64729fba","Leptolobium araguaiense Sch.Rodr. & A.M.G.Azevedo",NA,NA,NA,NA,NA,NA
"4","IAC","IAC","16000","Leptolobium araguaiense Sch.Rodr. & A.M.G.Azevedo","Fabaceae","Leptolobium","araguaiense","Sch.Rodr. & A.M.G.Azevedo","R.S. Rodrigues (1)","2003-06-02T00:00:00.000+0000",NA,24759,"R.L. Fróes & G.A. Black",1949,6,2,"Brazil","Pará","Marabá",NA,-49.1178,-5.3686,NA,"BRA:IAC:IAC:0000016000","Leptolobium araguaiense Sch.Rodr. & A.M.G.Azevedo",NA,NA,NA,NA,NA,NA
