"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"HAS","94901","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","Molz, M.","",NA,"s.n.",NA,"Molz, M.",2017,9,NA,"brazil","Rio Grande do Sul","Riozinho","Bulcão",-50.399885,-29.61633,"Árvore, beira de estrada.","Inga virescens Benth.",NA,"centroide mpo OK","GBIF"
"2",NA,NA,"EFC","15297","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","Blum, C.T.","2016-10-11",NA,"139",NA,"Bizarro, O.M.R.",2016,11,1,"brazil","Paraná","Curitiba","Capão do Cifloma",-49.241466,-25.44686,"Árvore 12 m alt., flores brancas, estrato intermediário da floresta.","Inga virescens Benth.",NA,"original coordinates OK","GBIF"
"3",NA,NA,"CESJ","70826","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","A.A. de Oliveira","2015-01-26",NA,"988",NA,"A.A. de Oliveira",2015,1,26,"brazil","Santa Catarina","Otacílio Costa","Vila Santa Aparecida",-50.039444,-27.540278,"Floresta Ombrófila Mista.","Inga virescens Benth.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"MBM","391046","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","Grizzon, M","2013-11-01",NA,"s.n.",NA,"Sartori, VC",2013,11,19,"brazil","Rio Grande do Sul","Caxias do Sul","Campus da UCS, Entre Vila Olímpica e Bloco 71",-51.024681,-29.102391,"Beira de estrada.","Inga virescens Benth.",NA,"centroide mpo (0) OK","GBIF"
"5",NA,NA,"HPBR","11588","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","SLAVIEIRO, L. B.","2012-02-07",NA,"",NA,"SLAVIEIRO, L. B.",2012,2,7,"brazil","Rio Grande do Sul","Sertão","Parque Natural Municipal de Sertão",-52.314643,-28.009542,"","Inga virescens Benth.",NA,"centroide mpo OK","GBIF"
"6",NA,NA,"VIES","22278","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","Gonzatti, F.","2012-11-01",NA,"104",NA,"Grizzon, M.",2012,10,28,"brazil","Rio Grande do Sul","Uruguaiana","",-56.729454,-29.840181,"SW2851","Inga virescens Benth.",NA,"centroide mpo OK","GBIF"
"7",NA,NA,"ICN","192553","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","Seger, GDS","",NA,"1167",NA,"Seger, GDS; Grings, M",2011,10,18,"brazil","Rio Grande do Sul","Fontoura Xavier","",-52.325,-28.9825,"Árvore com ca. de 10m; Beira de estrada","Inga virescens Benth.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"EFC","11279","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","Saueressig, D.","2011-12-02",NA,"1528",NA,"Saueressig, D.; Henke, J.M.",2011,10,6,"brazil","Santa Catarina","Abelardo Luz","Abelardo Luz/SC",-52.255955,-26.563427,"árvore de 8 metros. __COMMOM_NAME__: ingá","Inga virescens Benth.",NA,"centroide mpo OK","GBIF"
"9",NA,NA,"HPBR","12197","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","CAPELESSO, E. S.","2011-11-17",NA,"",NA,"CAPELESSO, E.S.",2011,10,15,"brazil","Rio Grande do Sul","Erechim","",-52.257352,-27.643922,"","Inga virescens Benth.",NA,"centroide mpo OK","GBIF"
"10",NA,NA,"ICN","170771","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","Grings, M","",NA,"1535",NA,"Grings, M",2011,11,13,"brazil","Rio Grande do Sul","Nova Petrópolis","Linha Imperial, perto do CTG",-51.084638,-29.372168,"árvore de 11 metros de altura; cheia de flores, com estames brancos; isolada na beira da estrada","Inga virescens Benth.",NA,"centroide mpo (0) OK","GBIF"
"11",NA,NA,"ICN","163537","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","Baptista, LRM","2011-02-17",NA,"s.n.",NA,"Schmidt, R",2010,3,25,"brazil","Rio Grande do Sul","Campo Bom","",-51.048821,-29.672278,"","Inga virescens Benth.",NA,"centroide mpo (0) OK","GBIF"
"12",NA,NA,"HUCO","3012","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","","",NA,"s.n.",NA,"Grespan, T.",2010,12,9,"brazil","Paraná","Teixeira Soares","",-50.408082,-25.313582,"Parcela 11","Inga virescens Benth.",NA,"centroide mpo (0) OK","GBIF"
"13",NA,NA,"HUCO","4628","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","Lopes, G.L.","2011-01-01",NA,"143",NA,"Chiquetto, A.",2009,3,23,"brazil","Paraná","Fernandes Pinheiro","Flona",-50.509721,-25.517535,"Bloco 1, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","Inga virescens Benth.",NA,"centroide mpo (0) OK","GBIF"
"14",NA,NA,"HUCO","4630","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","Lopes, G.L.","2011-01-01",NA,"156",NA,"Chiquetto, A.",2009,3,23,"brazil","Paraná","Fernandes Pinheiro","Flona",-50.509721,-25.517535,"Bloco 1, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","Inga virescens Benth.",NA,"centroide mpo (0) OK","GBIF"
"15",NA,NA,"HUCO","4627","Inga virescens Benth.",NA,"Fabaceae","Inga","virescens",NA,"Benth.","Lopes, G.L.","2011-01-01",NA,"628",NA,"Chiquetto, A.",2009,3,31,"brazil","Paraná","Fernandes Pinheiro","Flona",-50.509721,-25.517535,"Bloco 1, Parcela 2, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","Inga virescens Benth.",NA,"centroide mpo (0) OK","GBIF"
