"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1",NA,NA,"CGMS","69868","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora",NA,"Benth.","F.J.Kochanovski","2018-07-24",NA,"750",NA,"F.J. Kochanovski",2018,7,24,"brazil","Bahia","Itatim","BR-116, Proximo a entrada de Itatim-BA, Pousada Renascer, do outro lado da rodovia. Encosta de formação rochosa.",-39.684444,-12.685833,"HABITAT:Zona de transição Caatinga e Mata Atlântica.; HABITO:Árvore, arbustiva, 4-5 m de altura. Ramificada desde a base, caule liso acinzentado à amarelado, foliolos verde claros.;FLOR:Flor ausente.;FRUTO:Fruto castanho escuro, com semente exteriorizada","Peltogyne pauciflora Benth.",NA,"original coordinates OK","GBIF"
"2",NA,NA,"HUEFS","235109","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora",NA,"Benth.","","",NA,"427",NA,"Souza, I.M.",2017,1,25,"brazil","Bahia","Casa Nova","Proximidades da fazenda Curralinho. Mancha de caatinga sobre areia a ca. 1 Km do rio São Francisco.",-41.329552,-9.239354,"","Peltogyne pauciflora Benth.",NA,"centroide mpo OK","GBIF"
"3",NA,NA,"HUEFS","235692","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora",NA,"Benth.","","",NA,"4195",NA,"Cardoso, D.",2017,8,18,"brazil","Bahia","Barra","Comunidade Paulista, ca. 10 km de Ibiraba, trilha sobre as dunas de areia branca em direção à Ibiraba. Vegetação de Caatinga. Plot 2 Projeto Nordeste.",-42.769722,-10.786944,"","Peltogyne pauciflora Benth.",NA,"original coordinates OK","GBIF"
"4",NA,NA,"HUEFS","235139","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora",NA,"Benth.","","",NA,"457",NA,"Souza, I.M.",2017,8,17,"brazil","Bahia","Barra","Próximo Pov. Brejo dos Olhos D#?#Água.",-39.038056,-13.665,"","Peltogyne pauciflora Benth.",NA,"original coordinates outside municipality original in barra falls in nilo pecanha","GBIF"
"5",NA,NA,"RB","RB01152069","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora",NA,"Benth.","","",NA,"1574",NA,"L.J.T. Cardoso; P.R.C. Farag; O. Samor & F.L. Ignácio",2016,4,14,"brazil","Bahia","Morro do Chapéu","Divisa com o Município de Várzea nova, Serra da Babilônia, Faz. Bom Jesus, futura área de implantação do Parque Eólico da Serra da Babilônia. Coordenadas aroximadas do indivíduo (WGS84). Savana-estépica arborizada densa.",-41.314167,-11.084444,"Tronco perfilhado; ritidoma cinza, áspero; folhas membranáceas e discolores; frutos passados, marrom","Peltogyne pauciflora Benth.",NA,"original coordinates OK","GBIF"
"6",NA,NA,"HUEFS","225782","Peltogyne glaziovii (Taub.) Dwyer",NA,"Fabaceae","Peltogyne","glaziovii",NA,"(Taub.) Dwyer","","",NA,"16375",NA,"Queiroz, L.P.de",2016,11,30,"brazil","Bahia","Umburanas","19,3 Km do entrocamento para Umburanas.",-41.303611,-10.571111,"","Peltogyne glaziovii (Taub.) Dwyer",NA,"original coordinates OK","GBIF"
"7",NA,NA,"ALCB","07538","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora",NA,"Benth.","Kochanovski, FJ","2018-07-23",NA,"403",NA,"Moura, EO; Soares, AS; Sousa, VF",2015,8,11,"brazil","Rio Grande do Norte","Santana do Seridó","Área para instalação do Complexo Eólico Santapape.",-36.733056,-6.793889,"ca. 3 m. Folhas verdes escuras brilhantes na face adaxial e verde claro na abaxial. Frutos passados, marrons com indumento esbranquiçado. Sementes castanhas. Frequente.; Caatinga arbórea. Solo pedregoso.","Peltogyne pauciflora Benth.",NA,"original coordinates OK","GBIF"
"8",NA,NA,"HUEFS","234906","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora",NA,"Benth.","","",NA,"225",NA,"Souza, I.M.",2015,10,28,"brazil","Bahia","Casa Nova","Estrada para Balneário.",-41.151667,-9.409167,"Caatinga.","Peltogyne pauciflora Benth.",NA,"original coordinates OK","GBIF"
"9",NA,NA,"IPA","89832","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora",NA,"Benth.","Oliveira, M.","2014-03-17",NA,"5781",NA,"Oliveira, M.",2014,3,17,"brazil","Paraíba","","Alcantil, T136-2.",-36.096389,-7.710556,"","Peltogyne pauciflora Benth.",NA,"original coordinates outside municipality original in  falls in alcantil","GBIF"
"10",NA,NA,"HVASF","19390","Peltogyne pauciflora Benth.",NA,"Fabaceae","Peltogyne","pauciflora",NA,"Benth.","D.G. Oliveira","2013-09-25",NA,"2349",NA,"V.M. Cotarelli",2013,1,22,"brazil","Pernambuco","Ibimirim","Estrada vicinal entre Povoado Troncado e Salgado",-37.492028,-8.606278,"Árvore ca. de 4m alt.. Botões florais verdes. Flores diminutas alvas","Peltogyne pauciflora Benth.",NA,"original coordinates OK","GBIF"
"11",NA,NA,"HUEFS","203441","Peltogyne glaziovii (Taub.) Dwyer",NA,"Fabaceae","Peltogyne","glaziovii",NA,"(Taub.) Dwyer","L.P.Queiroz","2016-11-01",NA,"1",NA,"Santos, C.O.",2012,3,22,"brazil","Bahia","Jequié","Nova esperança, Fazenda de Dona Maria: BR-116 Caatinga.",-40.159646,-13.871669,"","Peltogyne glaziovii (Taub.) Dwyer",NA,"centroide mpo OK","GBIF"
"12",NA,NA,"HUEFS","189844","Peltogyne glaziovii (Taub.) Dwyer",NA,"Fabaceae","Peltogyne","glaziovii",NA,"(Taub.) Dwyer","I.Souza & L.P.Queiroz","2015-09-01",NA,"11465",NA,"Melo, E.",2012,9,7,"brazil","Bahia","Itatim","Rio Ribeirão, margem do rio.",-39.899722,-12.932222,"","Peltogyne glaziovii (Taub.) Dwyer",NA,"original coordinates outside municipality original in itatim falls in milagres","GBIF"
