"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","acceptedNameUsage","occurrenceID","comments","bibliographicCitation"
"1","","","BHZB","10632","Dimorphandra exaltata Schott","","Fabaceae","Dimorphandra","exaltata","","Schott","","","","419","","Fernandes, F.M.","2014","11","19","brazil","Minas Gerais","Florestal","Fazenda do Nativo","-44.4428","-19.869124","; Habitat: Floresta Estacional semidecídua; Flor: com botões; Fruto: com frutos; Bioma: Cerrado","Dimorphandra exaltata Schott","","centroide mpo","GBIF"
"2","","","BHZB","10633","Dimorphandra exaltata Schott","","Fabaceae","Dimorphandra","exaltata","","Schott","","","","420","","Fernandes, F.M.","2014","11","19","brazil","Minas Gerais","Contagem","Fazenda das Abóboras","-44.084358","-19.887021","; Habitat: Floresta Estacional semidecídua; Flor: com flores; Fruto: com frutos; Bioma: Cerrado","Dimorphandra exaltata Schott","","centroide mpo","GBIF"
"3","","","BHCB","174517","Dimorphandra exaltata Schott","","Fabaceae","Dimorphandra","exaltata","","Schott","","2014-11-19","","s.n.","","Fernandes, FM; Lemos Filho, JP","2014","11","19","brazil","Minas Gerais","Contagem","Fazenda das Abóboras","-44.078611","-19.860278","Área de pasto próximo a fragmento de mata. Ecótone Cerrado/Mata Altântica.","Dimorphandra exaltata Schott","","original coordinates","GBIF"
"4","","","BHZB","10274","Dimorphandra exaltata Schott","","Fabaceae","Dimorphandra","exaltata","","Schott","","","","409","","Fernandes, F.M.","2013","7","2","brazil","Minas Gerais","Lagoa da Prata","APP da mata do Roberto","-45.033056","-19.053333","; Habitat: Mata ciliar do Rio S. Fco; Bioma: Cerrado","Dimorphandra exaltata Schott","","original coordinates","GBIF"
"5","","","VIC","40541","Dimorphandra exaltata Schott","","Fabaceae","Dimorphandra","exaltata","","Schott","Fernandes, J.M.","2013-06-13","","340","","Simão, M.V.R.C.","2012","10","16","brazil","Minas Gerais","Viçosa","Mata do Paraíso","-42.886014","-20.740274","Árvore, 14 m, botão floral ferrugíneo, fruto imaturo marrom enegrecido.","Dimorphandra exaltata Schott","","centroide mpo (0)","GBIF"
"6","","","BHZB","8162","Dimorphandra exaltata Schott","","Fabaceae","Dimorphandra","exaltata","","Schott","","","","264","","Fernandes, F.M. et al","2011","4","12","brazil","Minas Gerais","Carmo do Cajurú","","-44.708611","-20.160833","; Fruto: Fruto presente; Bioma: Cerrado","Dimorphandra exaltata Schott","","original coordinates","GBIF"
"7","","","BHZB","8082","Dimorphandra exaltata Schott","","Fabaceae","Dimorphandra","exaltata","","Schott","","","","270","","Fernandes, F.M.","2011","5","31","brazil","Minas Gerais","Serro","Proximidades à ""Mato Grosso"". Perto da sede da fazenda Sr. José Geraldo Faria","-43.402461","-18.536962","; Fruto: Frutos imaturos; Bioma: Mata Atlântica","Dimorphandra exaltata Schott","","centroide mpo","GBIF"
"8","","","BHZB","8418","Dimorphandra exaltata Schott","","Fabaceae","Dimorphandra","exaltata","","Schott","","","","291","","Fernandes, F.M.","2011","10","25","brazil","Minas Gerais","Florestal","","-44.410556","-19.907222","; Flor: Flor amarela; Bioma: Cerrado","Dimorphandra exaltata Schott","","original coordinates","GBIF"
"9","","","BHZB","7931","Dimorphandra exaltata Schott","","Fabaceae","Dimorphandra","exaltata","","Schott","","","","226","","Fernandes, F.M.","2010","4","7","brazil","Minas Gerais","Florestal","Fazenda Cachoeira - Proprietário: Liberal","-44.483056","-19.840278","; Fruto: Material com frutos; Bioma: Cerrado","Dimorphandra exaltata Schott","","original coordinates","GBIF"
"10","","","BHZB","7930","Dimorphandra exaltata Schott","","Fabaceae","Dimorphandra","exaltata","","Schott","","","","225","","Fernandes, F.M.","2010","4","7","brazil","Minas Gerais","Florestal","Fazenda Cachoeira - Proprietário: Liberal","-44.480556","-19.837222","; Fruto: Botões florais; Bioma: Cerrado","Dimorphandra exaltata Schott","","original coordinates","GBIF"
