"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"1","","","ALCB","131754","Hymenolobium modestum Ducke","","Fabaceae","Hymenolobium","modestum","","Ducke","Melchor-Castro, B","2018-08-01","","4054","","Cardoso, D; T. André; Peu","2016","4","11","brazil","Pará","Itaituba","Penedo, Terra Preta. Rio Tapaj?s.","-57.245","-5.659722","Planta jovem. DNA.","","original coordinates","GBIF","Hymenolobium modestum Ducke"
"2","","","ALCB","132110","Hymenolobium modestum Ducke","","Fabaceae","Hymenolobium","modestum","","Ducke","Melchor-Castro, B","2018-08-01","","4085","","Cardoso, D; Giacomin, LL","2016","4","19","brazil","Pará","Belterra","BR-163, entorno da FLONA Tapaj?s.","-54.915833","-2.875833","jovem, ca. 3 m alt. DNA.","","original coordinates","GBIF","Hymenolobium modestum Ducke"
"3","","","ALCB","132115","Hymenolobium modestum Ducke","","Fabaceae","Hymenolobium","modestum","","Ducke","Melchor-Castro, B","2018-08-01","","4090","","Cardoso, D; Giacomin, LL","2016","4","19","brazil","Pará","Belterra","BR-163, entorno da FLONA Tapaj?s.","-54.900556","-2.809444","com ca. 25 m alt., caule quando cortado exudando resina avermelhada. Foto. DNA.","","original coordinates","GBIF","Hymenolobium modestum Ducke"
"4","","","ALCB","132099","Hymenolobium modestum Ducke","","Fabaceae","Hymenolobium","modestum","","Ducke","Melchor-Castro, B","2018-08-01","","4067","","Cardoso, D; T. André; Peu","2016","4","13","brazil","Pará","Itaituba","S?o Luiz do Tapaj?s, margem direita do Rio Tapaj?s.","-56.244722","-4.495833","ca. 25 m alt., com raízes tabulares. Foto. DNA.","","original coordinates","GBIF","Hymenolobium modestum Ducke"
"5","","","ALCB","132114","Hymenolobium modestum Ducke","","Fabaceae","Hymenolobium","modestum","","Ducke","Melchor-Castro, B","2018-08-01","","4089","","Cardoso, D; Giacomin, LL","2016","4","19","brazil","Pará","Belterra","BR-163, entorno da FLONA Tapaj?s.","-54.900556","-2.809444","Plântula. Foto. DNA.","","original coordinates","GBIF","Hymenolobium modestum Ducke"
"6","","","RB","RB00902828","Hymenolobium modestum Ducke","","Fabaceae","Hymenolobium","modestum","","Ducke","Dexter, K.G.","","","6878","","Dexter, K.G.; Santana, F.","2014","6","25","brazil","Amazonas","Manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO5:1500.","-59.928056","-2.960556","15m alt., 12,3cm DBH, slightly fissured dark grayish brown bark - Material no Banco de DNA","","original coordinates","GBIF","Hymenolobium modestum Ducke"
"7","","","RB","RB00903483","Hymenolobium modestum Ducke","","Fabaceae","Hymenolobium","modestum","","Ducke","briggitthe  melchor-castro","","","1965","","Neves, D.M.; Silva, A.S.L.; Carvalho, C.; Barbosa, C.V.O.; Teixeira, L.A.","2014","8","27","brazil","Pará","Melgaço","Flona Caxiuana, arredores da base fisica da Estacao Cientifica Ferreira Pena.","-51.455278","-1.7375","Arvore ca. 15m alt., foliolos papiraceos, esteril, coletado materia para DNA","","original coordinates","GBIF","Hymenolobium modestum Ducke"
"8","","","RB","RB01340452","Hymenolobium modestum Ducke","","Fabaceae","Hymenolobium","modestum","","Ducke","","","","762","","E.D. Cruz","2013","4","18","brazil","Pará","Moju","Campo experimental da Embrapa, ramal de Betânia, perto do rio","-48.804167","-2.132222","","","original coordinates","GBIF","Hymenolobium modestum Ducke"
"9","","","HUEFS","238755","Hymenolobium modestum Ducke","","Fabaceae","Hymenolobium","modestum","","Ducke","H.C.de Lima","2013-10-01","","7731","","Lima, H.C.de","2013","8","23","brazil","Pará","Novo Progresso","Serra do Cachimbo, BR-163, Km 100, Cachoeira Salto do Curuá.","-54.962222","-8.735278","","","original coordinates","GBIF","Hymenolobium modestum Ducke"
"10","","","RB","RB00800912","Hymenolobium modestum Ducke","","Fabaceae","Hymenolobium","modestum","","Ducke","Haroldo C. de Lima","2013-08-23","","7732","","Haroldo C. de Lima; F. Bonadeu, A.K. Koch, L.E.A. Silva, S. Maciel, L. Lima & S.R. de Jesus","2013","8","23","brazil","Pará","Novo Progresso","Serra do Cachimbo,BR-163, Km 100, Cachoeira Salto do Curuá. .","-57.962222","-8.735278","Árvore com 12 metros de altura. Tronco com casca levemente fissurada, pardacenta, DAP CA. 45 cm. Estéril. Folhas de rebroto e folhas adultas no chão. Ocasional na mata de entorno da cachoeira. Material para DNA","","original coordinates","GBIF","Hymenolobium modestum Ducke"
