"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","257004","Amaral, IL do"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","187466","Miranda, IS"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","210608",NA
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","154056","Ferreira, CAC"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","165492",NA
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","143667",NA
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","133422",NA
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","116887",NA
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","94413",NA
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","117649",NA
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","62665",NA
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","48396",NA
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","53592",NA
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","46544",NA
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","27817",NA
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","27813",NA
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","21867",NA
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","17815",NA
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","3811",NA
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","3894",NA
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","1045",NA
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","3024",NA
"23","Instituto Nacional de Pesquisas da Amazônia (INPA)","53625","?"
"24","Instituto Nacional de Pesquisas da Amazônia (INPA)","53613","?"
"25","Instituto Nacional de Pesquisas da Amazônia (INPA)","49078",NA
