"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","239284","Melo, MFF"
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","255985","Silva, JAC da"
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","198685","Tavares, AS"
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","190625","Freitas, MA de"
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","180249","Silva, SS da"
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","180250","Silva, SS da"
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","153864","Ferreira, CAC"
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","140967","Ferreira, CAC"
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","172009","Ackerly, DD"
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","122075","Santos, JL dos"
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","171961","Mars, L"
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","81591","Rodrigues, WA"
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","87049","Ferreira, CAC"
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","50627","Loureiro, AA"
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","48205","Loureiro, AA"
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","46196","Prance, GT"
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","46214","Prance, GT"
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","35883","Monteiro, OP"
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","21719","Prance, GT"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","15716","Rodrigues, WA"
"21","Instituto Nacional de Pesquisas da Amazônia (INPA)","172172","Ferreira, AJC"
"22","Instituto Nacional de Pesquisas da Amazônia (INPA)","174213","Ferreira, AJC"
