"","institutionCode","catalogNumber","recordedBy"
"1","Instituto Nacional de Pesquisas da Amazônia (INPA)","127255",NA
"2","Instituto Nacional de Pesquisas da Amazônia (INPA)","127378",NA
"3","Instituto Nacional de Pesquisas da Amazônia (INPA)","145617",NA
"4","Instituto Nacional de Pesquisas da Amazônia (INPA)","154095",NA
"5","Instituto Nacional de Pesquisas da Amazônia (INPA)","154195",NA
"6","Instituto Nacional de Pesquisas da Amazônia (INPA)","154189",NA
"7","Instituto Nacional de Pesquisas da Amazônia (INPA)","154463",NA
"8","Instituto Nacional de Pesquisas da Amazônia (INPA)","91136",NA
"9","Instituto Nacional de Pesquisas da Amazônia (INPA)","88502",NA
"10","Instituto Nacional de Pesquisas da Amazônia (INPA)","84638",NA
"11","Instituto Nacional de Pesquisas da Amazônia (INPA)","60612",NA
"12","Instituto Nacional de Pesquisas da Amazônia (INPA)","61611",NA
"13","Instituto Nacional de Pesquisas da Amazônia (INPA)","60936",NA
"14","Instituto Nacional de Pesquisas da Amazônia (INPA)","60907",NA
"15","Instituto Nacional de Pesquisas da Amazônia (INPA)","60692",NA
"16","Instituto Nacional de Pesquisas da Amazônia (INPA)","49784",NA
"17","Instituto Nacional de Pesquisas da Amazônia (INPA)","39594",NA
"18","Instituto Nacional de Pesquisas da Amazônia (INPA)","42008",NA
"19","Instituto Nacional de Pesquisas da Amazônia (INPA)","234506","Ducke, A"
"20","Instituto Nacional de Pesquisas da Amazônia (INPA)","234504",NA
