"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments"
"1",NA,"F","Botany","V0112429F","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"356d7080-a24c-4b5e-8afe-c24bc4f1d93d",NA,"Moldenhawera floribunda Schrad.",NA,NA
"2",NA,"F","Botany","V0112427F","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"3de913a2-ab95-42b8-896d-4d3354f3c273",NA,"Moldenhawera floribunda Schrad.",NA,NA
"3",NA,"F","Botany","V0112428F","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"8a17bf04-0b36-4040-a19c-26360c806295",NA,"Moldenhawera floribunda Schrad.",NA,NA
"4",NA,"F","Botany","V0112422F","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"934f7e4f-7307-44b2-a53d-abd30b39d19f",NA,"Moldenhawera floribunda Schrad.",NA,NA
"5",NA,"F","Botany","V0112426F","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"df0d9a6e-5ac9-4e38-a219-6bd88ba9aa63",NA,"Moldenhawera floribunda Schrad.",NA,NA
"6",NA,"F","Botany","V0112430F","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"b3db5639-97b0-49e3-bfa2-880da5711ef8",NA,"Moldenhawera floribunda Schrad.",NA,NA
"7",NA,"F","Botany","V0112423F","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"4a9f98f5-a394-49d4-a831-d3509ddb272b",NA,"Moldenhawera floribunda Schrad.",NA,NA
"8","2018-07-26T21:16:52.000+0000","UM","MPU","MPU1144004","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1144004",NA,"Moldenhawera floribunda Schrad.",NA,NA
"9",NA,"F","Botany","V0112425F","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"09a2976a-1332-4214-9757-27bf210a9f67",NA,"Moldenhawera floribunda Schrad.",NA,NA
"10",NA,"UDESC","LUSC","3788","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.","Madeira, F.C.",NA,NA,NA,NA,NA,2005,10,15,"Brazil","Santa Catarina","Itajaí",NA,NA,NA,NA,"BRA:UDESC:LUSC:0000003788",NA,"Moldenhawera floribunda Schrad.",NA,NA
"11",NA,"UNESPFCA","BOTUW","556","Moldenhawera floribunda Schrad.",NA,"Fabaceae","Moldenhawera","floribunda","Schrad.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Espírito Santo",NA,"Comp. Vale do Rio Doce",NA,NA,NA,"BRA:UNESPFCA:BOTUW:0000000556",NA,"Moldenhawera floribunda Schrad.",NA,NA
