"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"1",NA,"Universidade Regional de Blumenau, FURB","FURB","45821","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.","Oliveira, AA de","2015-02-10T00:00:00.000+0000",NA,"1175",NA,"Oliveira, A.A. de",2015,2,10,"Brazil","Santa Catarina","Navegantes","Leiteiro.",-48.778611,-26.8225,"Regeneração IFFSC 753 /L/51","BRA:FURB:FURB:0000045821",NA,"Inga edwallii (Harms) T.D.Penn."
"2",NA,"IF","SPSF","48313","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.","N.M.Ivanauskas","2014-03-20T00:00:00.000+0000",NA,"6617",NA,"N.M.Ivanauskas & M.C.Assis & R. Fletcher",2014,3,20,"Brazil","Mg","Delfim Moreira","Fazendas Bartira (Unidade Alegria)",-45.266389,-22.526667,"COLETA: Árvore de 5,5m. Frutos amarelos. &nf;Indivíduo 8889 da fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;","BRA:IF:SPSF:0000048313",NA,"Inga edwallii (Harms) T.D.Penn."
"3",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA128359","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.","Tamashiro, J.Y.","2013-01-01T00:00:00.000+0000",NA,"895",NA,"Delfini, C.",2013,3,30,"Brazil","São Paulo","Tapiraí","Região da UHE Fumaça, trilha do Chagas. Floresta Ombrófila Densa, à margem esquerda do rio Juquiá.",-47.29368,-24.01288,NA,"BRA:ESALQ:ESA:0ESA128359",NA,"Inga edwallii (Harms) T.D.Penn."
"4",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA123699","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.","Ivanauskas, N.M.","2013-05-01T00:00:00.000+0000",NA,"1087",NA,"Colletta, G.D. ; Ferreira, M.A.P.",2013,5,1,"Brazil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), UHE Fumaça, trilha do Chagas.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA123699",NA,"Inga edwallii (Harms) T.D.Penn."
"5",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","55741","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.","Mello, A.S.","2013-10-26T00:00:00.000+0000",NA,"1",NA,"Guedes, C.",2013,10,26,"Brazil","Santa Catarina","Itapoá","RYY, borda da floresta, trilha Apekatu.",NA,NA,"hábito arbóreo, 7m, flor branca (estames), sem fruto, poucos folíolos","BRA:UFSC:FLOR:0000055741",NA,"Inga edwallii (Harms) T.D.Penn."
"6",NA,"Universidade Regional de Blumenau, FURB","FURB","34925","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.","Oliveira, AA de","2010-01-01T00:00:00.000+0000",NA,"6985",NA,"Korte, A.",2010,11,18,"Brazil","Santa Catarina","Itapoá","Saí Mirim.",-48.69,-26.1,"Voucher estéril IFFSC 1069 (Fitossociologia)","BRA:FURB:FURB:0000034925",NA,"Inga edwallii (Harms) T.D.Penn."
"7",NA,"NY","NY","02474110","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.",NA,NA,NA,"07-554",NA,"V. de F. Mansano",2008,1,19,"Brazil","EspÃ­rito Santo",NA,"Fazenda de mamÃ£o prÃ³ximo a Reserva Natural VictÃ³rio Orletti.",-40.2203,-18.4456,NA,"ced0441f-8a56-4fea-9366-d62e0fd79002",NA,"Inga edwallii (Harms) T.D.Penn."
"8",NA,"Instituto de Botânica, IBT","SP","426419","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.","Almeida Scabbia, RJ","2008-06-03T00:00:00.000+0000",NA,"4979",NA,"Almeida Scabbia, RJ; Santos, MA",2007,10,10,"Brazil","São Paulo","Santo André","Parque Andreense, Subprefeitura de Paranapiacaba, Rua José Henrique Lima",-46.457789,-23.754244,NA,"BRA:IBt:SP:0000426419",NA,"Inga edwallii (Harms) T.D.Penn."
"10",NA,"UNICAMP","UEC","159837","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.","Polisel, R.T.","2009-09-25T00:00:00.000+0000",NA,"382",NA,"Polisel, R.T.",2006,7,9,"Brazil","São Paulo","Juquitiba","Recanto da Paz, BR-116, Km 330, em sub-bosque.",-47.1,-23.966667,"Árvore 5m, botões florais verdes.","BRA:UNICAMP:UEC:0000159837",NA,"Inga edwallii (Harms) T.D.Penn."
"11",NA,"IF","SPSF","39063","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.","R.T. Polisel","2009-09-25T00:00:00.000+0000",NA,"382",NA,"R.T. Polisel",2006,7,9,"Brazil","Sp","Juquitiba","Recanto da Paz",-47.1,-23.966667,"COLETA: Árvore 5m; botões florais verdes.;","BRA:IF:SPSF:0000039063",NA,"Inga edwallii (Harms) T.D.Penn."
"12",NA,"MBM","MBM","303522","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.","Possette, RFS",NA,NA,"8727",NA,"Cervi, AC; Silva, JM",2004,11,4,"Brazil","Santa Catarina","Garuva","Rodovia Garuva - Guaratuba, Ponte do XV",0,0,NA,"BRA:MBM:MBM:0000303522",NA,"Inga edwallii (Harms) T.D.Penn."
"13",NA,"IF","SPSF","32432","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.",NA,NA,NA,"320",NA,"F.A.R.D.P.Arzolla",2003,10,1,"Brazil","Sp","Santo André","Represa Billings",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de floresta secundaria&nf;;","BRA:IF:SPSF:0000032432",NA,"Inga edwallii (Harms) T.D.Penn."
"14",NA,"Universidade Regional de Blumenau, FURB","FURB","4236","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Moser, D.M.",2002,2,17,"Brazil","Santa Catarina","Gaspar","Gaspar Alto.",NA,NA,"FNMA, Florística. Nº antigo 59.","BRA:FURB:FURB:0000004236",NA,"Inga edwallii (Harms) T.D.Penn."
"15",NA,"IF","SPSF","31560","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.",NA,NA,NA,"185",NA,"M.A.Mayworm",2000,9,28,"Brazil","Sp","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000031560",NA,"Inga edwallii (Harms) T.D.Penn."
"16",NA,"IF","SPSF","28684","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.",NA,NA,NA,"2762",NA,"G.L.Esteves",2000,10,20,"Brazil","Sp","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila em regeneracao&nf;;","BRA:IF:SPSF:0000028684",NA,"Inga edwallii (Harms) T.D.Penn."
"17",NA,"USP","SPF","150773","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.","Rossi, L",NA,NA,"2762",NA,"Esteves, GL",2000,10,20,"Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Base do Gravi.",0,0,NA,"BRA:USP:SPF:0000150773",NA,"Inga edwallii (Harms) T.D.Penn."
"19",NA,"NY","NY","776855","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.",NA,NA,NA,"s.n.",NA,"A. M. Canha",1999,11,16,"Brazil","Santa Catarina",NA,"Reserva Volta Velha",-48.65,-26.15,NA,"8fc5f8eb-d58a-4518-8c93-2b86e916cb78",NA,"Inga edwallii (Harms) T.D.Penn."
"20",NA,"UFPR","UPCB","41789","Inga edwallii (Harms) T.D.Penn.","Fabaceae","Affonsea","edwallii","(Harms) T.D.Penn.","Garcia, F.C.P.","2003-03-01T00:00:00.000+0000",NA,NA,NA,"Canha, A.M.",1999,11,16,"Brazil","Santa Catarina","Itapoá","Reserva Volta Velha",NA,NA,"Árvore 6m, flores com estames amarelos e frutos amarelados, situada em terreno periodicamente alagado na planície costeira..","BRA:UFPR:UPCB:0000041789",NA,"Inga edwallii (Harms) T.D.Penn."
