"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"1","2014-07-08T03:31:41.000+0000","JBRJ","RB","RB00421328","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke",NA,"229",NA,"H. C. de Lima; C. A. Cid Ferreira e D. Daly",1986,11,24,"Brazil","Amazonas","São Paulo de Olivença","Estrada do Bonfim, área do estudo fitossociológico.",NA,NA,"Árvore.","urn:catalog:JBRJ:RB:421328","Dicymbe heteroxylon Ducke"
"2","2014-07-08T03:31:42.000+0000","JBRJ","RB","RB00421331","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke",NA,"511",NA,"H. C. de Lima; C. A. Cid Ferreira e D. Daly",1986,11,24,"Brazil","Amazonas","São Paulo de Olivença","Estrada do Bonfim, área do estudo fitossociológico.",NA,NA,"Árvore.","urn:catalog:JBRJ:RB:421331","Dicymbe heteroxylon Ducke"
"3","2014-07-08T03:31:42.000+0000","JBRJ","RB","RB00421329","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke",NA,"383",NA,"H. C. de Lima; C. A. Cid Ferreira e D. Daly",1986,11,24,"Brazil","Amazonas","São Paulo de Olivença","Estrada do Bonfim, área do estudo fitossociológico.",NA,NA,"Árvore.","urn:catalog:JBRJ:RB:421329","Dicymbe heteroxylon Ducke"
"4","2014-07-08T03:31:42.000+0000","JBRJ","RB","RB00421326","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke",NA,"62",NA,"H. C. de Lima; C. A. Cid Ferreira e D. Daly",1986,11,24,"Brazil","Amazonas","São Paulo de Olivença","Estrada do Bonfim, área do estudo fitossociológico.",NA,NA,"Árvore.","urn:catalog:JBRJ:RB:421326","Dicymbe heteroxylon Ducke"
"5","2012-12-05T15:56:34.000+0000","K","Herbarium","K000858702","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","ISOTYPE","1497",NA,"Ducke, A.",1940,5,27,"Brazil",NA,NA,"São Paulo de Olivença.",NA,NA,"Jardim Botanico do Rio de Janeiro, RB 23265.","http://specimens.kew.org/herbarium/K000858702","Dicymbe heteroxylon Ducke"
"6",NA,"NY","NY","1185440","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","ISOTYPE","1497",NA,"W. A. Ducke",1940,5,27,"Brazil","Amazonas",NA,"São Paulo de Olivença",-68.935084,-3.471174,NA,"ab6a224b-542d-461b-8486-f3fc87aef92c","Dicymbe heteroxylon Ducke"
"7","2017-10-18T15:11:35.000+0000","JBRJ","RB","RB00585676","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","SYNTYPE","1497",NA,"Ducke, A.",1940,5,27,"Brazil","Amazonas","São Paulo de Olivença",NA,NA,NA,"Mata de t.f. silico-humoso. Árvore máxima. Flores velhas debaixo da árvore em 1.IV.1944.","urn:catalog:JBRJ:RB:585676","Dicymbe heteroxylon Ducke"
"8",NA,"US","Botany","2250365","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","ISOSYNTYPE","1497",NA,"A. Ducke",1940,5,27,"Brazil","Amazonas",NA,"Estado do Amazonas. São Paulo de Olivença",NA,NA,"Specimen ex herb. United States National Arboretum, transferred to U.S. National Herbarium, 1953 See separate fruit collection 1265","http://n2t.net/ark:/65665/3c362976a-1978-4918-b5cf-f41fabf2fc8e","Dicymbe heteroxylon Ducke"
"9","2017-10-18T14:41:38.000+0000","JBRJ","RB","RB00585677","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","SYNTYPE","1497",NA,"Ducke, A.",1940,5,27,"Brazil","Amazonas","São Paulo de Olivença",NA,NA,NA,"Mata de t.f. silico-humoso. Árvore máxima. Flores velhas debaixo da árvore em 1.IV.1944.","urn:catalog:JBRJ:RB:585677","Dicymbe heteroxylon Ducke"
"10",NA,"US","Botany","1907234","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","ISOSYNTYPE","1497",NA,"A. Ducke",1940,5,27,"Brazil","Amazonas",NA,"Estado do Amazonas. São Paulo de Olivença",NA,NA,NA,"http://n2t.net/ark:/65665/30f0dc99a-99c1-41c7-a905-f2fcdab9e1cb","Dicymbe heteroxylon Ducke"
"11","2017-10-18T14:43:22.000+0000","JBRJ","RB","RB00539563","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","SYNTYPE","1497",NA,"Ducke, A.",1940,5,27,"Brazil","Amazonas","São Paulo de Olivença",NA,NA,NA,"Mata de t.f. silico-humoso. Árvore máxima. Flores velhas debaixo da árvore em 1.IV.1944.","urn:catalog:JBRJ:RB:539563","Dicymbe heteroxylon Ducke"
"12",NA,"US","Botany","2250365","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","ISOSYNTYPE","1497",NA,"A. Ducke",1940,5,27,"Brazil","Amazonas",NA,"Estado do Amazonas. São Paulo de Olivença",NA,NA,NA,"http://n2t.net/ark:/65665/35d306acd-56d8-4f8e-bb14-80915fb0d2ab","Dicymbe heteroxylon Ducke"
"13",NA,"F","Botany","V0361400F","Dicymbe heteroxylon Ducke","Fabaceae","Dicymbe","heteroxylon","Ducke","SYNTYPE","1497",NA,"A. Ducke",1940,5,27,"Brazil","Amazonas",NA,"São Paulo de Olivença",NA,NA,NA,"c2edce98-06e7-4377-b0ea-f029150b0fe1","Dicymbe heteroxylon Ducke"
