"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","comments","bibliographicCitation"
"14",NA,"Universidade Federal da Bahia (UFBA)","ALCB","64249","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML","2003-12-01T00:00:00.000+0000",NA,"10672",NA,"Guedes, ML",2003,10,2,"Brazil","Bahia","Salvador","Dunas atrás do Sky",0,0,"Arbusto. ca. 1,80 m. Folíolos cartáceos, discolores, face abaxial ferrugínea. Inflorescência terminal, botões e cálice cúpreo, pétalas amarelo-ouro.; Restinga arbustiva-arbórea.","BRA:UFBA:ALCB:0000064249","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"15",NA,"Universidade Federal da Bahia (UFBA)","ALCB","058334","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML","2002-04-01T00:00:00.000+0000",NA,"9567",NA,"Guedes, ML; Alunos de Botânica III",2002,4,20,"Brazil","Bahia","Entre Rios","Litoral Norte, Subauma",-38.083333,-11.933333,"de ca. 3 m. de altura. Folíolos cartáceos, discolores com a face abaxial ocráceo. Inflorescência com botões ocráceo e flores com pétalas amarelas. Fruto deiscente, maduro, marrom.; área antropizada.","BRA:UFBA:ALCB:0000058334","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"16",NA,"Universidade Federal da Bahia (UFBA)","ALCB","65940","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"s/n",NA,"Santos, OM dos",2002,7,15,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Abaeté",-38.5,-12.966667,"de ca. 2 m. Folíolos coriáceos, discolores, com a face abaxial ferrugínea. Material estéril.; do Abaeté","BRA:UFBA:ALCB:0000065940","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"17",NA,"MBM","MBM","281122","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Costa, J",NA,NA,"327",NA,"Costa, J; et al.",2001,11,4,"Brazil","Bahia","Salvador","Stella Maris",0,0,NA,"BRA:MBM:MBM:0000281122","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"18",NA,"UEFS","HUEFS","63089","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"327",NA,"Costa, J.",2001,11,4,"Brazil","Bahia","Salvador","Bairro de Stella Maris. APA do Abaeté, Condomínio Petromar.",-38.35,-12.933333,"Restinga em dunas de areias brancas.","BRA:UEFS:HUEFS:0000063089","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"19",NA,"Universidade Federal da Bahia (UFBA)","ALCB","78206","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"246",NA,"Costa, J; Nascimento, CB",1999,2,15,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Bairo de Stella Maris, APA do Abaeté, Condomínio Petromar",-38.35,-12.933333,"Arbusto. ca. 1 m de altura. Folhas alternas, folíolos revolutos, coriáceos, discolores, nervuras centrais, face abaxial de alguns folíolos cor ferrugem. Frutos ferrugíneos.; Solo areia quartzosa branca. Influência marinha (dunas).","BRA:UFBA:ALCB:0000078206","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"20",NA,"UEFS","HUEFS","42991","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"1",NA,"Correia, C.",1999,10,2,"Brazil","Bahia","Salvador","Lagoa do Abaeté, vegetação arbustiva sobre dunas arenosas. Restinga.",-38.35,-12.933333,"Dunas","BRA:UEFS:HUEFS:0000042991","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"21",NA,"UEFS","HUEFS","38992","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L.P.de Queiroz","1999-09-01T00:00:00.000+0000",NA,NA,NA,"Matos, A.G.",1998,11,NA,"Brazil","Bahia","Camaçari","Dunas de Itapoã.",NA,NA,"Vegetação variada com solo arenoso.","BRA:UEFS:HUEFS:0000038992","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"22",NA,"UEFS","HUEFS","33368","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"12",NA,"Viana, B.F.",1996,1,10,"Brazil","Bahia","Salvador","Abaeté.",NA,NA,"Dunas.","BRA:UEFS:HUEFS:0000033368","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"23",NA,"Universidade Federal da Bahia (UFBA)","ALCB","029057","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML","1996-12-01T00:00:00.000+0000",NA,"3901",NA,"Guedes, ML; et al.",1996,12,17,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Dunas atrás do Motel Sky",-38.666667,-12.833333,"ca. 2,30m de altura. Folhas com folíolos discolores, coriáceos; face abaxial ferruginosa. Flores com cálice ferruginosos e pétalas amarelo-ouro. Frutos imaturos cúpreos.","BRA:UFBA:ALCB:0000029057","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"24","2014-07-22T09:15:16.000+0000","JBRJ","RB","RB00172018","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","M L GUEDES",NA,NA,"3901",NA,"M L GUEDES; ET AL",1996,12,17,"Brazil","Bahia","Salvador","DUNAS ATRÁS DO MOTEL SKY.",-38.666667,-12.833333,"ARBUSTO DE CA. 2,30 M DE ALTURA. FOLHAS COM FOLÍOLOS DISCOLORES CORIÁCEOS, FACE ABAXIAL FERRUGINOSA. FLORES COM CÁLICES FERRUGINOSOS E PÉTALAS AMARELO-OURO. FRUTOS IMATUROS CÚPREOS.","urn:catalog:JBRJ:RB:172018","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"25","2014-07-22T08:19:06.000+0000","JBRJ","RB","RB00145870","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin","aff.","Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","C.V. Vivas",NA,NA,"49",NA,"E. Rosas; Et al",1994,10,24,"Brazil","Bahia","Conde","Faz. do Bu, Mata da Areia Branca.",-37.695,-12.026111,"Árvore ca. 8m de altura. Heliófila, folíolos cartáceos, levemente discolores, ramos lenticelados, frutos imaturos verde-amarronzados. Indivíduos arbóreos de porte e diâmetro pequenos.","urn:catalog:JBRJ:RB:145870","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"26","2012-11-26T00:00:00.000+0000","K","Herbarium","K000841586","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Queiroz, L.P.",NA,NA,"4238",NA,"Queiroz, L.P.",1994,11,14,"Brazil",NA,"Salvador","Dunas de Itapuã, próximo ao loteamento Alamedas da Praia, a ca. 30km N do Centro de Salvador.",-38.02,-12.92,"Material fixado. Foto.","http://specimens.kew.org/herbarium/K000841586","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"27",NA,"NY","NY","74033","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,"ISOTYPE","4238",NA,"L. P. de Queiroz",1994,11,14,"Brazil","Bahia",NA,"MunicÃ­pio de salvador: Dunas de Itapua, prÃ³ximo ao loteamento Alamedas da Praia, a ca. 30 km. do Centro de Salvador",-38.33,-12.92,NA,"7962dfb2-9443-4ccd-a26b-75029a2ec377","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"28",NA,"UEFS","HUEFS","18818","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L.P.de Queiroz",NA,NA,"4238",NA,"Queiroz, L.P.de",1994,11,14,"Brazil","Bahia","Salvador",NA,-38.016667,-12.916667,NA,"BRA:UEFS:HUEFS:0000018818","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"29",NA,"MBM","MBM","216121","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Queiroz, LP","1994-01-01T00:00:00.000+0000","ISOTYPE","4238",NA,"Queiroz, LP",1994,11,14,"Brazil","Bahia","Salvador","Dunas de Itapuã, Próximo ao loteamento Alamedas da Praia, a ca 30km N do Centro de Salvador.",-38.016667,-12.916667,"Arbusto de 1,3-3,5m, bastante ramificado desde a base, com vários perfilhos e muitos ramos plagiotrópicos. Folhas mutantes com folíolos revolutos, fortemente coriáceos, com face superior verde-escura brilhante, a abaxial verde-clara","BRA:MBM:MBM:0000216121","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"30",NA,"UEFS","HUEFS","61111","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L.P.de Queiroz","2002-08-01T00:00:00.000+0000",NA,"11",NA,"Rosas, E.",1993,3,15,"Brazil","Bahia","Salvador","Itapoan, Abaeté.",NA,NA,"Restinga em dunas.","BRA:UEFS:HUEFS:0000061111","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"31",NA,"MN","R","223752","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Queiroz, L.P.","1993-01-01T00:00:00.000+0000",NA,"3130",NA,"Queiroz, L.P.",1993,4,27,"Brazil","Bahia","Salvador",NA,NA,NA,NA,"BRA:MN:R:0000223752","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"32",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA080370","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"3130",NA,"Queiroz, L.P.",1993,4,27,"Brazil","Bahia","Salvador",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA080370","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"33",NA,"UEFS","HUEFS","13374","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"3130",NA,"Queiroz, L.P.de",1993,4,27,"Brazil","Bahia","Salvador",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000013374","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"34","2017-10-17T17:30:03.000+0000","JBRJ","RB","RB00117086","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","C.V. Vivas",NA,NA,"522",NA,"E.Filadelfo de Gusmão; Lázaro Silva",1988,11,9,"Brazil","Bahia","Salvador","Dunas de Itapoã.",NA,NA,NA,"urn:catalog:JBRJ:RB:117086","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"35",NA,"UEFS","HUEFS","9554","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L.P.de Queiroz","1993-01-01T00:00:00.000+0000",NA,"522",NA,"Gusmão, E.F.de",1988,11,9,"Brazil","Bahia","Salvador",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000009554","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"36",NA,"Universidade Federal da Bahia (UFBA)","ALCB","20583","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML",NA,NA,"01",NA,"Silva, NR da",1987,10,24,"Brazil","Bahia","Camaçari","Dunas de Interlagos",-38.316667,-12.683333,"ca. 2m de altura. Folhas discolores com a face abaxial cúprea. Flores vistosas de cor amarela.","BRA:UFBA:ALCB:0000020583","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"37",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","38528","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","L. P. de Queiroz",NA,NA,"0",NA,"L. Kuoyen",1985,11,18,"Brazil","Bahia","SALVADOR","Dunas do Aeroporto.",NA,NA,"Ambiente: Dunas. Habito: Arbusto, ca. 2m.","BRA:CEPLAC:CEPEC:0000038528","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"38",NA,"Universidade Federal da Bahia (UFBA)","ALCB","15016","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML",NA,NA,"s/n",NA,"Yen, LK",1985,11,18,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Dunas do Aeroporto, próximo ao Aeroporto",-38.5,-12.966667,"ca. 2m de altura. Folhas coriáceas, discolor; face adaxial e pételas amarronzadas. Flores vistosas com pétalas amarelas.","BRA:UFBA:ALCB:0000015016","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"39",NA,"UFES","VIES","13099","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Queiroz, L.P. de","1984-08-01T00:00:00.000+0000",NA,"3461",NA,"Noblick, L.R.; Britto, I.C.",1984,11,9,"Brazil","Bahia","Salvador","Dunas de Itapuã.",NA,NA,"SW1238","BRA:UFES:VIES:0000013099","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"40","2012-11-23T00:00:00.000+0000","K","Herbarium","K000841584","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Queiroz, L.P.",NA,NA,"3461",NA,"Britto, L.C.; Noblick, L.R.",1984,11,9,"Brazil",NA,"Salvador","Dunas de Itapuã.",-38.85,-12.93,"Anatomical preparatio Specimen of (organ) : leaflet. Sent to: Lestern at Iowa State University. Date: 20/04/1994.","http://specimens.kew.org/herbarium/K000841584","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"41",NA,"Universidade Federal da Bahia (UFBA)","ALCB","16534","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML",NA,NA,"3461",NA,"Noblick, LR; Britto, IC",1984,11,9,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã",-38.35,-12.933333,"1,5-2m de altura. Folíolos de margens recurvadas. Cálice marrom-alaranjado. Corola amarela.","BRA:UFBA:ALCB:0000016534","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"42",NA,"UnB","UB","127998","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"3461",NA,"Noblick, LR",1984,11,9,"Brazil","Bahia","Salvador","Dunas de Itapoã",-38.35,-12.933333,"Corola amarela.; Arbusto 1,5-2m.","BRA:UnB:UB:0000127998","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"43",NA,"UEFS","HUEFS","4186","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA,"3461",NA,"Noblick, L.R.",1984,11,9,"Brazil","Bahia","Salvador","Dunas de Itapuã.",-38.35,-12.933333,NA,"BRA:UEFS:HUEFS:0000004186","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
"44",NA,"Universidade Federal da Bahia (UFBA)","ALCB","19508","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,"Fabaceae","Moldenhawera","nutans","L.P.Queiroz, G.P.Lewis & Allkin","Guedes, ML",NA,NA,"775",NA,"Queiroz, LP de",1983,11,20,"Brazil","Bahia","Salvador","Região Metropolitana Salvador, Dunas de Itapuã",-38.5,-12.966667,"Pequeno. Muito ramificado na base próximo ao solo. ca. 1m de altura. Folhas coriáceas, discolores; face adaxial verde-brilhante e abaxial mais clara, amarronzada quando jovem. Folíolos em posição natural eretos, com a face abaxial par","BRA:UFBA:ALCB:0000019508","Moldenhawera nutans L.P.Queiroz, G.P.Lewis & Allkin",NA,NA,NA
